filename;m_timestamp;total_coverage;current_coverage;total_coverage_own_finds
id:000000,orig:test;2019-11-06 12:30:45.051915169;1177;1177;0
id:000001,src:000000,op:flip1,pos:0,+cov;2019-11-09 08:04:08.333957195;1183;82;6
id:000002,src:000000,op:flip1,pos:4,+cov;2019-11-09 08:04:08.345957041;1187;1180;10
id:000003,src:000000,op:flip1,pos:4,+cov;2019-11-09 08:04:08.353956938;1188;1178;11
id:000004,src:000000,op:flip1,pos:5,+cov;2019-11-09 08:04:08.357956886;1192;1180;15
id:000005,src:000000,op:flip1,pos:5,+cov;2019-11-09 08:04:08.361956835;1193;1178;16
id:000006,src:000000,op:flip1,pos:6,+cov;2019-11-09 08:04:08.365956783;1195;1178;18
id:000007,src:000000,op:flip1,pos:6,+cov;2019-11-09 08:04:08.373956680;1197;1179;20
id:000008,src:000000,op:flip1,pos:7,+cov;2019-11-09 08:04:08.377956629;1203;1181;26
id:000009,src:000000,op:flip1,pos:7,+cov;2019-11-09 08:04:08.381956577;1204;1177;27
id:000010,src:000000,op:flip1,pos:7,+cov;2019-11-09 08:04:08.389956474;1205;1178;28
id:000011,src:000000,op:flip1,pos:16,+cov;2019-11-09 08:04:08.421956301;1209;1179;32
id:000012,src:000000,op:flip1,pos:18,+cov;2019-11-09 08:04:08.433956146;1241;1176;64
id:000013,src:000000,op:flip1,pos:18,+cov;2019-11-09 08:04:08.437956095;1257;1173;80
id:000014,src:000000,op:flip1,pos:18,+cov;2019-11-09 08:04:08.441956043;1273;1181;96
id:000015,src:000000,op:flip1,pos:18,+cov;2019-11-09 08:04:08.445955992;1286;1187;109
id:000016,src:000000,op:flip1,pos:18,+cov;2019-11-09 08:04:08.449955940;1293;1179;116
id:000017,src:000000,op:flip1,pos:18,+cov;2019-11-09 08:04:08.453956127;1299;1175;122
id:000018,src:000000,op:flip1,pos:18,+cov;2019-11-09 08:04:08.457956076;1303;1172;126
id:000019,src:000000,op:flip1,pos:18,+cov;2019-11-09 08:04:08.461956024;1317;1188;140
id:000020,src:000000,op:flip1,pos:19,+cov;2019-11-09 08:04:08.469955921;1333;1176;156
id:000021,src:000000,op:flip1,pos:19,+cov;2019-11-09 08:04:08.473955870;1339;1176;162
id:000022,src:000000,op:flip1,pos:19,+cov;2019-11-09 08:04:08.477955818;1340;1175;163
id:000023,src:000000,op:flip1,pos:19,+cov;2019-11-09 08:04:08.481955767;1350;1179;173
id:000024,src:000000,op:flip1,pos:28,+cov;2019-11-09 08:04:08.517955542;1384;1063;207
id:000025,src:000000,op:flip1,pos:28,+cov;2019-11-09 08:04:08.521955489;1387;1176;210
id:000026,src:000000,op:flip1,pos:28,+cov;2019-11-09 08:04:08.525955438;1391;1178;214
id:000027,src:000000,op:flip1,pos:28,+cov;2019-11-09 08:04:08.529955387;1419;817;242
id:000028,src:000000,op:flip1,pos:28;2019-11-09 08:04:08.533955336;1419;802;242
id:000029,src:000000,op:flip1,pos:28,+cov;2019-11-09 08:04:08.537955284;1420;821;243
id:000030,src:000000,op:flip1,pos:28;2019-11-09 08:04:08.537955284;1420;815;243
id:000031,src:000000,op:flip1,pos:28,+cov;2019-11-09 08:04:08.541955233;1422;823;245
id:000032,src:000000,op:flip1,pos:29,+cov;2019-11-09 08:04:08.545955181;1429;728;252
id:000033,src:000000,op:flip1,pos:29;2019-11-09 08:04:08.553955078;1429;806;252
id:000034,src:000000,op:flip1,pos:29;2019-11-09 08:04:08.553955078;1429;795;252
id:000035,src:000000,op:flip1,pos:29;2019-11-09 08:04:08.557955027;1429;804;252
id:000036,src:000000,op:flip1,pos:29,+cov;2019-11-09 08:04:08.565954924;1442;1189;265
id:000037,src:000000,op:flip1,pos:29,+cov;2019-11-09 08:04:08.565954924;1445;796;268
id:000038,src:000000,op:flip1,pos:32,+cov;2019-11-09 08:04:08.577955008;1633;1079;456
id:000039,src:000000,op:flip1,pos:32,+cov;2019-11-09 08:04:08.581954956;1679;1039;502
id:000040,src:000000,op:flip1,pos:32,+cov;2019-11-09 08:04:08.585954905;1708;688;531
id:000041,src:000000,op:flip1,pos:32,+cov;2019-11-09 08:04:08.589954853;1713;952;536
id:000042,src:000000,op:flip1,pos:32;2019-11-09 08:04:08.597954750;1713;1059;536
