filename,m_timestamp,running_s,pretty_mtime,total_coverage,current_coverage
"id:000000,orig:empty",1569072745.0,0.0,2019-09-21 15:32:25,281,281
"id:000006,src:000005,op:havoc,rep:4",1569072745.0,0.0,2019-09-21 15:32:25,358,346
"id:000007,src:000004,op:havoc,rep:128,+cov",1569072745.0,0.0,2019-09-21 15:32:25,372,346
"id:000004,src:000003,op:havoc,rep:128,+cov",1569072745.0,0.0,2019-09-21 15:32:25,372,346
"id:000005,src:000004,op:flip1,pos:0,+cov",1569072745.0,0.0,2019-09-21 15:32:25,376,350
"id:000002,src:000001,op:havoc,rep:8",1569072745.0,0.0,2019-09-21 15:32:25,378,340
"id:000001,src:000000,op:havoc,rep:128,+cov",1569072745.0,0.0,2019-09-21 15:32:25,378,342
"id:000003,src:000002,op:havoc,rep:16,+cov",1569072745.0,0.0,2019-09-21 15:32:25,380,340
"id:000008,src:000004,op:havoc,rep:16,+cov",1569072746.0,1.0,2019-09-21 15:32:26,382,347
"id:000009,src:000008,op:flip1,pos:0,+cov",1569072746.0,1.0,2019-09-21 15:32:26,384,347
"id:000010,src:000008,op:havoc,rep:8,+cov",1569072748.0,3.0,2019-09-21 15:32:28,422,341
"id:000011,src:000010,op:havoc,rep:8",1569072748.0,3.0,2019-09-21 15:32:28,422,345
"id:000012,src:000010,op:havoc,rep:2",1569072748.0,3.0,2019-09-21 15:32:28,422,339
"id:000013,src:000011,op:havoc,rep:4",1569072749.0,4.0,2019-09-21 15:32:29,422,345
"id:000014,src:000012,op:havoc,rep:8",1569072749.0,4.0,2019-09-21 15:32:29,422,345
"id:000015,src:000005,op:havoc,rep:64,+cov",1569072749.0,4.0,2019-09-21 15:32:29,424,351
"id:000017,src:000016,op:flip1,pos:15,+cov",1569072750.0,5.0,2019-09-21 15:32:30,462,380
"id:000016,src:000013,op:havoc,rep:16,+cov",1569072750.0,5.0,2019-09-21 15:32:30,466,382
"id:000019,src:000016,op:flip1,pos:15,+cov",1569072750.0,5.0,2019-09-21 15:32:30,487,366
"id:000020,src:000019,op:havoc,rep:16",1569072750.0,5.0,2019-09-21 15:32:30,487,362
"id:000021,src:000018,op:havoc,rep:2",1569072750.0,5.0,2019-09-21 15:32:30,489,381
"id:000018,src:000016,op:flip1,pos:15,+cov",1569072750.0,5.0,2019-09-21 15:32:30,489,381
"id:000023,src:000022,op:flip1,pos:11",1569072751.0,6.0,2019-09-21 15:32:31,489,364
"id:000022,src:000020,op:havoc,rep:4,+cov",1569072751.0,6.0,2019-09-21 15:32:31,506,403
"id:000024,src:000022,op:havoc,rep:8",1569072751.0,6.0,2019-09-21 15:32:31,506,402
"id:000025,src:000008,op:havoc,rep:8,+cov",1569072752.0,7.0,2019-09-21 15:32:32,508,347
"id:000026,src:000025,op:flip1,pos:1,+cov",1569072752.0,7.0,2019-09-21 15:32:32,510,348
"id:000028,src:000027,op:havoc,rep:16",1569072753.0,8.0,2019-09-21 15:32:33,511,383
"id:000027,src:000016,op:havoc,rep:64,+cov",1569072753.0,8.0,2019-09-21 15:32:33,511,382
"id:000030,src:000014,op:havoc,rep:8",1569072753.0,8.0,2019-09-21 15:32:33,511,349
"id:000032,src:000022,op:havoc,rep:32",1569072754.0,9.0,2019-09-21 15:32:34,511,405
"id:000029,src:000022,op:havoc,rep:16",1569072754.0,9.0,2019-09-21 15:32:34,511,402
"id:000033,src:000018,op:havoc,rep:4",1569072754.0,9.0,2019-09-21 15:32:34,511,379
"id:000031,src:000027,op:havoc,rep:8",1569072754.0,9.0,2019-09-21 15:32:34,511,383
"id:000036,src:000032,op:flip1,pos:17,+cov",1569072755.0,10.0,2019-09-21 15:32:35,513,404
"id:000034,src:000032,op:flip1,pos:5",1569072755.0,10.0,2019-09-21 15:32:35,513,411
"id:000037,src:000019,op:havoc,rep:8,+cov",1569072755.0,10.0,2019-09-21 15:32:35,515,379
"id:000035,src:000032,op:flip1,pos:17,+cov",1569072755.0,10.0,2019-09-21 15:32:35,519,407
"id:000040,src:000039,op:flip1,pos:2,+cov",1569072756.0,11.0,2019-09-21 15:32:36,521,352
"id:000039,src:000009,op:havoc,rep:64,+cov",1569072756.0,11.0,2019-09-21 15:32:36,523,353
"id:000038,src:000022,op:havoc,rep:4",1569072756.0,11.0,2019-09-21 15:32:36,523,405
"id:000042,src:000037,op:havoc,rep:4,+cov",1569072757.0,12.0,2019-09-21 15:32:37,526,415
"id:000041,src:000035,op:havoc,rep:4",1569072757.0,12.0,2019-09-21 15:32:37,526,404
"id:000043,src:000037,op:havoc,rep:2",1569072757.0,12.0,2019-09-21 15:32:37,526,381
"id:000044,src:000039,op:havoc,rep:16,+cov",1569072758.0,13.0,2019-09-21 15:32:38,540,340
"id:000047,src:000046,op:havoc,rep:4",1569072759.0,14.0,2019-09-21 15:32:39,541,407
"id:000046,src:000036,op:havoc,rep:8,+cov",1569072759.0,14.0,2019-09-21 15:32:39,541,405
"id:000045,src:000042,op:havoc,rep:8",1569072759.0,14.0,2019-09-21 15:32:39,541,417
"id:000050,src:000046,op:havoc,rep:8,+cov",1569072760.0,15.0,2019-09-21 15:32:40,542,405
"id:000049,src:000039,op:havoc,rep:4",1569072760.0,15.0,2019-09-21 15:32:40,542,344
"id:000048,src:000042,op:havoc,rep:4,+cov",1569072760.0,15.0,2019-09-21 15:32:40,543,407
"id:000052,src:000036,op:havoc,rep:32",1569072762.0,17.0,2019-09-21 15:32:42,543,366
"id:000051,src:000037,op:havoc,rep:4",1569072762.0,17.0,2019-09-21 15:32:42,543,384
"id:000053,src:000036,op:havoc,rep:2",1569072763.0,18.0,2019-09-21 15:32:43,543,404
"id:000054,src:000046,op:havoc,rep:16,+cov",1569072764.0,19.0,2019-09-21 15:32:44,544,413
"id:000059,src:000026,op:havoc,rep:4,+cov",1569072765.0,20.0,2019-09-21 15:32:45,546,345
"id:000055,src:000027,op:havoc,rep:16",1569072765.0,20.0,2019-09-21 15:32:45,546,382
"id:000058,src:000036,op:havoc,rep:8",1569072765.0,20.0,2019-09-21 15:32:45,546,381
"id:000057,src:000056,op:flip1,pos:10,+cov",1569072765.0,20.0,2019-09-21 15:32:45,547,405
"id:000056,src:000022,op:havoc,rep:8",1569072765.0,20.0,2019-09-21 15:32:45,547,408
"id:000061,src:000056,op:havoc,rep:4",1569072766.0,21.0,2019-09-21 15:32:46,547,407
"id:000060,src:000046,op:havoc,rep:16",1569072766.0,21.0,2019-09-21 15:32:46,547,413
"id:000063,src:000022,op:havoc,rep:16",1569072767.0,22.0,2019-09-21 15:32:47,547,404
"id:000062,src:000033,op:havoc,rep:8,+cov",1569072767.0,22.0,2019-09-21 15:32:47,560,389
"id:000066,src:000054,op:havoc,rep:4",1569072768.0,23.0,2019-09-21 15:32:48,560,420
"id:000064,src:000058,op:havoc,rep:8",1569072768.0,23.0,2019-09-21 15:32:48,560,381
"id:000065,src:000064,op:flip1,pos:4",1569072768.0,23.0,2019-09-21 15:32:48,560,381
"id:000067,src:000039,op:havoc,rep:64,+cov",1569072769.0,24.0,2019-09-21 15:32:49,567,355
"id:000069,src:000068,op:havoc,rep:2",1569072770.0,25.0,2019-09-21 15:32:50,575,309
"id:000068,src:000067,op:havoc,rep:2,+cov",1569072770.0,25.0,2019-09-21 15:32:50,575,309
"id:000072,src:000071,op:havoc,rep:4",1569072771.0,26.0,2019-09-21 15:32:51,575,413
"id:000071,src:000066,op:havoc,rep:2,+cov",1569072771.0,26.0,2019-09-21 15:32:51,576,422
"id:000070,src:000054,op:havoc,rep:4",1569072771.0,26.0,2019-09-21 15:32:51,576,405
"id:000076,src:000074,op:flip1,pos:7,+cov",1569072772.0,27.0,2019-09-21 15:32:52,577,309
"id:000075,src:000074,op:flip1,pos:6,+cov",1569072772.0,27.0,2019-09-21 15:32:52,580,309
"id:000074,src:000069,op:havoc,rep:8,+cov",1569072772.0,27.0,2019-09-21 15:32:52,584,311
"id:000073,src:000037,op:havoc,rep:8",1569072772.0,27.0,2019-09-21 15:32:52,584,407
"id:000077,src:000074,op:flip1,pos:7,+cov",1569072772.0,27.0,2019-09-21 15:32:52,591,384
"id:000078,src:000071,op:havoc,rep:4",1569072773.0,28.0,2019-09-21 15:32:53,591,422
"id:000079,src:000033,op:havoc,rep:32",1569072774.0,29.0,2019-09-21 15:32:54,591,381
"id:000081,src:000080,op:flip1,pos:6,+cov",1569072775.0,30.0,2019-09-21 15:32:55,594,309
"id:000080,src:000075,op:havoc,rep:4,+cov",1569072775.0,30.0,2019-09-21 15:32:55,597,311
"id:000082,src:000052,op:havoc,rep:8,+cov",1569072777.0,32.0,2019-09-21 15:32:57,598,368
"id:000083,src:000061,op:havoc,rep:8",1569072779.0,34.0,2019-09-21 15:32:59,598,411
"id:000084,src:000082,op:havoc,rep:16",1569072781.0,36.0,2019-09-21 15:33:01,598,370
"id:000085,src:000044,op:havoc,rep:4,+cov",1569072783.0,38.0,2019-09-21 15:33:03,600,354
"id:000086,src:000072,op:havoc,rep:4,+cov",1569072785.0,40.0,2019-09-21 15:33:05,601,411
"id:000087,src:000086,op:havoc,rep:8,+cov",1569072786.0,41.0,2019-09-21 15:33:06,602,389
"id:000088,src:000086,op:havoc,rep:8,+cov",1569072787.0,42.0,2019-09-21 15:33:07,603,384
"id:000089,src:000082,op:havoc,rep:4",1569072788.0,43.0,2019-09-21 15:33:08,603,414
"id:000091,src:000071,op:havoc,rep:8",1569072791.0,46.0,2019-09-21 15:33:11,603,378
"id:000092,src:000090,op:flip1,pos:16",1569072791.0,46.0,2019-09-21 15:33:11,603,384
"id:000090,src:000046,op:havoc,rep:64",1569072791.0,46.0,2019-09-21 15:33:11,603,384
"id:000093,src:000071,op:havoc,rep:8,+cov",1569072792.0,47.0,2019-09-21 15:33:12,604,408
"id:000095,src:000094,op:flip1,pos:1",1569072794.0,49.0,2019-09-21 15:33:14,717,454
"id:000094,src:000049,op:havoc,rep:128,+cov",1569072794.0,49.0,2019-09-21 15:33:14,717,454
"id:000101,src:000100,op:flip1,pos:2",1569072795.0,50.0,2019-09-21 15:33:15,717,451
"id:000096,src:000094,op:havoc,rep:16,+cov",1569072795.0,50.0,2019-09-21 15:33:15,718,450
"id:000099,src:000096,op:flip1,pos:2",1569072795.0,50.0,2019-09-21 15:33:15,718,450
"id:000102,src:000100,op:flip1,pos:6,+cov",1569072795.0,50.0,2019-09-21 15:33:15,719,450
"id:000097,src:000096,op:flip1,pos:1",1569072795.0,50.0,2019-09-21 15:33:15,719,454
"id:000098,src:000096,op:flip1,pos:1",1569072795.0,50.0,2019-09-21 15:33:15,719,450
"id:000100,src:000097,op:havoc,rep:2",1569072795.0,50.0,2019-09-21 15:33:15,719,450
"id:000103,src:000102,op:havoc,rep:4",1569072796.0,51.0,2019-09-21 15:33:16,719,451
"id:000105,src:000103,op:havoc,rep:32,+cov",1569072797.0,52.0,2019-09-21 15:33:17,721,355
"id:000104,src:000096,op:havoc,rep:64,+cov",1569072797.0,52.0,2019-09-21 15:33:17,732,385
"id:000107,src:000103,op:havoc,rep:16,+cov",1569072798.0,53.0,2019-09-21 15:33:18,733,450
"id:000106,src:000093,op:havoc,rep:16",1569072799.0,54.0,2019-09-21 15:33:19,733,408
"id:000109,src:000107,op:havoc,rep:16,+cov",1569072800.0,55.0,2019-09-21 15:33:20,734,377
"id:000110,src:000109,op:flip1,pos:6,+cov",1569072800.0,55.0,2019-09-21 15:33:20,737,382
"id:000108,src:000071,op:havoc,rep:8",1569072800.0,55.0,2019-09-21 15:33:20,737,421
"id:000111,src:000110,op:havoc,rep:8,+cov",1569072801.0,56.0,2019-09-21 15:33:21,738,380
"id:000115,src:000112,op:flip1,pos:6,+cov",1569072802.0,57.0,2019-09-21 15:33:22,802,438
"id:000117,src:000094,op:havoc,rep:32",1569072802.0,57.0,2019-09-21 15:33:22,802,454
"id:000113,src:000112,op:flip1,pos:6,+cov",1569072802.0,57.0,2019-09-21 15:33:22,803,376
"id:000112,src:000096,op:havoc,rep:4,+cov",1569072802.0,57.0,2019-09-21 15:33:22,808,437
"id:000114,src:000112,op:flip1,pos:6,+cov",1569072802.0,57.0,2019-09-21 15:33:22,815,441
"id:000116,src:000112,op:flip1,pos:6,+cov",1569072802.0,57.0,2019-09-21 15:33:22,817,438
"id:000120,src:000076,op:havoc,rep:16,+cov",1569072804.0,59.0,2019-09-21 15:33:24,821,380
"id:000119,src:000118,op:flip1,pos:6,+cov",1569072804.0,59.0,2019-09-21 15:33:24,823,436
"id:000118,src:000115,op:havoc,rep:4,+cov",1569072804.0,59.0,2019-09-21 15:33:24,823,435
"id:000122,src:000121,op:flip1,pos:6,+cov",1569072805.0,60.0,2019-09-21 15:33:25,829,508
"id:000123,src:000102,op:havoc,rep:64,+cov",1569072805.0,60.0,2019-09-21 15:33:25,830,351
"id:000121,src:000119,op:havoc,rep:4,+cov",1569072805.0,60.0,2019-09-21 15:33:25,830,435
"id:000124,src:000114,op:havoc,rep:4,+cov",1569072806.0,61.0,2019-09-21 15:33:26,833,443
"id:000126,src:000124,op:flip1,pos:8,+cov",1569072806.0,61.0,2019-09-21 15:33:26,835,444
"id:000125,src:000124,op:flip1,pos:8,+cov",1569072806.0,61.0,2019-09-21 15:33:26,837,444
"id:000127,src:000105,op:havoc,rep:64,+cov",1569072808.0,63.0,2019-09-21 15:33:28,839,356
"id:000129,src:000128,op:flip1,pos:6,+cov",1569072809.0,64.0,2019-09-21 15:33:29,842,386
"id:000128,src:000110,op:havoc,rep:16,+cov",1569072809.0,64.0,2019-09-21 15:33:29,844,387
"id:000130,src:000117,op:havoc,rep:16",1569072810.0,65.0,2019-09-21 15:33:30,844,450
"id:000131,src:000117,op:havoc,rep:4",1569072812.0,67.0,2019-09-21 15:33:32,844,351
"id:000139,src:000133,op:flip1,pos:14",1569072813.0,68.0,2019-09-21 15:33:33,850,391
"id:000133,src:000129,op:havoc,rep:16,+cov",1569072813.0,68.0,2019-09-21 15:33:33,874,494
"id:000132,src:000036,op:havoc,rep:2,+cov",1569072813.0,68.0,2019-09-21 15:33:33,875,405
"id:000134,src:000133,op:flip1,pos:6,+cov",1569072813.0,68.0,2019-09-21 15:33:33,880,501
"id:000142,src:000105,op:havoc,rep:128,+cov",1569072814.0,69.0,2019-09-21 15:33:34,883,350
"id:000137,src:000133,op:flip1,pos:12",1569072814.0,69.0,2019-09-21 15:33:34,883,391
"id:000143,src:000133,op:havoc,rep:4",1569072814.0,69.0,2019-09-21 15:33:34,883,494
"id:000138,src:000133,op:flip1,pos:13",1569072814.0,69.0,2019-09-21 15:33:34,883,391
"id:000140,src:000133,op:flip1,pos:15",1569072814.0,69.0,2019-09-21 15:33:34,885,392
"id:000141,src:000133,op:flip1,pos:16",1569072814.0,69.0,2019-09-21 15:33:34,885,391
"id:000136,src:000133,op:flip1,pos:11,+cov",1569072814.0,69.0,2019-09-21 15:33:34,885,391
"id:000144,src:000143,op:flip1,pos:6",1569072815.0,70.0,2019-09-21 15:33:35,885,501
"id:000145,src:000143,op:flip1,pos:6",1569072815.0,70.0,2019-09-21 15:33:35,885,497
"id:000135,src:000133,op:flip1,pos:10,+cov",1569072815.0,70.0,2019-09-21 15:33:35,885,388
"id:000146,src:000110,op:havoc,rep:128,+cov",1569072815.0,70.0,2019-09-21 15:33:35,887,344
"id:000148,src:000147,op:flip1,pos:9,+cov",1569072816.0,71.0,2019-09-21 15:33:36,888,386
"id:000147,src:000144,op:havoc,rep:2",1569072816.0,71.0,2019-09-21 15:33:36,888,501
"id:000150,src:000149,op:flip1,pos:7,+cov",1569072817.0,72.0,2019-09-21 15:33:37,890,357
"id:000149,src:000127,op:havoc,rep:2,+cov",1569072817.0,72.0,2019-09-21 15:33:37,892,358
"id:000151,src:000037,op:havoc,rep:4",1569072819.0,74.0,2019-09-21 15:33:39,892,384
"id:000153,src:000123,op:havoc,rep:32,+cov",1569072823.0,78.0,2019-09-21 15:33:43,894,451
"id:000154,src:000153,op:flip1,pos:2,+cov",1569072823.0,78.0,2019-09-21 15:33:43,895,370
"id:000152,src:000147,op:havoc,rep:4",1569072823.0,78.0,2019-09-21 15:33:43,895,501
"id:000155,src:000127,op:havoc,rep:4,+cov",1569072824.0,79.0,2019-09-21 15:33:44,897,359
"id:000157,src:000156,op:havoc,rep:2,+cov",1569072826.0,81.0,2019-09-21 15:33:46,899,353
"id:000156,src:000105,op:havoc,rep:32,+cov",1569072826.0,81.0,2019-09-21 15:33:46,922,360
"id:000158,src:000114,op:havoc,rep:32,+cov",1569072827.0,82.0,2019-09-21 15:33:47,925,446
"id:000160,src:000159,op:flip1,pos:6,+cov",1569072828.0,83.0,2019-09-21 15:33:48,929,492
"id:000161,src:000159,op:havoc,rep:2,+cov",1569072828.0,83.0,2019-09-21 15:33:48,931,471
"id:000159,src:000152,op:havoc,rep:16",1569072828.0,83.0,2019-09-21 15:33:48,931,489
"id:000162,src:000160,op:havoc,rep:4,+cov",1569072832.0,87.0,2019-09-21 15:33:52,932,386
"id:000163,src:000083,op:havoc,rep:4,+cov",1569072834.0,89.0,2019-09-21 15:33:54,933,412
"id:000164,src:000142,op:havoc,rep:8,+cov",1569072835.0,90.0,2019-09-21 15:33:55,1016,461
"id:000165,src:000163,op:havoc,rep:16",1569072840.0,95.0,2019-09-21 15:34:00,1016,413
"id:000166,src:000126,op:havoc,rep:4,+cov",1569072841.0,96.0,2019-09-21 15:34:01,1045,471
"id:000167,src:000084,op:havoc,rep:16",1569072844.0,99.0,2019-09-21 15:34:04,1045,370
"id:000168,src:000164,op:havoc,rep:8,+cov",1569072848.0,103.0,2019-09-21 15:34:08,1051,465
"id:000169,src:000166,op:havoc,rep:4,+cov",1569072848.0,103.0,2019-09-21 15:34:08,1052,460
"id:000170,src:000164,op:havoc,rep:16,+cov",1569072852.0,107.0,2019-09-21 15:34:12,1055,466
"id:000171,src:000169,op:havoc,rep:8,+cov",1569072853.0,108.0,2019-09-21 15:34:13,1068,482
"id:000172,src:000082,op:havoc,rep:4",1569072855.0,110.0,2019-09-21 15:34:15,1068,418
"id:000173,src:000135,op:havoc,rep:128",1569072856.0,111.0,2019-09-21 15:34:16,1068,342
"id:000174,src:000069,op:havoc,rep:8",1569072856.0,111.0,2019-09-21 15:34:16,1068,327
"id:000175,src:000166,op:havoc,rep:4,+cov",1569072857.0,112.0,2019-09-21 15:34:17,1069,474
"id:000177,src:000175,op:havoc,rep:2,+cov",1569072857.0,112.0,2019-09-21 15:34:17,1070,455
"id:000176,src:000175,op:havoc,rep:4,+cov",1569072857.0,112.0,2019-09-21 15:34:17,1071,464
"id:000178,src:000145,op:havoc,rep:16",1569072859.0,114.0,2019-09-21 15:34:19,1071,497
"id:000179,src:000166,op:havoc,rep:8,+cov",1569072861.0,116.0,2019-09-21 15:34:21,1072,457
"id:000180,src:000074,op:havoc,rep:4,+cov",1569072861.0,116.0,2019-09-21 15:34:21,1073,273
"id:000181,src:000166,op:havoc,rep:8,+cov",1569072865.0,120.0,2019-09-21 15:34:25,1078,469
"id:000182,src:000179,op:havoc,rep:2,+cov",1569072867.0,122.0,2019-09-21 15:34:27,1080,457
"id:000183,src:000153,op:havoc,rep:32",1569072867.0,122.0,2019-09-21 15:34:27,1080,453
"id:000184,src:000170,op:havoc,rep:16,+cov",1569072868.0,123.0,2019-09-21 15:34:28,1115,506
"id:000186,src:000184,op:flip1,pos:24,+cov",1569072869.0,124.0,2019-09-21 15:34:29,1119,509
"id:000185,src:000184,op:flip1,pos:16,+cov",1569072869.0,124.0,2019-09-21 15:34:29,1133,524
"id:000187,src:000183,op:havoc,rep:2",1569072870.0,125.0,2019-09-21 15:34:30,1133,453
"id:000189,src:000185,op:havoc,rep:8,+cov",1569072871.0,126.0,2019-09-21 15:34:31,1137,504
"id:000188,src:000168,op:havoc,rep:2,+cov",1569072871.0,126.0,2019-09-21 15:34:31,1139,466
"id:000190,src:000189,op:flip1,pos:8,+cov",1569072872.0,127.0,2019-09-21 15:34:32,1141,506
"id:000191,src:000189,op:havoc,rep:2",1569072873.0,128.0,2019-09-21 15:34:33,1141,501
"id:000192,src:000184,op:havoc,rep:8,+cov",1569072874.0,129.0,2019-09-21 15:34:34,1142,460
"id:000195,src:000177,op:havoc,rep:2,+cov",1569072877.0,132.0,2019-09-21 15:34:37,1144,470
"id:000193,src:000187,op:havoc,rep:4",1569072878.0,133.0,2019-09-21 15:34:38,1144,453
"id:000194,src:000166,op:havoc,rep:2",1569072878.0,133.0,2019-09-21 15:34:38,1144,472
"id:000198,src:000197,op:flip1,pos:10,+cov",1569072881.0,136.0,2019-09-21 15:34:41,1163,463
"id:000200,src:000197,op:flip1,pos:11,+cov",1569072881.0,136.0,2019-09-21 15:34:41,1167,476
"id:000202,src:000197,op:flip1,pos:19,+cov",1569072881.0,136.0,2019-09-21 15:34:41,1169,470
"id:000199,src:000197,op:flip1,pos:10,+cov",1569072881.0,136.0,2019-09-21 15:34:41,1172,466
"id:000197,src:000166,op:havoc,rep:8,+cov",1569072881.0,136.0,2019-09-21 15:34:41,1172,466
"id:000201,src:000197,op:flip1,pos:15,+cov",1569072881.0,136.0,2019-09-21 15:34:41,1174,467
"id:000196,src:000143,op:havoc,rep:16",1569072882.0,137.0,2019-09-21 15:34:42,1174,494
"id:000204,src:000203,op:flip1,pos:10,+cov",1569072884.0,139.0,2019-09-21 15:34:44,1175,465
"id:000205,src:000203,op:flip1,pos:11,+cov",1569072884.0,139.0,2019-09-21 15:34:44,1177,447
"id:000209,src:000198,op:havoc,rep:8,+cov",1569072884.0,139.0,2019-09-21 15:34:44,1178,452
"id:000210,src:000208,op:flip1,pos:6",1569072884.0,139.0,2019-09-21 15:34:44,1178,474
"id:000213,src:000208,op:flip1,pos:11,+cov",1569072884.0,139.0,2019-09-21 15:34:44,1186,457
"id:000206,src:000203,op:flip1,pos:11,+cov",1569072884.0,139.0,2019-09-21 15:34:44,1187,448
"id:000207,src:000203,op:flip1,pos:13,+cov",1569072884.0,139.0,2019-09-21 15:34:44,1188,447
"id:000212,src:000208,op:flip1,pos:11,+cov",1569072884.0,139.0,2019-09-21 15:34:44,1192,462
"id:000208,src:000198,op:havoc,rep:8,+cov",1569072884.0,139.0,2019-09-21 15:34:44,1193,459
"id:000214,src:000208,op:flip1,pos:15,+cov",1569072884.0,139.0,2019-09-21 15:34:44,1194,457
"id:000203,src:000198,op:havoc,rep:4,+cov",1569072884.0,139.0,2019-09-21 15:34:44,1195,451
"id:000211,src:000208,op:flip1,pos:11,+cov",1569072884.0,139.0,2019-09-21 15:34:44,1202,458
"id:000215,src:000209,op:flip1,pos:11,+cov",1569072885.0,140.0,2019-09-21 15:34:45,1203,454
"id:000216,src:000208,op:havoc,rep:8,+cov",1569072886.0,141.0,2019-09-21 15:34:46,1208,463
"id:000217,src:000190,op:havoc,rep:2,+cov",1569072887.0,142.0,2019-09-21 15:34:47,1225,550
"id:000219,src:000203,op:havoc,rep:2,+cov",1569072890.0,145.0,2019-09-21 15:34:50,1226,450
"id:000218,src:000181,op:havoc,rep:4",1569072891.0,146.0,2019-09-21 15:34:51,1226,471
"id:000236,src:000222,op:flip1,pos:8",1569072893.0,148.0,2019-09-21 15:34:53,1713,1047
"id:000228,src:000222,op:flip1,pos:5,+cov",1569072893.0,148.0,2019-09-21 15:34:53,1766,968
"id:000234,src:000222,op:flip1,pos:6",1569072893.0,148.0,2019-09-21 15:34:53,1766,945
"id:000225,src:000222,op:flip1,pos:4,+cov",1569072893.0,148.0,2019-09-21 15:34:53,1776,994
"id:000222,src:000217,op:havoc,rep:8,+cov",1569072893.0,148.0,2019-09-21 15:34:53,1810,1064
"id:000239,src:000222,op:flip1,pos:9",1569072893.0,148.0,2019-09-21 15:34:53,1812,896
"id:000237,src:000222,op:flip1,pos:8,+cov",1569072893.0,148.0,2019-09-21 15:34:53,1840,1084
"id:000230,src:000222,op:flip1,pos:5",1569072893.0,148.0,2019-09-21 15:34:53,1840,947
"id:000229,src:000222,op:flip1,pos:5,+cov",1569072893.0,148.0,2019-09-21 15:34:53,1840,947
"id:000232,src:000222,op:flip1,pos:5,+cov",1569072893.0,148.0,2019-09-21 15:34:53,1840,947
"id:000227,src:000222,op:flip1,pos:4,+cov",1569072893.0,148.0,2019-09-21 15:34:53,1851,973
"id:000224,src:000222,op:flip1,pos:4,+cov",1569072893.0,148.0,2019-09-21 15:34:53,1892,1124
"id:000226,src:000222,op:flip1,pos:4",1569072893.0,148.0,2019-09-21 15:34:53,1892,965
"id:000238,src:000222,op:flip1,pos:8,+cov",1569072893.0,148.0,2019-09-21 15:34:53,1900,1080
"id:000231,src:000222,op:flip1,pos:5,+cov",1569072893.0,148.0,2019-09-21 15:34:53,1900,947
"id:000223,src:000222,op:flip1,pos:4,+cov",1569072893.0,148.0,2019-09-21 15:34:53,1908,1087
"id:000235,src:000222,op:flip1,pos:6,+cov",1569072893.0,148.0,2019-09-21 15:34:53,1908,965
"id:000233,src:000222,op:flip1,pos:5",1569072893.0,148.0,2019-09-21 15:34:53,1919,1096
"id:000220,src:000151,op:havoc,rep:32",1569072893.0,148.0,2019-09-21 15:34:53,1919,417
"id:000253,src:000246,op:flip1,pos:8",1569072894.0,149.0,2019-09-21 15:34:54,1939,1029
"id:000250,src:000246,op:flip1,pos:5,+cov",1569072894.0,149.0,2019-09-21 15:34:54,1942,1053
"id:000247,src:000246,op:flip1,pos:4,+cov",1569072894.0,149.0,2019-09-21 15:34:54,1943,1032
"id:000246,src:000228,op:havoc,rep:2,+cov",1569072894.0,149.0,2019-09-21 15:34:54,1943,1031
"id:000248,src:000246,op:flip1,pos:4,+cov",1569072894.0,149.0,2019-09-21 15:34:54,1944,1030
"id:000244,src:000222,op:flip1,pos:15",1569072894.0,149.0,2019-09-21 15:34:54,1952,999
"id:000252,src:000246,op:flip1,pos:6",1569072894.0,149.0,2019-09-21 15:34:54,1952,1027
"id:000254,src:000246,op:flip1,pos:8",1569072894.0,149.0,2019-09-21 15:34:54,1952,1029
"id:000241,src:000222,op:flip1,pos:11",1569072894.0,149.0,2019-09-21 15:34:54,1952,506
"id:000251,src:000246,op:flip1,pos:5",1569072894.0,149.0,2019-09-21 15:34:54,1952,1031
"id:000245,src:000222,op:flip1,pos:16,+cov",1569072894.0,149.0,2019-09-21 15:34:54,1955,1057
"id:000243,src:000222,op:flip1,pos:12",1569072894.0,149.0,2019-09-21 15:34:54,1957,1047
"id:000240,src:000222,op:flip1,pos:10",1569072894.0,149.0,2019-09-21 15:34:54,1957,644
"id:000249,src:000246,op:flip1,pos:4,+cov",1569072894.0,149.0,2019-09-21 15:34:54,1959,1032
"id:000221,src:000151,op:havoc,rep:8",1569072894.0,149.0,2019-09-21 15:34:54,1959,419
"id:000242,src:000222,op:flip1,pos:12,+cov",1569072894.0,149.0,2019-09-21 15:34:54,1959,1069
"id:000257,src:000246,op:flip1,pos:9",1569072895.0,150.0,2019-09-21 15:34:55,1959,989
"id:000260,src:000246,op:flip1,pos:16",1569072895.0,150.0,2019-09-21 15:34:55,1959,1050
"id:000256,src:000246,op:flip1,pos:8",1569072895.0,150.0,2019-09-21 15:34:55,1959,1028
"id:000255,src:000246,op:flip1,pos:8",1569072895.0,150.0,2019-09-21 15:34:55,1959,1028
"id:000259,src:000246,op:flip1,pos:12",1569072895.0,150.0,2019-09-21 15:34:55,1959,1033
"id:000258,src:000246,op:flip1,pos:12",1569072895.0,150.0,2019-09-21 15:34:55,1959,1029
"id:000263,src:000261,op:flip1,pos:4,+cov",1569072896.0,151.0,2019-09-21 15:34:56,1960,1031
"id:000266,src:000261,op:flip1,pos:5",1569072896.0,151.0,2019-09-21 15:34:56,1961,1032
"id:000261,src:000246,op:havoc,rep:2,+cov",1569072896.0,151.0,2019-09-21 15:34:56,1961,1034
