index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:mp4samplemin.mp4;2019-10-14 21:08:24.228315353;0.0;2352;2352;1
;id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-16 09:06:16.535152674;0.0;2422;1178;71
;id:000002,src:000000,op:flip1,pos:0,+cov;2019-10-16 09:06:16.551152468;0 days 00:00:00.015999;2423;1181;72
;id:000003,src:000000,op:flip1,pos:0,+cov;2019-10-16 09:06:16.567152500;0 days 00:00:00.031999;2424;1179;73
;id:000005,src:000000,op:flip1,pos:1,+cov;2019-10-16 09:06:16.591152191;0 days 00:00:00.055999;2427;1148;76
;id:000006,src:000000,op:flip1,pos:1,+cov;2019-10-16 09:06:16.615151882;0 days 00:00:00.079999;2440;1165;89
;id:000008,src:000000,op:flip1,pos:2;2019-10-16 09:06:16.639151812;0 days 00:00:00.103999;2442;1157;91
;id:000010,src:000000,op:flip1,pos:3,+cov;2019-10-16 09:06:16.671151400;0 days 00:00:00.135998;2446;1161;95
;id:000013,src:000000,op:flip1,pos:3,+cov;2019-10-16 09:06:16.715151072;0 days 00:00:00.179998;2452;1496;101
;id:000014,src:000000,op:flip1,pos:13,+cov;2019-10-16 09:06:18.259136676;0 days 00:00:01.723984;2460;2311;108
;id:000015,src:000000,op:flip1,pos:16;2019-10-16 09:06:18.327136040;0 days 00:00:01.791983;2461;2297;109
;id:000016,src:000000,op:flip1,pos:16,+cov;2019-10-16 09:06:18.347135782;0 days 00:00:01.811983;2462;2303;110
;id:000017,src:000000,op:flip1,pos:16;2019-10-16 09:06:18.371135473;0 days 00:00:01.835982;2462;2314;110
;id:000018,src:000000,op:flip1,pos:16,+cov;2019-10-16 09:06:18.387135506;0 days 00:00:01.851982;2464;2317;112
;id:000019,src:000000,op:flip1,pos:16,+cov;2019-10-16 09:06:18.407135248;0 days 00:00:01.871982;2466;2302;114
;id:000021,src:000000,op:flip1,pos:40,+cov;2019-10-16 09:06:18.815131426;0 days 00:00:02.279978;2492;1256;140
;id:000022,src:000000,op:flip1,pos:41;2019-10-16 09:06:18.847131252;0 days 00:00:02.311978;2492;1273;140
;id:000024,src:000000,op:flip1,pos:42;2019-10-16 09:06:18.883130789;0 days 00:00:02.347978;2492;1260;140
;id:000026,src:000000,op:flip1,pos:43;2019-10-16 09:06:18.915130615;0 days 00:00:02.379977;2492;2319;140
;id:000027,src:000000,op:flip1,pos:44;2019-10-16 09:06:18.947130203;0 days 00:00:02.411977;2492;2312;140
;id:000028,src:000000,op:flip1,pos:70,+cov;2019-10-16 09:06:19.427125692;0 days 00:00:02.891973;2493;2309;141
;id:000029,src:000000,op:flip1,pos:73,+cov;2019-10-16 09:06:19.499125004;0 days 00:00:02.963972;2494;2308;142
;id:000030,src:000000,op:flip1,pos:73,+cov;2019-10-16 09:06:19.519124985;0 days 00:00:02.983972;2497;2317;145
;id:000031,src:000000,op:flip1,pos:73,+cov;2019-10-16 09:06:19.539124727;0 days 00:00:03.003972;2500;2319;148
;id:000032,src:000000,op:flip1,pos:73,+cov;2019-10-16 09:06:19.559124470;0 days 00:00:03.023971;2502;2310;150
;id:000033,src:000000,op:flip1,pos:73,+cov;2019-10-16 09:06:19.579124212;0 days 00:00:03.043971;2503;2316;151
;id:000034,src:000000,op:flip1,pos:73,+cov;2019-10-16 09:06:19.603124142;0 days 00:00:03.067971;2504;2317;152
;id:000035,src:000000,op:flip1,pos:76,+cov;2019-10-16 09:06:19.659123659;0 days 00:00:03.123970;2506;2321;154
;id:000036,src:000000,op:flip1,pos:83;2019-10-16 09:06:19.799122334;0 days 00:00:03.263969;2506;2319;154
;id:000037,src:000000,op:flip1,pos:86,+cov;2019-10-16 09:06:19.867121696;0 days 00:00:03.331969;2514;2324;162
;id:000038,src:000000,op:flip1,pos:86,+cov;2019-10-16 09:06:19.891121387;0 days 00:00:03.355968;2515;2325;163
;id:000039,src:000000,op:flip1,pos:86;2019-10-16 09:06:19.911121130;0 days 00:00:03.375968;2515;2323;163
;id:000040,src:000000,op:flip1,pos:86;2019-10-16 09:06:19.931121111;0 days 00:00:03.395968;2515;2320;163
;id:000041,src:000000,op:flip1,pos:86,+cov;2019-10-16 09:06:19.951120853;0 days 00:00:03.415968;2516;2324;164
;id:000042,src:000000,op:flip1,pos:86,+cov;2019-10-16 09:06:19.971120596;0 days 00:00:03.435967;2517;2321;165
;id:000043,src:000000,op:flip1,pos:152;2019-10-16 09:06:21.139109850;0 days 00:00:04.603957;2518;1256;166
;id:000044,src:000000,op:flip1,pos:156,+cov;2019-10-16 09:06:21.199109316;0 days 00:00:04.663956;2583;1335;231
;id:000045,src:000000,op:flip1,pos:157;2019-10-16 09:06:21.239108801;0 days 00:00:04.703956;2583;1352;231
;id:000046,src:000000,op:flip1,pos:158;2019-10-16 09:06:21.263108730;0 days 00:00:04.727956;2583;1339;231
;id:000047,src:000000,op:flip1,pos:158;2019-10-16 09:06:21.279108524;0 days 00:00:04.743955;2600;1357;248
;id:000048,src:000000,op:flip1,pos:158;2019-10-16 09:06:21.295108318;0 days 00:00:04.759955;2608;1350;256
;id:000049,src:000000,op:flip1,pos:159;2019-10-16 09:06:21.323108196;0 days 00:00:04.787955;2608;1339;256
;id:000050,src:000000,op:flip1,pos:160;2019-10-16 09:06:21.343107939;0 days 00:00:04.807955;2608;2308;256
;id:000051,src:000000,op:flip1,pos:165;2019-10-16 09:06:21.451106787;0 days 00:00:04.915954;2608;2315;256
;id:000052,src:000000,op:flip1,pos:168;2019-10-16 09:06:21.523106337;0 days 00:00:04.987953;2608;2319;256
;id:000053,src:000000,op:flip1,pos:168,+cov;2019-10-16 09:06:21.547106028;0 days 00:00:05.011953;2610;2320;258
;id:000054,src:000000,op:flip1,pos:172;2019-10-16 09:06:21.631105185;0 days 00:00:05.095952;2610;2317;258
;id:000055,src:000000,op:flip1,pos:177;2019-10-16 09:06:21.735104322;0 days 00:00:05.199951;2610;2319;258
;id:000056,src:000000,op:flip1,pos:180;2019-10-16 09:06:21.807103634;0 days 00:00:05.271950;2610;2319;258
;id:000057,src:000000,op:flip1,pos:180,+cov;2019-10-16 09:06:21.831103325;0 days 00:00:05.295950;2611;2320;259
;id:000058,src:000000,op:flip1,pos:180,+cov;2019-10-16 09:06:21.859103203;0 days 00:00:05.323950;2612;2320;260
;id:000059,src:000000,op:flip1,pos:204,+cov;2019-10-16 09:06:22.287099123;0 days 00:00:05.751946;2620;2322;268
;id:000060,src:000000,op:flip1,pos:208,+cov;2019-10-16 09:06:22.375098228;0 days 00:00:05.839945;2635;2336;283
;id:000061,src:000000,op:flip1,pos:208;2019-10-16 09:06:22.399098158;0 days 00:00:05.863945;2635;2336;283
;id:000062,src:000000,op:flip1,pos:208;2019-10-16 09:06:22.427097797;0 days 00:00:05.891945;2635;2336;283
;id:000063,src:000000,op:flip1,pos:210;2019-10-16 09:06:22.463097572;0 days 00:00:05.927944;2635;2336;283
;id:000064,src:000000,op:flip1,pos:219;2019-10-16 09:06:22.763094664;0 days 00:00:06.227941;2635;2322;283
;id:000065,src:000000,op:flip1,pos:220,+cov;2019-10-16 09:06:22.783094406;0 days 00:00:06.247941;2636;2335;284
;id:000066,src:000000,op:flip1,pos:228;2019-10-16 09:06:22.939093113;0 days 00:00:06.403940;2636;2336;284
;id:000067,src:000000,op:flip1,pos:228,+cov;2019-10-16 09:06:22.959092855;0 days 00:00:06.423940;2638;2338;286
;id:000068,src:000000,op:flip1,pos:228;2019-10-16 09:06:22.975092649;0 days 00:00:06.439939;2638;2336;286
;id:000069,src:000000,op:flip1,pos:230;2019-10-16 09:06:23.023092270;0 days 00:00:06.487939;2638;2336;286
;id:000070,src:000000,op:flip1,pos:230;2019-10-16 09:06:23.043092012;0 days 00:00:06.507939;2638;2336;286
;id:000071,src:000000,op:flip1,pos:232,+cov;2019-10-16 09:06:23.095091581;0 days 00:00:06.559938;2639;2339;287
;id:000072,src:000000,op:flip1,pos:232;2019-10-16 09:06:23.127091407;0 days 00:00:06.591938;2639;2337;287
;id:000073,src:000000,op:flip1,pos:248,+cov;2019-10-16 09:06:23.403088808;0 days 00:00:06.867936;2640;1347;288
;id:000074,src:000000,op:flip1,pos:250,+cov;2019-10-16 09:06:23.455088139;0 days 00:00:06.919935;2641;1357;289
;id:000075,src:000000,op:flip1,pos:251,+cov;2019-10-16 09:06:23.475088120;0 days 00:00:06.939935;2642;1336;290
;id:000076,src:000000,op:flip1,pos:251;2019-10-16 09:06:23.499087811;0 days 00:00:06.963935;2642;2319;290
;id:000077,src:000000,op:flip1,pos:268,+cov;2019-10-16 09:06:23.807085037;0 days 00:00:07.271932;2643;2309;291
;id:000078,src:000000,op:flip1,pos:269,+cov;2019-10-16 09:06:25.199071884;0 days 00:00:08.663919;2671;1386;319
;id:000079,src:000000,op:flip1,pos:270;2019-10-16 09:06:25.231071711;0 days 00:00:08.695919;2671;1370;319
;id:000080,src:000000,op:flip1,pos:270;2019-10-16 09:06:25.251071453;0 days 00:00:08.715918;2671;1368;319
;id:000081,src:000000,op:flip1,pos:270,+cov;2019-10-16 09:06:25.271071434;0 days 00:00:08.735918;2673;1355;321
;id:000082,src:000000,op:flip1,pos:271;2019-10-16 09:06:25.287071228;0 days 00:00:08.751918;2673;1354;321
;id:000083,src:000000,op:flip1,pos:271;2019-10-16 09:06:25.303071022;0 days 00:00:08.767918;2673;1355;321
