index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:mp4samplemin.mp4;2019-10-14 21:08:07.980466366;0.0;2352;2352;1
;id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-15 09:02:26.198457718;0.0;2422;1178;71
;id:000003,src:000000,op:flip1,pos:0,+cov;2019-10-15 09:02:26.226457357;0 days 00:00:00.027999;2423;1179;72
;id:000005,src:000000,op:flip1,pos:1,+cov;2019-10-15 09:02:26.254457235;0 days 00:00:00.055999;2426;1148;75
;id:000006,src:000000,op:flip1,pos:1,+cov;2019-10-15 09:02:26.274456978;0 days 00:00:00.075999;2439;1165;88
;id:000008,src:000000,op:flip1,pos:2;2019-10-15 09:02:26.298456669;0 days 00:00:00.099998;2441;1157;90
;id:000010,src:000000,op:flip1,pos:3,+cov;2019-10-15 09:02:26.330456495;0 days 00:00:00.131998;2445;1161;94
;id:000013,src:000000,op:flip1,pos:3,+cov;2019-10-15 09:02:26.374455929;0 days 00:00:00.175998;2451;1496;100
;id:000014,src:000000,op:flip1,pos:13,+cov;2019-10-15 09:02:27.478445768;0 days 00:00:01.279988;2459;2311;107
;id:000015,src:000000,op:flip1,pos:16;2019-10-15 09:02:27.546445131;0 days 00:00:01.347987;2460;2297;108
;id:000016,src:000000,op:flip1,pos:16,+cov;2019-10-15 09:02:27.566444874;0 days 00:00:01.367987;2461;2303;109
;id:000017,src:000000,op:flip1,pos:16;2019-10-15 09:02:27.586444855;0 days 00:00:01.387987;2461;2314;109
;id:000018,src:000000,op:flip1,pos:16,+cov;2019-10-15 09:02:27.606444597;0 days 00:00:01.407986;2463;2317;111
;id:000019,src:000000,op:flip1,pos:16,+cov;2019-10-15 09:02:27.626444340;0 days 00:00:01.427986;2465;2302;113
;id:000022,src:000000,op:flip1,pos:41;2019-10-15 09:02:28.054440498;0 days 00:00:01.855982;2491;1273;139
;id:000023,src:000000,op:flip1,pos:42;2019-10-15 09:02:28.074440241;0 days 00:00:01.875982;2491;1260;139
;id:000024,src:000000,op:flip1,pos:42;2019-10-15 09:02:28.086440086;0 days 00:00:01.887982;2491;1260;139
;id:000026,src:000000,op:flip1,pos:43;2019-10-15 09:02:28.118439913;0 days 00:00:01.919982;2491;2319;139
;id:000027,src:000000,op:flip1,pos:44;2019-10-15 09:02:28.150439501;0 days 00:00:01.951981;2491;2312;139
;id:000028,src:000000,op:flip1,pos:70,+cov;2019-10-15 09:02:28.602435350;0 days 00:00:02.403977;2492;2309;140
;id:000029,src:000000,op:flip1,pos:73,+cov;2019-10-15 09:02:28.670434713;0 days 00:00:02.471976;2493;2308;141
;id:000030,src:000000,op:flip1,pos:73,+cov;2019-10-15 09:02:28.694434404;0 days 00:00:02.495976;2496;2317;144
;id:000031,src:000000,op:flip1,pos:73,+cov;2019-10-15 09:02:28.714434385;0 days 00:00:02.515976;2499;2319;147
;id:000032,src:000000,op:flip1,pos:73,+cov;2019-10-15 09:02:28.730434179;0 days 00:00:02.531976;2501;2310;149
;id:000033,src:000000,op:flip1,pos:73,+cov;2019-10-15 09:02:28.750433922;0 days 00:00:02.551976;2502;2316;150
;id:000034,src:000000,op:flip1,pos:73,+cov;2019-10-15 09:02:28.770433664;0 days 00:00:02.571975;2503;2317;151
;id:000035,src:000000,op:flip1,pos:76,+cov;2019-10-15 09:02:28.826433182;0 days 00:00:02.627975;2505;2321;153
;id:000036,src:000000,op:flip1,pos:83;2019-10-15 09:02:28.962431908;0 days 00:00:02.763974;2505;2319;153
;id:000037,src:000000,op:flip1,pos:86,+cov;2019-10-15 09:02:29.026431322;0 days 00:00:02.827973;2513;2324;161
;id:000038,src:000000,op:flip1,pos:86,+cov;2019-10-15 09:02:29.050431252;0 days 00:00:02.851973;2514;2325;162
;id:000039,src:000000,op:flip1,pos:86;2019-10-15 09:02:29.066431045;0 days 00:00:02.867973;2514;2323;162
;id:000040,src:000000,op:flip1,pos:86;2019-10-15 09:02:29.086430788;0 days 00:00:02.887973;2514;2320;162
;id:000041,src:000000,op:flip1,pos:86,+cov;2019-10-15 09:02:29.106430531;0 days 00:00:02.907972;2515;2324;163
;id:000042,src:000000,op:flip1,pos:86,+cov;2019-10-15 09:02:29.126430511;0 days 00:00:02.927972;2516;2321;164
;id:000043,src:000000,op:flip1,pos:152;2019-10-15 09:02:30.250420093;0 days 00:00:04.051962;2517;1256;165
;id:000044,src:000000,op:flip1,pos:156,+cov;2019-10-15 09:02:30.310419321;0 days 00:00:04.111961;2583;1336;231
;id:000045,src:000000,op:flip1,pos:157;2019-10-15 09:02:30.350419044;0 days 00:00:04.151961;2583;1352;231
;id:000046,src:000000,op:flip1,pos:158;2019-10-15 09:02:30.374418736;0 days 00:00:04.175961;2583;1339;231
;id:000047,src:000000,op:flip1,pos:158;2019-10-15 09:02:30.390418768;0 days 00:00:04.191961;2600;1357;248
;id:000048,src:000000,op:flip1,pos:158;2019-10-15 09:02:30.402418613;0 days 00:00:04.203960;2608;1350;256
;id:000049,src:000000,op:flip1,pos:159;2019-10-15 09:02:30.434418201;0 days 00:00:04.235960;2608;1339;256
;id:000050,src:000000,op:flip1,pos:160;2019-10-15 09:02:30.450418234;0 days 00:00:04.251960;2608;2308;256
;id:000051,src:000000,op:flip1,pos:165;2019-10-15 09:02:30.554417133;0 days 00:00:04.355959;2608;2315;256
;id:000052,src:000000,op:flip1,pos:168;2019-10-15 09:02:30.626416445;0 days 00:00:04.427958;2608;2319;256
;id:000053,src:000000,op:flip1,pos:168,+cov;2019-10-15 09:02:30.646416187;0 days 00:00:04.447958;2610;2321;258
;id:000054,src:000000,op:flip1,pos:172;2019-10-15 09:02:30.726415634;0 days 00:00:04.527957;2610;2317;258
;id:000055,src:000000,op:flip1,pos:177;2019-10-15 09:02:30.830414534;0 days 00:00:04.631956;2610;2319;258
;id:000056,src:000000,op:flip1,pos:180;2019-10-15 09:02:30.898413897;0 days 00:00:04.699956;2610;2319;258
;id:000057,src:000000,op:flip1,pos:180,+cov;2019-10-15 09:02:30.922413826;0 days 00:00:04.723956;2611;2321;259
;id:000058,src:000000,op:flip1,pos:180,+cov;2019-10-15 09:02:30.950413465;0 days 00:00:04.751955;2612;2321;260
;id:000059,src:000000,op:flip1,pos:204,+cov;2019-10-15 09:02:31.362409592;0 days 00:00:05.163951;2620;2323;268
;id:000060,src:000000,op:flip1,pos:208,+cov;2019-10-15 09:02:31.450408936;0 days 00:00:05.251951;2635;2337;283
;id:000061,src:000000,op:flip1,pos:208;2019-10-15 09:02:31.474408627;0 days 00:00:05.275950;2635;2336;283
;id:000062,src:000000,op:flip1,pos:208;2019-10-15 09:02:31.534408091;0 days 00:00:05.335950;2635;2336;283
;id:000063,src:000000,op:flip1,pos:210;2019-10-15 09:02:31.570407629;0 days 00:00:05.371949;2635;2336;283
;id:000064,src:000000,op:flip1,pos:219;2019-10-15 09:02:31.758405924;0 days 00:00:05.559948;2635;2322;283
;id:000065,src:000000,op:flip1,pos:220,+cov;2019-10-15 09:02:31.774405718;0 days 00:00:05.575948;2636;2336;284
;id:000066,src:000000,op:flip1,pos:228;2019-10-15 09:02:31.930404425;0 days 00:00:05.731946;2636;2336;284
