index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:ShowText-ShadingPattern.pdf;2019-10-25 19:51:34.260256290;0.0;2255;2255;0
;id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-30 13:00:59.563326597;0.0;3077;2763;822
;id:000002,src:000000,op:flip1,pos:0,+cov;2019-10-30 13:00:59.575326443;0 days 00:00:00.011999;3080;2758;825
;id:000003,src:000000,op:flip1,pos:0,+cov;2019-10-30 13:00:59.583326340;0 days 00:00:00.019999;3089;2767;834
;id:000005,src:000000,op:flip1,pos:0,+cov;2019-10-30 13:00:59.603326321;0 days 00:00:00.039999;3090;2758;835
;id:000006,src:000000,op:flip1,pos:1,+cov;2019-10-30 13:00:59.615326166;0 days 00:00:00.051999;3096;2767;841
;id:000007,src:000000,op:flip1,pos:1,+cov;2019-10-30 13:00:59.623326063;0 days 00:00:00.059999;3097;2762;842
;id:000008,src:000000,op:flip1,pos:1,+cov;2019-10-30 13:00:59.635325909;0 days 00:00:00.071999;3099;2762;844
;id:000009,src:000000,op:flip1,pos:3;2019-10-30 13:00:59.655325890;0 days 00:00:00.091999;3099;2766;844
;id:000010,src:000000,op:flip1,pos:4,+cov;2019-10-30 13:00:59.671325684;0 days 00:00:00.107999;3102;2739;847
;id:000012,src:000000,op:flip1,pos:5,+cov;2019-10-30 13:00:59.691325426;0 days 00:00:00.127998;3125;2262;870
;id:000013,src:000000,op:flip1,pos:5;2019-10-30 13:00:59.699325323;0 days 00:00:00.135998;3125;2274;870
;id:000014,src:000000,op:flip1,pos:5,+cov;2019-10-30 13:00:59.707325220;0 days 00:00:00.143998;3127;2274;872
;id:000015,src:000000,op:flip1,pos:5;2019-10-30 13:00:59.715325117;0 days 00:00:00.151998;3127;2273;872
;id:000016,src:000000,op:flip1,pos:7,+cov;2019-10-30 13:00:59.727325201;0 days 00:00:00.163998;3128;2252;873
;id:000017,src:000000,op:flip1,pos:7,+cov;2019-10-30 13:00:59.735325098;0 days 00:00:00.171998;3131;2257;876
;id:000018,src:000000,op:flip1,pos:8,+cov;2019-10-30 13:00:59.743324995;0 days 00:00:00.179998;3132;2256;877
;id:000019,src:000000,op:flip1,pos:553,+cov;2019-10-30 13:01:03.023294449;0 days 00:00:03.459967;3207;3003;952
;id:000020,src:000000,op:flip1,pos:553,+cov;2019-10-30 13:01:03.031294346;0 days 00:00:03.467967;3208;2997;953
;id:000021,src:000000,op:flip1,pos:553,+cov;2019-10-30 13:01:03.043294430;0 days 00:00:03.479967;3211;3004;956
