index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:ShowText-ShadingPattern.pdf;2019-10-25 19:51:28.692307711;0.0;2255;2255;0
;id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-30 13:00:01.163868427;0.0;3077;2763;822
;id:000002,src:000000,op:flip1,pos:0,+cov;2019-10-30 13:00:01.175868511;0 days 00:00:00.012000;3080;2758;825
;id:000003,src:000000,op:flip1,pos:0,+cov;2019-10-30 13:00:01.183868408;0 days 00:00:00.019999;3089;2767;834
;id:000005,src:000000,op:flip1,pos:0,+cov;2019-10-30 13:00:01.199868202;0 days 00:00:00.035999;3090;2758;835
;id:000006,src:000000,op:flip1,pos:1,+cov;2019-10-30 13:00:01.211868048;0 days 00:00:00.047999;3096;2767;841
;id:000007,src:000000,op:flip1,pos:1,+cov;2019-10-30 13:00:01.223867893;0 days 00:00:00.059999;3097;2762;842
;id:000008,src:000000,op:flip1,pos:1,+cov;2019-10-30 13:00:01.235867977;0 days 00:00:00.071999;3099;2762;844
;id:000009,src:000000,op:flip1,pos:3;2019-10-30 13:00:01.251867771;0 days 00:00:00.087999;3099;2766;844
;id:000010,src:000000,op:flip1,pos:4,+cov;2019-10-30 13:00:01.267867564;0 days 00:00:00.103999;3102;2739;847
;id:000011,src:000000,op:flip1,pos:4,+cov;2019-10-30 13:00:01.275867462;0 days 00:00:00.111999;3107;2731;852
;id:000012,src:000000,op:flip1,pos:5,+cov;2019-10-30 13:00:01.287867308;0 days 00:00:00.123998;3130;2262;875
;id:000013,src:000000,op:flip1,pos:5;2019-10-30 13:00:01.295867205;0 days 00:00:00.131998;3130;2274;875
;id:000014,src:000000,op:flip1,pos:5,+cov;2019-10-30 13:00:01.303867340;0 days 00:00:00.139998;3132;2274;877
;id:000015,src:000000,op:flip1,pos:5;2019-10-30 13:00:01.311867237;0 days 00:00:00.147998;3132;2273;877
;id:000016,src:000000,op:flip1,pos:7,+cov;2019-10-30 13:00:01.323867083;0 days 00:00:00.159998;3133;2252;878
;id:000017,src:000000,op:flip1,pos:7,+cov;2019-10-30 13:00:01.331866980;0 days 00:00:00.167998;3136;2257;881
;id:000018,src:000000,op:flip1,pos:8,+cov;2019-10-30 13:00:01.339866877;0 days 00:00:00.175998;3137;2256;882
;id:000019,src:000000,op:flip1,pos:553,+cov;2019-10-30 13:00:04.451838017;0 days 00:00:03.287969;3212;3003;957
;id:000020,src:000000,op:flip1,pos:553,+cov;2019-10-30 13:00:04.459837914;0 days 00:00:03.295969;3213;2997;958
;id:000021,src:000000,op:flip1,pos:553,+cov;2019-10-30 13:00:04.467837811;0 days 00:00:03.303969;3216;3004;961
;id:000022,src:000000,op:flip1,pos:553,+cov;2019-10-30 13:00:04.475837708;0 days 00:00:03.311969;3219;2977;964
;id:000023,src:000000,op:flip1,pos:553;2019-10-30 13:00:04.483837843;0 days 00:00:03.319969;3219;2976;964
;id:000024,src:000000,op:flip1,pos:553;2019-10-30 13:00:04.491837740;0 days 00:00:03.327969;3219;2979;964
;id:000025,src:000000,op:flip1,pos:554,+cov;2019-10-30 13:00:04.499837637;0 days 00:00:03.335969;3224;2996;969
;id:000026,src:000000,op:flip1,pos:554,+cov;2019-10-30 13:00:04.511837482;0 days 00:00:03.347969;3228;3000;973
;id:000027,src:000000,op:flip1,pos:554,+cov;2019-10-30 13:00:04.519837379;0 days 00:00:03.355968;3252;3008;997
;id:000028,src:000000,op:flip1,pos:555,+cov;2019-10-30 13:00:04.531837224;0 days 00:00:03.367968;3253;2997;998
;id:000029,src:000000,op:flip1,pos:555,+cov;2019-10-30 13:00:04.539837122;0 days 00:00:03.375968;3257;3008;1002
;id:000030,src:000000,op:flip1,pos:555,+cov;2019-10-30 13:00:04.547837019;0 days 00:00:03.383968;3259;2998;1004
;id:000031,src:000000,op:flip1,pos:556,+cov;2019-10-30 13:00:04.559837103;0 days 00:00:03.395968;3265;2996;1010
;id:000032,src:000000,op:flip1,pos:556;2019-10-30 13:00:04.571836948;0 days 00:00:03.407968;3265;3008;1010
;id:000033,src:000000,op:flip1,pos:557,+cov;2019-10-30 13:00:04.579836845;0 days 00:00:03.415968;3266;3003;1011
;id:000034,src:000000,op:flip1,pos:557,+cov;2019-10-30 13:00:04.587836742;0 days 00:00:03.423968;3267;2996;1012
;id:000035,src:000000,op:flip1,pos:557,+cov;2019-10-30 13:00:04.595836639;0 days 00:00:03.431968;3268;2998;1013
;id:000036,src:000000,op:flip1,pos:558,+cov;2019-10-30 13:00:04.607836485;0 days 00:00:03.443968;3270;3000;1015
;id:000037,src:000000,op:flip1,pos:559,+cov;2019-10-30 13:00:04.623836517;0 days 00:00:03.459968;3271;3001;1016
;id:000038,src:000000,op:flip1,pos:560,+cov;2019-10-30 13:00:04.635836363;0 days 00:00:03.471967;3275;3005;1020
;id:000039,src:000000,op:flip1,pos:561,+cov;2019-10-30 13:00:04.651836157;0 days 00:00:03.487967;3280;2243;1025
;id:000040,src:000000,op:flip1,pos:561,+cov;2019-10-30 13:00:04.655836105;0 days 00:00:03.491967;3281;2242;1026
;id:000041,src:000000,op:flip1,pos:561;2019-10-30 13:00:04.663836002;0 days 00:00:03.499967;3281;2245;1026
;id:000042,src:000000,op:flip1,pos:561,+cov;2019-10-30 13:00:04.671835899;0 days 00:00:03.507967;3295;2253;1040
;id:000043,src:000000,op:flip1,pos:561,+cov;2019-10-30 13:00:04.679835796;0 days 00:00:03.515967;3303;2267;1048
;id:000044,src:000000,op:flip1,pos:562;2019-10-30 13:00:04.683835983;0 days 00:00:03.519967;3303;2267;1048
;id:000045,src:000000,op:flip1,pos:562,+cov;2019-10-30 13:00:04.695835829;0 days 00:00:03.531967;3306;2252;1051
;id:000046,src:000000,op:flip1,pos:563,+cov;2019-10-30 13:00:04.703835726;0 days 00:00:03.539967;3312;2248;1057
;id:000047,src:000000,op:flip1,pos:563,+cov;2019-10-30 13:00:04.707835674;0 days 00:00:03.543967;3314;2247;1059
;id:000048,src:000000,op:flip1,pos:563,+cov;2019-10-30 13:00:04.719835520;0 days 00:00:03.555967;3317;2245;1062
;id:000049,src:000000,op:flip1,pos:563,+cov;2019-10-30 13:00:04.723835468;0 days 00:00:03.559967;3322;2269;1067
;id:000050,src:000000,op:flip1,pos:564;2019-10-30 13:00:04.731835365;0 days 00:00:03.567966;3322;2284;1067
;id:000051,src:000000,op:flip1,pos:564;2019-10-30 13:00:04.739835262;0 days 00:00:03.575966;3322;2282;1067
;id:000052,src:000000,op:flip1,pos:565,+cov;2019-10-30 13:00:04.751835346;0 days 00:00:03.587966;3323;2243;1068
;id:000053,src:000000,op:flip1,pos:567;2019-10-30 13:00:04.767835140;0 days 00:00:03.603966;3323;2278;1068
;id:000054,src:000000,op:flip1,pos:568;2019-10-30 13:00:04.783834934;0 days 00:00:03.619966;3323;2265;1068
;id:000055,src:000000,op:flip1,pos:569,+cov;2019-10-30 13:00:04.791834831;0 days 00:00:03.627966;3324;2248;1069
;id:000056,src:000000,op:flip1,pos:569,+cov;2019-10-30 13:00:04.795834780;0 days 00:00:03.631966;3325;2247;1070
;id:000057,src:000000,op:flip1,pos:569;2019-10-30 13:00:04.803834677;0 days 00:00:03.639966;3325;2249;1070
;id:000058,src:000000,op:flip1,pos:569;2019-10-30 13:00:04.811834574;0 days 00:00:03.647966;3325;2251;1070
;id:000059,src:000000,op:flip1,pos:569,+cov;2019-10-30 13:00:04.819834709;0 days 00:00:03.655966;3327;2276;1072
;id:000060,src:000000,op:flip1,pos:575;2019-10-30 13:00:04.855834246;0 days 00:00:03.691965;3327;2282;1072
;id:000061,src:000000,op:flip1,pos:577;2019-10-30 13:00:04.875833988;0 days 00:00:03.711965;3327;2270;1072
;id:000062,src:000000,op:flip1,pos:579,+cov;2019-10-30 13:00:04.887834072;0 days 00:00:03.723965;3330;2295;1075
;id:000063,src:000000,op:flip1,pos:582;2019-10-30 13:00:04.911833763;0 days 00:00:03.747965;3330;2286;1075
;id:000064,src:000000,op:flip1,pos:584,+cov;2019-10-30 13:00:04.931833506;0 days 00:00:03.767965;3332;2253;1077
;id:000065,src:000000,op:flip1,pos:584;2019-10-30 13:00:04.939833403;0 days 00:00:03.775964;3332;2271;1077
;id:000066,src:000000,op:flip1,pos:585,+cov;2019-10-30 13:00:04.947833538;0 days 00:00:03.783965;3334;2254;1079
;id:000067,src:000000,op:flip1,pos:585,+cov;2019-10-30 13:00:04.955833435;0 days 00:00:03.791965;3339;2258;1084
;id:000068,src:000000,op:flip1,pos:587,+cov;2019-10-30 13:00:04.971833229;0 days 00:00:03.807964;3341;2253;1086
;id:000069,src:000000,op:flip1,pos:587;2019-10-30 13:00:04.979833126;0 days 00:00:03.815964;3341;2251;1086
;id:000070,src:000000,op:flip1,pos:588,+cov;2019-10-30 13:00:04.987833023;0 days 00:00:03.823964;3342;2249;1087
;id:000071,src:000000,op:flip1,pos:588;2019-10-30 13:00:04.999832869;0 days 00:00:03.835964;3342;2270;1087
;id:000072,src:000000,op:flip1,pos:589,+cov;2019-10-30 13:00:05.007832766;0 days 00:00:03.843964;3343;2253;1088
;id:000073,src:000000,op:flip1,pos:589,+cov;2019-10-30 13:00:05.051832438;0 days 00:00:03.887964;3344;2252;1089
;id:000074,src:000000,op:flip1,pos:590,+cov;2019-10-30 13:00:05.063832283;0 days 00:00:03.899963;3345;2251;1090
;id:000075,src:000000,op:flip1,pos:591;2019-10-30 13:00:05.075832129;0 days 00:00:03.911963;3345;2254;1090
;id:000076,src:000000,op:flip1,pos:591;2019-10-30 13:00:05.079832315;0 days 00:00:03.915963;3345;2253;1090
;id:000077,src:000000,op:flip1,pos:591;2019-10-30 13:00:05.087832212;0 days 00:00:03.923963;3345;2251;1090
;id:000078,src:000000,op:flip1,pos:592,+cov;2019-10-30 13:00:05.095832109;0 days 00:00:03.931963;3352;2300;1097
;id:000079,src:000000,op:flip1,pos:592;2019-10-30 13:00:05.103832006;0 days 00:00:03.939963;3352;2258;1097
