index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:ShowText-ShadingPattern.pdf;2019-10-25 19:51:28.656307936;0.0;2255;2255;0
;id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-25 19:52:05.003973006;0.0;3077;2763;822
;id:000002,src:000000,op:flip1,pos:0,+cov;2019-10-25 19:52:05.011972904;0 days 00:00:00.007999;3080;2758;825
;id:000003,src:000000,op:flip1,pos:0,+cov;2019-10-25 19:52:05.023972750;0 days 00:00:00.019999;3089;2767;834
;id:000005,src:000000,op:flip1,pos:0,+cov;2019-10-25 19:52:05.039972544;0 days 00:00:00.035999;3090;2758;835
;id:000006,src:000000,op:flip1,pos:1,+cov;2019-10-25 19:52:05.051972389;0 days 00:00:00.047999;3096;2767;841
;id:000007,src:000000,op:flip1,pos:1,+cov;2019-10-25 19:52:05.059972525;0 days 00:00:00.055999;3097;2762;842
;id:000008,src:000000,op:flip1,pos:1,+cov;2019-10-25 19:52:05.071972370;0 days 00:00:00.067999;3099;2762;844
;id:000009,src:000000,op:flip1,pos:3;2019-10-25 19:52:05.091972113;0 days 00:00:00.087999;3099;2766;844
;id:000010,src:000000,op:flip1,pos:4,+cov;2019-10-25 19:52:05.103971958;0 days 00:00:00.099998;3102;2739;847
;id:000011,src:000000,op:flip1,pos:4,+cov;2019-10-25 19:52:05.115971804;0 days 00:00:00.111998;3107;2731;852
;id:000012,src:000000,op:flip1,pos:5,+cov;2019-10-25 19:52:05.127971888;0 days 00:00:00.123998;3130;2262;875
;id:000013,src:000000,op:flip1,pos:5;2019-10-25 19:52:05.135971785;0 days 00:00:00.131998;3130;2274;875
;id:000014,src:000000,op:flip1,pos:5,+cov;2019-10-25 19:52:05.143971682;0 days 00:00:00.139998;3132;2274;877
;id:000015,src:000000,op:flip1,pos:5;2019-10-25 19:52:05.147971630;0 days 00:00:00.143998;3132;2273;877
;id:000016,src:000000,op:flip1,pos:7,+cov;2019-10-25 19:52:05.163971424;0 days 00:00:00.159998;3133;2252;878
;id:000017,src:000000,op:flip1,pos:7,+cov;2019-10-25 19:52:05.171971321;0 days 00:00:00.167998;3136;2257;881
;id:000018,src:000000,op:flip1,pos:8,+cov;2019-10-25 19:52:05.179971218;0 days 00:00:00.175998;3137;2256;882
;id:000019,src:000000,op:flip1,pos:553,+cov;2019-10-25 19:52:08.367941856;0 days 00:00:03.363968;3212;3003;957
;id:000020,src:000000,op:flip1,pos:553,+cov;2019-10-25 19:52:08.375941753;0 days 00:00:03.371968;3213;2997;958
;id:000021,src:000000,op:flip1,pos:553,+cov;2019-10-25 19:52:08.383941889;0 days 00:00:03.379968;3216;3004;961
;id:000022,src:000000,op:flip1,pos:553,+cov;2019-10-25 19:52:08.391941786;0 days 00:00:03.387968;3219;2977;964
;id:000023,src:000000,op:flip1,pos:553;2019-10-25 19:52:08.399941683;0 days 00:00:03.395968;3219;2976;964
;id:000024,src:000000,op:flip1,pos:553;2019-10-25 19:52:08.407941580;0 days 00:00:03.403968;3219;2979;964
;id:000025,src:000000,op:flip1,pos:554,+cov;2019-10-25 19:52:08.415941477;0 days 00:00:03.411968;3224;2996;969
;id:000026,src:000000,op:flip1,pos:554,+cov;2019-10-25 19:52:08.427941322;0 days 00:00:03.423968;3228;3000;973
