index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:test;2019-10-26 19:58:51.355964184;0.0;896;896;0
;id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-26 20:00:01.075309753;0.0;946;347;50
;id:000008,src:000000,op:flip1,pos:7,+cov;2019-10-26 20:00:01.111309290;0 days 00:00:00.035999;948;897;52
;id:000009,src:000000,op:flip1,pos:16,+cov;2019-10-26 20:00:01.139309168;0 days 00:00:00.063999;951;896;55
;id:000010,src:000000,op:flip1,pos:16,+cov;2019-10-26 20:00:01.143309116;0 days 00:00:00.067999;953;895;57
;id:000011,src:000000,op:flip1,pos:18,+cov;2019-10-26 20:00:01.147309065;0 days 00:00:00.071999;974;896;78
;id:000012,src:000000,op:flip1,pos:28,+cov;2019-10-26 20:00:01.179308653;0 days 00:00:00.103998;976;879;80
;id:000013,src:000000,op:flip1,pos:28,+cov;2019-10-26 20:00:01.183308601;0 days 00:00:00.107998;981;898;85
;id:000014,src:000000,op:flip1,pos:28,+cov;2019-10-26 20:00:01.187308550;0 days 00:00:00.111998;982;896;86
;id:000016,src:000000,op:flip1,pos:29,+cov;2019-10-26 20:00:01.191308498;0 days 00:00:00.115998;1025;453;129
;id:000015,src:000000,op:flip1,pos:28;2019-10-26 20:00:01.191308498;0 days 00:00:00.115998;1025;883;129
;id:000017,src:000000,op:flip1,pos:29,+cov;2019-10-26 20:00:01.195308447;0 days 00:00:00.119998;1045;892;149
;id:000018,src:000000,op:flip1,pos:32,+cov;2019-10-26 20:00:01.207308531;0 days 00:00:00.131998;1054;493;158
;id:000020,src:000000,op:flip1,pos:32,+cov;2019-10-26 20:00:01.211308479;0 days 00:00:00.135998;1055;405;159
;id:000022,src:000000,op:flip1,pos:33,+cov;2019-10-26 20:00:01.219308376;0 days 00:00:00.143998;1057;393;161
;id:000024,src:000000,op:flip1,pos:33;2019-10-26 20:00:01.223308325;0 days 00:00:00.147998;1057;503;161
;id:000025,src:000000,op:flip1,pos:44;2019-10-26 20:00:01.255307913;0 days 00:00:00.179998;1057;896;161
;id:000026,src:000000,op:flip1,pos:44;2019-10-26 20:00:01.259307860;0 days 00:00:00.183998;1057;896;161
;id:000028,src:000000,op:flip1,pos:44;2019-10-26 20:00:01.263307809;0 days 00:00:00.187998;1057;868;161
;id:000027,src:000000,op:flip1,pos:44;2019-10-26 20:00:01.263307809;0 days 00:00:00.187998;1057;896;161
;id:000030,src:000000,op:flip1,pos:48,+cov;2019-10-26 20:00:01.279307842;0 days 00:00:00.203998;1059;506;163
;id:000031,src:000000,op:flip1,pos:48,+cov;2019-10-26 20:00:01.283307791;0 days 00:00:00.207998;1085;521;189
;id:000033,src:000000,op:flip1,pos:50,+cov;2019-10-26 20:00:01.291307688;0 days 00:00:00.215997;1108;529;212
;id:000034,src:000000,op:flip1,pos:50,+cov;2019-10-26 20:00:01.295307636;0 days 00:00:00.219997;1125;906;229
;id:000035,src:000000,op:flip1,pos:52,+cov;2019-10-26 20:00:01.303307533;0 days 00:00:00.227997;1126;897;230
;id:000036,src:000000,op:flip1,pos:84;2019-10-26 20:00:01.395306587;0 days 00:00:00.319996;1126;896;230
;id:000037,src:000000,op:flip1,pos:116;2019-10-26 20:00:01.483305931;0 days 00:00:00.407996;1126;896;230
;id:000038,src:000000,op:flip1,pos:121;2019-10-26 20:00:01.499305725;0 days 00:00:00.423995;1126;897;230
;id:000039,src:000000,op:flip1,pos:121;2019-10-26 20:00:01.503305674;0 days 00:00:00.427995;1126;897;230
;id:000040,src:000000,op:flip1,pos:121;2019-10-26 20:00:01.507305621;0 days 00:00:00.431995;1126;898;230
;id:000041,src:000000,op:flip1,pos:121;2019-10-26 20:00:01.511305570;0 days 00:00:00.435995;1126;898;230
;id:000042,src:000000,op:flip1,pos:125,+cov;2019-10-26 20:00:01.523305416;0 days 00:00:00.447995;1127;899;231
;id:000043,src:000000,op:flip1,pos:125;2019-10-26 20:00:01.527305365;0 days 00:00:00.451995;1127;899;231
;id:000044,src:000000,op:flip1,pos:125;2019-10-26 20:00:01.531305312;0 days 00:00:00.455995;1127;899;231
;id:000045,src:000000,op:flip1,pos:132;2019-10-26 20:00:01.551305294;0 days 00:00:00.475995;1127;898;231
;id:000046,src:000000,op:flip1,pos:133;2019-10-26 20:00:01.555305243;0 days 00:00:00.479995;1127;895;231
;id:000047,src:000000,op:flip1,pos:133;2019-10-26 20:00:01.559305191;0 days 00:00:00.483995;1127;898;231
;id:000048,src:000000,op:flip1,pos:133;2019-10-26 20:00:01.563305140;0 days 00:00:00.487995;1127;898;231
;id:000049,src:000000,op:flip1,pos:137;2019-10-26 20:00:01.575304985;0 days 00:00:00.499995;1127;898;231
;id:000050,src:000000,op:flip1,pos:152;2019-10-26 20:00:01.619304657;0 days 00:00:00.543994;1127;897;231
;id:000051,src:000000,op:flip1,pos:156;2019-10-26 20:00:01.635304451;0 days 00:00:00.559994;1127;898;231
;id:000052,src:000000,op:flip1,pos:156;2019-10-26 20:00:01.639304399;0 days 00:00:00.563994;1127;898;231
;id:000053,src:000000,op:flip1,pos:360,+cov;2019-10-26 20:00:02.199299097;0 days 00:00:01.123989;1128;896;232
;id:000054,src:000000,op:flip1,pos:360,+cov;2019-10-26 20:00:02.203299046;0 days 00:00:01.127989;1129;896;233
;id:000055,src:000000,op:flip1,pos:360,+cov;2019-10-26 20:00:02.207298994;0 days 00:00:01.131989;1130;896;234
;id:000056,src:000000,op:flip1,pos:360,+cov;2019-10-26 20:00:02.211298943;0 days 00:00:01.135989;1136;901;240
;id:000057,src:000000,op:flip1,pos:364,+cov;2019-10-26 20:00:02.223298788;0 days 00:00:01.147989;1138;902;242
;id:000058,src:000000,op:flip1,pos:368;2019-10-26 20:00:02.239298820;0 days 00:00:01.163989;1138;895;242
;id:000059,src:000000,op:flip1,pos:372,+cov;2019-10-26 20:00:02.251298666;0 days 00:00:01.175988;1139;896;243
;id:000060,src:000000,op:flip1,pos:400;2019-10-26 20:00:02.331297874;0 days 00:00:01.255988;1139;891;243
;id:000061,src:000000,op:flip1,pos:5867;2019-10-26 20:00:17.499155998;0 days 00:00:16.423846;1139;896;243
;id:000062,src:000000,op:flip1,pos:5867;2019-10-26 20:00:17.503155947;0 days 00:00:16.427846;1139;896;243
;id:000063,src:000000,op:flip1,pos:5874;2019-10-26 20:00:17.523155689;0 days 00:00:16.447845;1139;896;243
;id:000064,src:000000,op:flip1,pos:6092;2019-10-26 20:00:18.127150059;0 days 00:00:17.051840;1139;893;243
;id:000065,src:000000,op:flip1,pos:6093,+cov;2019-10-26 20:00:18.135149956;0 days 00:00:17.059840;1141;896;245
;id:000066,src:000000,op:flip1,pos:6093,+cov;2019-10-26 20:00:18.139149904;0 days 00:00:17.063840;1143;894;247
;id:000067,src:000000,op:flip1,pos:6144,+cov;2019-10-26 20:00:18.283148527;0 days 00:00:17.207838;1145;898;249
;id:000068,src:000000,op:flip1,pos:6145,+cov;2019-10-26 20:00:18.287148476;0 days 00:00:17.211838;1153;547;257
;id:000069,src:000000,op:flip1,pos:6148,+cov;2019-10-26 20:00:18.295148373;0 days 00:00:17.219838;1157;900;261
;id:000070,src:000000,op:flip1,pos:6148,+cov;2019-10-26 20:00:18.299148321;0 days 00:00:17.223838;1159;517;263
;id:000071,src:000000,op:flip1,pos:6148,+cov;2019-10-26 20:00:18.303148270;0 days 00:00:17.227838;1160;516;264
;id:000073,src:000000,op:flip1,pos:6148,+cov;2019-10-26 20:00:18.307148218;0 days 00:00:17.231838;1173;910;277
;id:000072,src:000000,op:flip1,pos:6148,+cov;2019-10-26 20:00:18.307148218;0 days 00:00:17.231838;1174;897;278
;id:000074,src:000000,op:flip1,pos:6148;2019-10-26 20:00:18.311148405;0 days 00:00:17.235838;1175;900;279
;id:000075,src:000000,op:flip1,pos:6151,+cov;2019-10-26 20:00:18.319148302;0 days 00:00:17.243838;1176;900;280
;id:000077,src:000000,op:flip1,pos:6152;2019-10-26 20:00:18.327148199;0 days 00:00:17.251838;1176;896;280
;id:000076,src:000000,op:flip1,pos:6152,+cov;2019-10-26 20:00:18.327148199;0 days 00:00:17.251838;1187;930;291
;id:000078,src:000000,op:flip1,pos:6152,+cov;2019-10-26 20:00:18.331148148;0 days 00:00:17.255838;1188;897;292
;id:000079,src:000000,op:flip1,pos:6152;2019-10-26 20:00:18.335148096;0 days 00:00:17.259838;1188;896;292
;id:000080,src:000000,op:flip1,pos:6152;2019-10-26 20:00:18.339148045;0 days 00:00:17.263838;1188;896;292
;id:000081,src:000000,op:flip1,pos:6153,+cov;2019-10-26 20:00:18.343147993;0 days 00:00:17.267838;1191;900;295
