filename;m_timestamp;total_coverage;current_coverage;total_coverage_own_finds
id:000000,orig:ShowText-ShadingPattern.pdf;2019-10-25 19:51:34.276256084;2255;2255;0
id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-30 13:01:26.815073729;3077;2763;822
id:000002,src:000000,op:flip1,pos:0,+cov;2019-10-30 13:01:26.823073626;3080;2758;825
id:000003,src:000000,op:flip1,pos:0,+cov;2019-10-30 13:01:26.831073761;3089;2767;834
id:000004,src:000000,op:flip1,pos:0,+cov;2019-10-30 13:08:01.851410389;3098;2765;843
id:000005,src:000000,op:flip1,pos:0,+cov;2019-10-30 13:01:26.851073503;3099;2758;844
id:000006,src:000000,op:flip1,pos:1,+cov;2019-10-30 13:01:26.863073349;3105;2767;850
id:000007,src:000000,op:flip1,pos:1,+cov;2019-10-30 13:01:26.871073246;3106;2762;851
id:000008,src:000000,op:flip1,pos:1,+cov;2019-10-30 13:01:26.883073092;3108;2762;853
id:000009,src:000000,op:flip1,pos:3;2019-10-30 13:01:26.903073072;3108;2766;853
id:000010,src:000000,op:flip1,pos:4,+cov;2019-10-30 13:01:26.919072866;3111;2739;856
id:000011,src:000000,op:flip1,pos:4,+cov;2019-10-30 13:23:58.690571547;3116;2731;861
id:000012,src:000000,op:flip1,pos:5,+cov;2019-10-30 13:01:26.939072609;3139;2262;884
id:000013,src:000000,op:flip1,pos:5;2019-10-30 13:01:26.951072454;3139;2274;884
id:000014,src:000000,op:flip1,pos:5,+cov;2019-10-30 13:01:26.955072403;3141;2274;886
id:000015,src:000000,op:flip1,pos:5;2019-10-30 13:01:26.963072300;3141;2273;886
id:000016,src:000000,op:flip1,pos:7,+cov;2019-10-30 13:01:26.975072384;3142;2252;887
id:000017,src:000000,op:flip1,pos:7,+cov;2019-10-30 13:01:26.987072229;3145;2257;890
id:000018,src:000000,op:flip1,pos:8,+cov;2019-10-30 13:01:26.995072126;3146;2256;891
id:000019,src:000000,op:flip1,pos:553,+cov;2019-10-30 13:01:30.295041561;3221;3003;966
id:000020,src:000000,op:flip1,pos:553,+cov;2019-10-30 13:01:30.303041458;3222;2997;967
id:000021,src:000000,op:flip1,pos:553,+cov;2019-10-30 13:01:30.311041355;3225;3004;970
id:000022,src:000000,op:flip1,pos:553,+cov;2019-10-30 13:01:30.319041252;3228;2977;973
id:000023,src:000000,op:flip1,pos:553;2019-10-30 13:01:30.327041149;3228;2976;973
id:000024,src:000000,op:flip1,pos:553;2019-10-30 13:01:30.339040995;3228;2979;973
id:000025,src:000000,op:flip1,pos:554,+cov;2019-10-30 13:01:30.347041130;3233;2996;978
id:000026,src:000000,op:flip1,pos:554,+cov;2019-10-30 13:01:30.355041027;3237;3000;982
id:000027,src:000000,op:flip1,pos:554,+cov;2019-10-30 13:01:30.367040873;3261;3008;1006
id:000028,src:000000,op:flip1,pos:555,+cov;2019-10-30 13:01:30.379040718;3262;2997;1007
id:000029,src:000000,op:flip1,pos:555,+cov;2019-10-30 13:01:30.387040615;3266;3008;1011
id:000030,src:000000,op:flip1,pos:555,+cov;2019-10-30 13:01:30.395040512;3268;2998;1013
id:000031,src:000000,op:flip1,pos:556,+cov;2019-10-30 13:01:30.407040358;3274;2996;1019
id:000032,src:000000,op:flip1,pos:556;2019-10-30 13:01:30.419040442;3274;3008;1019
id:000033,src:000000,op:flip1,pos:557,+cov;2019-10-30 13:01:30.431040287;3275;3003;1020
id:000034,src:000000,op:flip1,pos:557,+cov;2019-10-30 13:01:30.439040184;3276;2996;1021
id:000035,src:000000,op:flip1,pos:557,+cov;2019-10-30 13:01:30.447040081;3277;2998;1022
id:000036,src:000000,op:flip1,pos:558,+cov;2019-10-30 13:01:30.459039927;3279;3000;1024
id:000037,src:000000,op:flip1,pos:559,+cov;2019-10-30 13:01:30.475039721;3280;3001;1025
id:000038,src:000000,op:flip1,pos:560,+cov;2019-10-30 13:01:30.491039753;3284;3005;1029
id:000039,src:000000,op:flip1,pos:561,+cov;2019-10-30 13:01:30.503039598;3289;2243;1034
id:000040,src:000000,op:flip1,pos:561,+cov;2019-10-30 13:01:30.511039495;3290;2242;1035
id:000041,src:000000,op:flip1,pos:561;2019-10-30 13:01:30.515039444;3290;2245;1035
id:000042,src:000000,op:flip1,pos:561,+cov;2019-10-30 13:01:30.523039341;3304;2253;1049
id:000043,src:000000,op:flip1,pos:561,+cov;2019-10-30 13:01:30.531039237;3312;2267;1057
id:000044,src:000000,op:flip1,pos:562;2019-10-30 13:01:30.539039135;3312;2267;1057
id:000045,src:000000,op:flip1,pos:562,+cov;2019-10-30 13:01:30.551039219;3315;2252;1060
id:000046,src:000000,op:flip1,pos:563,+cov;2019-10-30 13:01:30.559039116;3321;2248;1066
id:000047,src:000000,op:flip1,pos:563,+cov;2019-10-30 13:01:30.563039064;3323;2247;1068
id:000048,src:000000,op:flip1,pos:563,+cov;2019-10-30 13:01:30.575038910;3326;2245;1071
id:000049,src:000000,op:flip1,pos:563,+cov;2019-10-30 13:01:30.579038858;3331;2269;1076
id:000050,src:000000,op:flip1,pos:564;2019-10-30 13:01:30.587038755;3331;2284;1076
id:000051,src:000000,op:flip1,pos:564;2019-10-30 13:01:30.595038652;3331;2282;1076
id:000052,src:000000,op:flip1,pos:565,+cov;2019-10-30 13:01:30.611038685;3332;2243;1077
id:000053,src:000000,op:flip1,pos:567;2019-10-30 13:01:30.623038530;3332;2278;1077
id:000054,src:000000,op:flip1,pos:568;2019-10-30 13:01:30.639038324;3332;2265;1077
id:000055,src:000000,op:flip1,pos:569,+cov;2019-10-30 13:01:30.651038170;3333;2248;1078
id:000056,src:000000,op:flip1,pos:569,+cov;2019-10-30 13:01:30.655038118;3334;2247;1079
id:000057,src:000000,op:flip1,pos:569;2019-10-30 13:01:30.663038015;3334;2249;1079
id:000058,src:000000,op:flip1,pos:569;2019-10-30 13:01:30.671037912;3334;2251;1079
id:000059,src:000000,op:flip1,pos:569,+cov;2019-10-30 13:01:30.679038048;3336;2276;1081
id:000060,src:000000,op:flip1,pos:575;2019-10-30 13:01:30.715037584;3336;2282;1081
id:000061,src:000000,op:flip1,pos:577;2019-10-30 13:01:30.739037275;3336;2270;1081
id:000062,src:000000,op:flip1,pos:579,+cov;2019-10-30 13:01:30.751037359;3339;2295;1084
id:000063,src:000000,op:flip1,pos:582;2019-10-30 13:01:30.779036999;3339;2286;1084
id:000064,src:000000,op:flip1,pos:584,+cov;2019-10-30 13:01:30.795036793;3341;2253;1086
id:000065,src:000000,op:flip1,pos:584;2019-10-30 13:01:30.803036690;3341;2271;1086
id:000066,src:000000,op:flip1,pos:585,+cov;2019-10-30 13:01:30.815036774;3343;2254;1088
id:000067,src:000000,op:flip1,pos:585,+cov;2019-10-30 13:01:30.823036671;3348;2258;1093
id:000068,src:000000,op:flip1,pos:587,+cov;2019-10-30 13:01:30.839036465;3350;2253;1095
