index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:15dfc433a135a658b9f4b1a861b5cdd9658ccbb9.ttf;2019-10-23 18:50:02.547974586;0.0;2673;2673;0
;id:000001,src:000000,op:flip1,pos:0,+cov;2019-11-02 17:00:53.171395540;0.0;3006;1871;333
;id:000002,src:000000,op:flip1,pos:0,+cov;2019-11-02 17:00:53.175395489;0 days 00:00:00.003999;3011;1871;338
;id:000003,src:000000,op:flip1,pos:4,+cov;2019-11-02 17:00:53.195395470;0 days 00:00:00.023999;3017;1877;344
;id:000004,src:000000,op:flip1,pos:4,+cov;2019-11-02 17:00:53.199395418;0 days 00:00:00.027999;3024;1880;351
;id:000005,src:000000,op:flip1,pos:5;2019-11-02 17:00:53.203395367;0 days 00:00:00.031999;3024;1880;351
;id:000006,src:000000,op:flip1,pos:5,+cov;2019-11-02 17:00:53.207395315;0 days 00:00:00.035999;3025;2674;352
;id:000007,src:000000,op:flip1,pos:5,+cov;2019-11-02 17:00:53.215395212;0 days 00:00:00.043999;3026;2670;353
;id:000008,src:000000,op:flip1,pos:12,+cov;2019-11-02 17:00:53.239395142;0 days 00:00:00.067999;3030;2663;357
;id:000009,src:000000,op:flip1,pos:12;2019-11-02 17:00:53.247395039;0 days 00:00:00.075999;3030;2664;357
;id:000010,src:000000,op:flip1,pos:13;2019-11-02 17:00:53.251394987;0 days 00:00:00.079999;3030;2664;357
;id:000011,src:000000,op:flip1,pos:13;2019-11-02 17:00:53.255394936;0 days 00:00:00.083999;3030;2664;357
;id:000012,src:000000,op:flip1,pos:20,+cov;2019-11-02 17:00:53.283394814;0 days 00:00:00.111999;3032;2663;359
;id:000013,src:000000,op:flip1,pos:22,+cov;2019-11-02 17:00:53.295394659;0 days 00:00:00.123999;3039;2669;366
;id:000014,src:000000,op:flip1,pos:27,+cov;2019-11-02 17:00:53.319394588;0 days 00:00:00.147999;3064;2707;391
