index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:15dfc433a135a658b9f4b1a861b5cdd9658ccbb9.ttf;2019-10-23 18:49:56.328028440;0.0;2673;2673;0
;id:000002,src:000000,op:flip1,pos:0,+cov;2019-10-23 19:16:30.261276960;0.0;3006;1871;333
;id:000004,src:000000,op:flip1,pos:4,+cov;2019-10-23 19:16:30.293276787;0.0;3013;1880;340
;id:000005,src:000000,op:flip1,pos:5;2019-10-23 19:16:30.297276735;0.0;3013;1880;340
;id:000006,src:000000,op:flip1,pos:5,+cov;2019-10-23 19:16:30.301276684;0.0;3014;2674;341
;id:000007,src:000000,op:flip1,pos:5,+cov;2019-10-23 19:16:30.309276819;0.0;3015;2670;342
;id:000008,src:000000,op:flip1,pos:12,+cov;2019-10-23 19:16:30.345276594;0.0;3019;2663;346
;id:000009,src:000000,op:flip1,pos:12;2019-10-23 19:16:30.353276491;0.0;3019;2664;346
;id:000010,src:000000,op:flip1,pos:13;2019-10-23 19:16:30.361276388;0.0;3019;2664;346
;id:000011,src:000000,op:flip1,pos:13;2019-10-23 19:16:30.369276524;0.0;3019;2664;346
;id:000012,src:000000,op:flip1,pos:20,+cov;2019-10-23 19:16:30.405276299;0.0;3021;2663;348
;id:000013,src:000000,op:flip1,pos:22,+cov;2019-10-23 19:16:30.421276093;0.0;3028;2669;355
;id:000014,src:000000,op:flip1,pos:27,+cov;2019-10-23 19:16:30.449275970;0.0;3053;2707;380
;id:000015,src:000000,op:flip1,pos:27,+cov;2019-10-23 19:16:30.457275867;0.0;3059;2693;386
;id:000016,src:000000,op:flip1,pos:27,+cov;2019-10-23 19:16:30.461275816;0.0;3060;2694;387
;id:000017,src:000000,op:flip1,pos:27,+cov;2019-10-23 19:16:30.469275951;0.0;3061;2696;388
;id:000018,src:000000,op:flip1,pos:28,+cov;2019-10-23 19:16:30.473275900;0.0;3071;2570;398
;id:000019,src:000000,op:flip1,pos:28;2019-10-23 19:16:30.477275848;0.0;3071;2571;398
;id:000020,src:000000,op:flip1,pos:28;2019-10-23 19:16:30.485275745;0.0;3071;2571;398
;id:000021,src:000000,op:flip1,pos:29;2019-10-23 19:16:30.489275694;0.0;3071;2571;398
;id:000022,src:000000,op:flip1,pos:38,+cov;2019-10-23 19:16:30.529275656;0.0;3078;2577;405
;id:000023,src:000000,op:flip1,pos:39,+cov;2019-10-23 19:16:30.533275603;0.0;3079;2576;406
;id:000024,src:000000,op:flip1,pos:39,+cov;2019-10-23 19:16:30.537275553;0.0;3107;2614;434
;id:000025,src:000000,op:flip1,pos:43,+cov;2019-10-23 19:16:30.557275295;0.0;3123;2471;450
;id:000026,src:000000,op:flip1,pos:43,+cov;2019-10-23 19:16:30.561275482;0.0;3139;2651;466
;id:000027,src:000000,op:flip1,pos:43,+cov;2019-10-23 19:16:30.565275431;0.0;3143;2664;470
;id:000028,src:000000,op:flip1,pos:43,+cov;2019-10-23 19:16:30.569275379;0.0;3144;2704;471
;id:000029,src:000000,op:flip1,pos:44;2019-10-23 19:16:30.577275276;0.0;3144;2500;471
;id:000030,src:000000,op:flip1,pos:44;2019-10-23 19:16:30.581275225;0.0;3144;2500;471
;id:000031,src:000000,op:flip1,pos:54,+cov;2019-10-23 19:16:30.621274948;0.0;3148;2503;475
;id:000032,src:000000,op:flip1,pos:55,+cov;2019-10-23 19:16:30.625274897;0.0;3161;2534;488
;id:000034,src:000000,op:flip1,pos:59,+cov;2019-10-23 19:16:30.649274826;0.0;3185;2643;512
;id:000035,src:000000,op:flip1,pos:60;2019-10-23 19:16:30.657274723;0.0;3185;2669;512
