index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:ducks.gif;2019-10-24 19:32:19.061919451;0.0;352;352;0
;id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-29 12:49:59.510828257;0.0;355;22;3
;id:000002,src:000000,op:flip1,pos:3,+cov;2019-10-29 12:49:59.862825394;0 days 00:00:00.351997;380;374;28
;id:000003,src:000000,op:flip1,pos:10,+cov;2019-10-29 12:50:02.010809183;0 days 00:00:02.499980;421;69;69
;id:000004,src:000000,op:flip1,pos:10,+cov;2019-10-29 12:50:02.170808077;0 days 00:00:02.659979;422;46;70
;id:000005,src:000000,op:flip1,pos:10,+cov;2019-10-29 12:50:02.174808025;0 days 00:00:02.663979;436;75;84
;id:000006,src:000000,op:flip1,pos:10,+cov;2019-10-29 12:50:02.174808025;0 days 00:00:02.663979;437;72;85
;id:000007,src:000000,op:flip1,pos:11,+cov;2019-10-29 12:50:02.522805214;0 days 00:00:03.011976;444;358;92
;id:000008,src:000000,op:flip1,pos:11;2019-10-29 12:50:02.990801811;0 days 00:00:03.479973;444;356;92
;id:000009,src:000000,op:flip1,pos:11,+cov;2019-10-29 12:50:03.370798826;0 days 00:00:03.859970;446;373;94
;id:000010,src:000000,op:flip1,pos:12,+cov;2019-10-29 12:50:03.766795874;0 days 00:00:04.255967;449;378;97
;id:000011,src:000000,op:flip1,pos:13;2019-10-29 12:50:04.386790991;0 days 00:00:04.875962;449;370;97
;id:000012,src:000000,op:flip1,pos:62,+cov;2019-10-29 12:50:19.186678171;0 days 00:00:19.675849;457;75;105
;id:000013,src:000000,op:flip1,pos:62,+cov;2019-10-29 12:50:19.190678120;0 days 00:00:19.679849;460;76;108
;id:000015,src:000000,op:flip1,pos:63;2019-10-29 12:50:19.198678017;0 days 00:00:19.687849;461;80;109
;id:000014,src:000000,op:flip1,pos:63,+cov;2019-10-29 12:50:19.198678017;0 days 00:00:19.687849;461;80;109
;id:000016,src:000000,op:flip1,pos:63;2019-10-29 12:50:19.202677965;0 days 00:00:19.691849;461;80;109
;id:000017,src:000000,op:flip1,pos:63;2019-10-29 12:50:19.206677914;0 days 00:00:19.695849;461;80;109
;id:000018,src:000000,op:flip1,pos:64,+cov;2019-10-29 12:50:19.678674221;0 days 00:00:20.167845;482;389;130
;id:000019,src:000000,op:flip1,pos:64,+cov;2019-10-29 12:50:20.154670715;0 days 00:00:20.643842;486;379;134
;id:000020,src:000000,op:flip1,pos:65,+cov;2019-10-29 12:50:20.518667936;0 days 00:00:21.007839;487;390;135
;id:000021,src:000000,op:flip1,pos:68;2019-10-29 12:50:21.406661034;0 days 00:00:21.895832;487;80;135
;id:000022,src:000000,op:flip1,pos:68;2019-10-29 12:50:21.414660931;0 days 00:00:21.903832;487;80;135
;id:000023,src:000000,op:flip1,pos:68;2019-10-29 12:50:21.418660879;0 days 00:00:21.907832;487;80;135
;id:000024,src:000000,op:flip1,pos:70,+cov;2019-10-29 12:50:21.778658152;0 days 00:00:22.267829;489;377;137
;id:000025,src:000000,op:flip1,pos:74;2019-10-29 12:50:23.318646431;0 days 00:00:23.807818;489;369;137
;id:000026,src:000000,op:flip1,pos:74,+cov;2019-10-29 12:50:23.638643980;0 days 00:00:24.127815;501;213;149
;id:000027,src:000000,op:flip1,pos:74,+cov;2019-10-29 12:50:24.094640493;0 days 00:00:24.583812;503;201;151
;id:000028,src:000000,op:flip1,pos:74,+cov;2019-10-29 12:50:24.414638042;0 days 00:00:24.903809;504;195;152
;id:000029,src:000000,op:flip1,pos:75;2019-10-29 12:50:24.726635695;0 days 00:00:25.215807;504;213;152
;id:000030,src:000000,op:flip1,pos:75;2019-10-29 12:50:25.030633211;0 days 00:00:25.519804;504;213;152
;id:000031,src:000000,op:flip1,pos:75;2019-10-29 12:50:25.354630709;0 days 00:00:25.843802;504;213;152
;id:000032,src:000000,op:flip1,pos:75;2019-10-29 12:50:25.746627808;0 days 00:00:26.235799;504;213;152
;id:000033,src:000000,op:flip1,pos:75,+cov;2019-10-29 12:50:26.054625511;0 days 00:00:26.543797;506;371;154
;id:000034,src:000000,op:flip1,pos:75,+cov;2019-10-29 12:50:26.374623060;0 days 00:00:26.863794;507;213;155
;id:000035,src:000000,op:flip1,pos:76;2019-10-29 12:50:26.742620230;0 days 00:00:27.231791;507;373;155
;id:000036,src:000000,op:flip1,pos:77;2019-10-29 12:50:27.526614189;0 days 00:00:28.015785;507;370;155
;id:000037,src:000000,op:flip1,pos:78,+cov;2019-10-29 12:50:27.530614138;0 days 00:00:28.019785;551;155;199
;id:000038,src:000000,op:flip1,pos:78,+cov;2019-10-29 12:50:27.878611326;0 days 00:00:28.367783;562;386;210
;id:000039,src:000000,op:flip1,pos:79,+cov;2019-10-29 12:50:28.106609583;0 days 00:00:28.595781;568;143;216
;id:000040,src:000000,op:flip1,pos:79,+cov;2019-10-29 12:50:28.114609480;0 days 00:00:28.603781;607;223;255
;id:000041,src:000000,op:flip1,pos:79,+cov;2019-10-29 12:50:28.114609480;0 days 00:00:28.603781;611;135;259
;id:000042,src:000000,op:flip1,pos:80,+cov;2019-10-29 12:50:28.122609615;0 days 00:00:28.611781;620;239;268
;id:000043,src:000000,op:flip1,pos:80;2019-10-29 12:50:28.126609564;0 days 00:00:28.615781;620;218;268
;id:000044,src:000000,op:flip1,pos:80,+cov;2019-10-29 12:50:28.130609512;0 days 00:00:28.619781;626;208;274
;id:000045,src:000000,op:flip1,pos:80;2019-10-29 12:50:28.138609409;0 days 00:00:28.627781;626;218;274
;id:000047,src:000000,op:flip1,pos:80;2019-10-29 12:50:28.142609358;0 days 00:00:28.631781;626;217;274
;id:000046,src:000000,op:flip1,pos:80;2019-10-29 12:50:28.142609358;0 days 00:00:28.631781;626;217;274
;id:000048,src:000000,op:flip1,pos:80,+cov;2019-10-29 12:50:28.146609306;0 days 00:00:28.635781;637;257;285
;id:000049,src:000000,op:flip1,pos:81,+cov;2019-10-29 12:50:28.274608374;0 days 00:00:28.763780;638;248;286
;id:000050,src:000000,op:flip1,pos:82,+cov;2019-10-29 12:50:28.674605370;0 days 00:00:29.163777;640;382;288
;id:000051,src:000000,op:flip1,pos:82;2019-10-29 12:50:29.022602558;0 days 00:00:29.511774;640;373;288
;id:000052,src:000000,op:flip1,pos:82;2019-10-29 12:50:29.142601728;0 days 00:00:29.631773;640;147;288
;id:000053,src:000000,op:flip1,pos:83;2019-10-29 12:50:29.690597534;0 days 00:00:30.179769;640;380;288
;id:000054,src:000000,op:flip1,pos:84;2019-10-29 12:50:30.246593237;0 days 00:00:30.735764;640;379;288
;id:000055,src:000000,op:flip1,pos:84;2019-10-29 12:50:30.742589474;0 days 00:00:31.231761;640;379;288
;id:000056,src:000000,op:flip1,pos:85;2019-10-29 12:50:31.098586559;0 days 00:00:31.587758;640;379;288
;id:000057,src:000000,op:flip1,pos:85;2019-10-29 12:50:31.602582693;0 days 00:00:32.091754;640;379;288
;id:000058,src:000000,op:flip1,pos:86;2019-10-29 12:50:32.146578550;0 days 00:00:32.635750;640;382;288
;id:000059,src:000000,op:flip1,pos:90,+cov;2019-10-29 12:50:33.238570213;0 days 00:00:33.727741;641;251;289
;id:000060,src:000000,op:flip1,pos:90;2019-10-29 12:50:33.242570162;0 days 00:00:33.731741;641;254;289
;id:000061,src:000000,op:flip1,pos:90,+cov;2019-10-29 12:50:33.246570110;0 days 00:00:33.735741;642;210;290
;id:000062,src:000000,op:flip1,pos:91;2019-10-29 12:50:33.490568161;0 days 00:00:33.979739;642;201;290
;id:000063,src:000000,op:flip1,pos:99,+cov;2019-10-29 12:50:35.838550091;0 days 00:00:36.327721;648;254;296
;id:000064,src:000000,op:flip1,pos:99;2019-10-29 12:50:35.846549988;0 days 00:00:36.335721;648;212;296
;id:000065,src:000000,op:flip1,pos:100;2019-10-29 12:50:36.242547035;0 days 00:00:36.731718;648;255;296
;id:000066,src:000000,op:flip1,pos:109,+cov;2019-10-29 12:50:38.830527067;0 days 00:00:39.319698;649;249;297
;id:000067,src:000000,op:flip1,pos:109;2019-10-29 12:50:38.838526964;0 days 00:00:39.327698;649;212;297
;id:000068,src:000000,op:flip1,pos:118,+cov;2019-10-29 12:50:41.322507858;0 days 00:00:41.811679;651;254;299
;id:000069,src:000000,op:flip1,pos:119;2019-10-29 12:50:41.718504667;0 days 00:00:42.207676;651;254;299
;id:000070,src:000000,op:flip1,pos:127;2019-10-29 12:50:43.914487839;0 days 00:00:44.403659;651;212;299
;id:000071,src:000000,op:flip1,pos:128;2019-10-29 12:50:44.354484320;0 days 00:00:44.843656;651;263;299
;id:000072,src:000000,op:flip1,pos:128,+cov;2019-10-29 12:50:44.358484268;0 days 00:00:44.847656;652;263;300
;id:000073,src:000000,op:flip1,pos:137;2019-10-29 12:50:46.846465111;0 days 00:00:47.335636;652;252;300
;id:000074,src:000000,op:flip1,pos:147;2019-10-29 12:50:49.786442280;0 days 00:00:50.275614;652;244;300
;id:000075,src:000000,op:flip1,pos:156;2019-10-29 12:50:52.410422087;0 days 00:00:52.899593;652;244;300
;id:000076,src:000000,op:flip1,pos:156;2019-10-29 12:50:52.414422035;0 days 00:00:52.903593;652;247;300
;id:000077,src:000000,op:flip1,pos:165;2019-10-29 12:50:54.862402916;0 days 00:00:55.351574;652;249;300
;id:000078,src:000000,op:flip1,pos:184;2019-10-29 12:51:00.410359859;0 days 00:01:00.899531;652;236;300
;id:000079,src:000000,op:flip1,pos:184;2019-10-29 12:51:00.418359756;0 days 00:01:00.907531;652;239;300
;id:000080,src:000000,op:flip1,pos:193;2019-10-29 12:51:02.934340239;0 days 00:01:03.423511;652;236;300
;id:000081,src:000000,op:flip1,pos:194;2019-10-29 12:51:03.330337048;0 days 00:01:03.819508;652;236;300
;id:000082,src:000000,op:flip1,pos:195,+cov;2019-10-29 12:51:03.650334597;0 days 00:01:04.139506;653;214;301
;id:000083,src:000000,op:flip1,pos:197;2019-10-29 12:51:04.654326916;0 days 00:01:05.143498;653;376;301
;id:000084,src:000000,op:flip1,pos:203;2019-10-29 12:51:06.526312113;0 days 00:01:07.015483;653;245;301
