index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:ducks.gif;2019-10-24 19:32:15.797949553;0.0;352;352;0
;id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-29 12:49:16.455183506;0.0;355;22;3
;id:000002,src:000000,op:flip1,pos:3,+cov;2019-10-29 12:49:16.891179323;0 days 00:00:00.435995;380;374;28
;id:000003,src:000000,op:flip1,pos:10,+cov;2019-10-29 12:49:19.055158854;0 days 00:00:02.599975;421;69;69
;id:000004,src:000000,op:flip1,pos:10,+cov;2019-10-29 12:49:19.215157270;0 days 00:00:02.759973;422;46;70
;id:000005,src:000000,op:flip1,pos:10,+cov;2019-10-29 12:49:19.219157219;0 days 00:00:02.763973;436;75;84
;id:000006,src:000000,op:flip1,pos:10,+cov;2019-10-29 12:49:19.223157167;0 days 00:00:02.767973;437;72;85
;id:000007,src:000000,op:flip1,pos:11,+cov;2019-10-29 12:49:19.555154085;0 days 00:00:03.099970;444;358;92
;id:000008,src:000000,op:flip1,pos:11;2019-10-29 12:49:20.027149439;0 days 00:00:03.571965;444;356;92
;id:000009,src:000000,op:flip1,pos:11,+cov;2019-10-29 12:49:20.415145874;0 days 00:00:03.959962;446;373;94
;id:000010,src:000000,op:flip1,pos:12,+cov;2019-10-29 12:49:20.803142071;0 days 00:00:04.347958;449;378;97
;id:000011,src:000000,op:flip1,pos:13;2019-10-29 12:49:21.407136440;0 days 00:00:04.951952;449;370;97
;id:000012,src:000000,op:flip1,pos:62,+cov;2019-10-29 12:49:36.331003428;0 days 00:00:19.875819;457;75;105
;id:000013,src:000000,op:flip1,pos:62,+cov;2019-10-29 12:49:36.335003376;0 days 00:00:19.879819;460;76;108
;id:000014,src:000000,op:flip1,pos:63,+cov;2019-10-29 12:49:36.343003273;0 days 00:00:19.887819;461;80;109
;id:000016,src:000000,op:flip1,pos:63;2019-10-29 12:49:36.347003460;0 days 00:00:19.891819;461;80;109
;id:000015,src:000000,op:flip1,pos:63;2019-10-29 12:49:36.347003460;0 days 00:00:19.891819;461;80;109
;id:000017,src:000000,op:flip1,pos:63;2019-10-29 12:49:36.355003357;0 days 00:00:19.899819;461;80;109
;id:000018,src:000000,op:flip1,pos:64,+cov;2019-10-29 12:49:36.818999767;0 days 00:00:20.363816;482;389;130
;id:000019,src:000000,op:flip1,pos:64,+cov;2019-10-29 12:49:37.270996332;0 days 00:00:20.815812;486;379;134
;id:000020,src:000000,op:flip1,pos:65,+cov;2019-10-29 12:49:37.610993862;0 days 00:00:21.155810;487;390;135
;id:000021,src:000000,op:flip1,pos:68;2019-10-29 12:49:38.514986992;0 days 00:00:22.059803;487;80;135
;id:000022,src:000000,op:flip1,pos:68;2019-10-29 12:49:38.514986992;0 days 00:00:22.059803;487;80;135
;id:000023,src:000000,op:flip1,pos:68;2019-10-29 12:49:38.518986940;0 days 00:00:22.063803;487;80;135
;id:000024,src:000000,op:flip1,pos:70,+cov;2019-10-29 12:49:38.878984213;0 days 00:00:22.423800;489;377;137
;id:000025,src:000000,op:flip1,pos:74;2019-10-29 12:49:40.430972576;0 days 00:00:23.975789;489;369;137
;id:000026,src:000000,op:flip1,pos:74,+cov;2019-10-29 12:49:40.746970177;0 days 00:00:24.291786;501;213;149
;id:000027,src:000000,op:flip1,pos:74,+cov;2019-10-29 12:49:41.210966587;0 days 00:00:24.755783;503;201;151
;id:000028,src:000000,op:flip1,pos:74,+cov;2019-10-29 12:49:41.526964426;0 days 00:00:25.071780;504;195;152
;id:000029,src:000000,op:flip1,pos:75;2019-10-29 12:49:41.838962078;0 days 00:00:25.383778;504;213;152
;id:000030,src:000000,op:flip1,pos:75;2019-10-29 12:49:42.158959627;0 days 00:00:25.703776;504;213;152
;id:000031,src:000000,op:flip1,pos:75;2019-10-29 12:49:42.478957176;0 days 00:00:26.023773;504;213;152
;id:000032,src:000000,op:flip1,pos:75;2019-10-29 12:49:42.862954140;0 days 00:00:26.407770;504;213;152
;id:000033,src:000000,op:flip1,pos:75,+cov;2019-10-29 12:49:43.178951979;0 days 00:00:26.723768;506;371;154
;id:000034,src:000000,op:flip1,pos:75,+cov;2019-10-29 12:49:43.490949392;0 days 00:00:27.035765;507;213;155
;id:000035,src:000000,op:flip1,pos:76;2019-10-29 12:49:43.870946646;0 days 00:00:27.415763;507;373;155
;id:000036,src:000000,op:flip1,pos:77;2019-10-29 12:49:44.630940914;0 days 00:00:28.175757;507;370;155
