index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:ducks.gif;2019-10-24 19:32:19.061919451;0.0;352;352;0
;id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-29 12:49:48.334913015;0.0;355;22;3
;id:000002,src:000000,op:flip1,pos:3,+cov;2019-10-29 12:49:48.694910288;0 days 00:00:00.359997;380;374;28
;id:000003,src:000000,op:flip1,pos:10,+cov;2019-10-29 12:49:50.830893993;0 days 00:00:02.495980;421;69;69
;id:000004,src:000000,op:flip1,pos:10,+cov;2019-10-29 12:49:50.978892803;0 days 00:00:02.643979;422;46;70
;id:000005,src:000000,op:flip1,pos:10,+cov;2019-10-29 12:49:50.982892990;0 days 00:00:02.647979;436;75;84
;id:000006,src:000000,op:flip1,pos:10,+cov;2019-10-29 12:49:50.986892939;0 days 00:00:02.651979;437;72;85
;id:000007,src:000000,op:flip1,pos:11,+cov;2019-10-29 12:49:51.330890179;0 days 00:00:02.995977;444;358;92
;id:000008,src:000000,op:flip1,pos:11;2019-10-29 12:49:51.802886724;0 days 00:00:03.467973;444;356;92
;id:000009,src:000000,op:flip1,pos:11,+cov;2019-10-29 12:49:52.190883636;0 days 00:00:03.855970;446;373;94
;id:000010,src:000000,op:flip1,pos:12,+cov;2019-10-29 12:49:52.582880735;0 days 00:00:04.247967;449;378;97
;id:000011,src:000000,op:flip1,pos:13;2019-10-29 12:49:53.206876040;0 days 00:00:04.871963;449;370;97
;id:000012,src:000000,op:flip1,pos:62,+cov;2019-10-29 12:50:08.114762783;0 days 00:00:19.779849;457;75;105
;id:000013,src:000000,op:flip1,pos:62,+cov;2019-10-29 12:50:08.118762732;0 days 00:00:19.783849;460;76;108
;id:000014,src:000000,op:flip1,pos:63,+cov;2019-10-29 12:50:08.122762680;0 days 00:00:19.787849;461;80;109
;id:000015,src:000000,op:flip1,pos:63;2019-10-29 12:50:08.126762628;0 days 00:00:19.791849;461;80;109
;id:000016,src:000000,op:flip1,pos:63;2019-10-29 12:50:08.130762576;0 days 00:00:19.795849;461;80;109
;id:000017,src:000000,op:flip1,pos:63;2019-10-29 12:50:08.138762474;0 days 00:00:19.803849;461;80;109
;id:000018,src:000000,op:flip1,pos:64,+cov;2019-10-29 12:50:08.606758833;0 days 00:00:20.271845;482;389;130
;id:000019,src:000000,op:flip1,pos:64,+cov;2019-10-29 12:50:09.078755379;0 days 00:00:20.743842;486;379;134
;id:000020,src:000000,op:flip1,pos:65,+cov;2019-10-29 12:50:09.430752754;0 days 00:00:21.095839;487;390;135
;id:000021,src:000000,op:flip1,pos:68;2019-10-29 12:50:10.326745749;0 days 00:00:21.991832;487;80;135
;id:000022,src:000000,op:flip1,pos:68;2019-10-29 12:50:10.330745697;0 days 00:00:21.995832;487;80;135
;id:000023,src:000000,op:flip1,pos:68;2019-10-29 12:50:10.334745646;0 days 00:00:21.999832;487;80;135
;id:000024,src:000000,op:flip1,pos:70,+cov;2019-10-29 12:50:10.686743021;0 days 00:00:22.351830;489;377;137
;id:000025,src:000000,op:flip1,pos:74;2019-10-29 12:50:12.226731300;0 days 00:00:23.891818;489;369;137
;id:000026,src:000000,op:flip1,pos:74,+cov;2019-10-29 12:50:12.550728798;0 days 00:00:24.215815;501;213;149
;id:000027,src:000000,op:flip1,pos:74,+cov;2019-10-29 12:50:13.006725311;0 days 00:00:24.671812;503;201;151
;id:000028,src:000000,op:flip1,pos:74,+cov;2019-10-29 12:50:13.326722860;0 days 00:00:24.991809;504;195;152
;id:000029,src:000000,op:flip1,pos:75;2019-10-29 12:50:13.634720564;0 days 00:00:25.299807;504;213;152
