index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:ducks.gif;2019-10-24 19:32:15.765949726;0.0;352;352;0
;id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-24 19:33:15.405401707;0.0;355;22;0
;id:000002,src:000000,op:flip1,pos:3,+cov;2019-10-24 19:33:15.605399847;0 days 00:00:00.199998;380;374;25
;id:000003,src:000000,op:flip1,pos:10,+cov;2019-10-24 19:33:16.789389133;0 days 00:00:01.383987;421;69;66
;id:000004,src:000000,op:flip1,pos:10,+cov;2019-10-24 19:33:16.873388290;0 days 00:00:01.467986;422;46;67
;id:000005,src:000000,op:flip1,pos:10,+cov;2019-10-24 19:33:16.877388239;0 days 00:00:01.471986;436;75;81
;id:000006,src:000000,op:flip1,pos:10,+cov;2019-10-24 19:33:16.877388239;0 days 00:00:01.471986;437;72;82
;id:000007,src:000000,op:flip1,pos:11,+cov;2019-10-24 19:33:17.073386431;0 days 00:00:01.667984;444;358;89
;id:000008,src:000000,op:flip1,pos:11;2019-10-24 19:33:17.329384089;0 days 00:00:01.923982;444;356;89
;id:000009,src:000000,op:flip1,pos:11,+cov;2019-10-24 19:33:17.541382074;0 days 00:00:02.135980;446;373;91
;id:000010,src:000000,op:flip1,pos:12,+cov;2019-10-24 19:33:17.753380299;0 days 00:00:02.347978;449;378;94
;id:000011,src:000000,op:flip1,pos:13;2019-10-24 19:33:18.097377062;0 days 00:00:02.691975;449;370;94
;id:000012,src:000000,op:flip1,pos:62,+cov;2019-10-24 19:33:26.273301840;0 days 00:00:10.867900;457;75;102
;id:000013,src:000000,op:flip1,pos:62,+cov;2019-10-24 19:33:26.273301840;0 days 00:00:10.867900;460;76;105
;id:000015,src:000000,op:flip1,pos:63;2019-10-24 19:33:26.277301788;0 days 00:00:10.871900;461;80;106
;id:000014,src:000000,op:flip1,pos:63,+cov;2019-10-24 19:33:26.277301788;0 days 00:00:10.871900;461;80;106
;id:000016,src:000000,op:flip1,pos:63;2019-10-24 19:33:26.281301737;0 days 00:00:10.875900;461;80;106
;id:000017,src:000000,op:flip1,pos:63;2019-10-24 19:33:26.285301685;0 days 00:00:10.879899;461;80;106
;id:000018,src:000000,op:flip1,pos:64,+cov;2019-10-24 19:33:26.537299395;0 days 00:00:11.131897;482;389;127
;id:000019,src:000000,op:flip1,pos:64,+cov;2019-10-24 19:33:26.797297001;0 days 00:00:11.391895;486;379;131
;id:000020,src:000000,op:flip1,pos:65,+cov;2019-10-24 19:33:26.989295244;0 days 00:00:11.583893;487;390;132
;id:000021,src:000000,op:flip1,pos:68;2019-10-24 19:33:27.481290817;0 days 00:00:12.075889;487;80;132
;id:000022,src:000000,op:flip1,pos:68;2019-10-24 19:33:27.481290817;0 days 00:00:12.075889;487;80;132
;id:000023,src:000000,op:flip1,pos:68;2019-10-24 19:33:27.485290766;0 days 00:00:12.079889;487;80;132
;id:000024,src:000000,op:flip1,pos:70,+cov;2019-10-24 19:33:27.681288958;0 days 00:00:12.275887;489;377;134
;id:000025,src:000000,op:flip1,pos:74;2019-10-24 19:33:28.537281036;0 days 00:00:13.131879;489;369;134
;id:000026,src:000000,op:flip1,pos:74,+cov;2019-10-24 19:33:28.713279486;0 days 00:00:13.307877;501;213;146
;id:000027,src:000000,op:flip1,pos:74,+cov;2019-10-24 19:33:28.965277195;0 days 00:00:13.559875;503;201;148
;id:000028,src:000000,op:flip1,pos:74,+cov;2019-10-24 19:33:29.137275457;0 days 00:00:13.731873;504;195;149
;id:000029,src:000000,op:flip1,pos:75;2019-10-24 19:33:29.313273907;0 days 00:00:13.907872;504;213;149
;id:000030,src:000000,op:flip1,pos:75;2019-10-24 19:33:29.489272356;0 days 00:00:14.083870;504;213;149
