index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:empty;2019-09-20 13:55:40.245272;0.0;281;281;0
;id:000001,src:000000,op:havoc,rep:16,+cov;2019-09-20 13:57:00.408561;0.0;332;327;51
;id:000004,src:000000,op:havoc,rep:16;2019-09-20 13:57:00.428561;0 days 00:00:00.020000;344;337;63
;id:000006,src:000000,op:havoc,rep:128;2019-09-20 13:57:00.528560;0 days 00:00:00.119999;362;346;81
;id:000007,src:000000,op:havoc,rep:2,+cov;2019-09-20 13:57:00.540560;0 days 00:00:00.131999;509;435;228
;id:000012,src:000000,op:havoc,rep:128;2019-09-20 13:57:00.996556;0 days 00:00:00.587995;520;345;239
;id:000013,src:000000,op:havoc,rep:16,+cov;2019-09-20 13:57:01.020555;0 days 00:00:00.611994;522;338;241
;id:000015,src:000000,op:havoc,rep:8,+cov;2019-09-20 13:57:01.976547;0 days 00:00:01.567986;525;329;244
;id:000016,src:000000,op:havoc,rep:8;2019-09-20 13:57:03.952529;0 days 00:00:03.543968;525;339;244
;id:000017,src:000000,op:havoc,rep:64,+cov;2019-09-20 13:57:04.040529;0 days 00:00:03.631968;570;377;289
;id:000019,src:000000,op:havoc,rep:4,+cov;2019-09-20 13:57:04.568524;0 days 00:00:04.159963;586;378;305
;id:000020,src:000000,op:havoc,rep:128,+cov;2019-09-20 13:57:06.728505;0 days 00:00:06.319944;592;352;311
;id:000021,src:000000,op:havoc,rep:32;2019-09-20 13:57:08.280491;0 days 00:00:07.871930;592;336;311
;id:000022,src:000007,op:flip1,pos:3,+cov;2019-09-20 13:57:10.660470;0 days 00:00:10.251909;594;363;313
;id:000023,src:000007,op:flip1,pos:3,+cov;2019-09-20 13:57:10.664469;0 days 00:00:10.255908;596;364;315
;id:000024,src:000007,op:arith8,pos:3,val:+3,+cov;2019-09-20 13:57:10.748469;0 days 00:00:10.339908;598;437;317
;id:000025,src:000007,op:arith8,pos:3,val:+22,+cov;2019-09-20 13:57:10.760469;0 days 00:00:10.351908;599;330;318
;id:000026,src:000007,op:arith8,pos:3,val:+26,+cov;2019-09-20 13:57:10.764469;0 days 00:00:10.355908;600;330;319
;id:000027,src:000007,op:havoc,rep:2;2019-09-20 13:57:10.868468;0 days 00:00:10.459907;600;448;319
;id:000028,src:000007,op:havoc,rep:4;2019-09-20 13:57:11.000467;0 days 00:00:10.591906;600;328;319
;id:000029,src:000007,op:havoc,rep:2;2019-09-20 13:57:11.008466;0 days 00:00:10.599905;600;366;319
;id:000030,src:000007,op:havoc,rep:2;2019-09-20 13:57:11.364463;0 days 00:00:10.955902;600;377;319
