index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:empty;2019-09-04 22:36:32.416399;0.0;281;281;0
;id:000002,src:000000,op:havoc,rep:128,+cov;2019-09-04 22:41:10.590117;0.0;332;327;51
;id:000003,src:000000,op:havoc,rep:32,+cov;2019-09-04 22:41:10.598117;0 days 00:00:00.008000;362;346;81
;id:000005,src:000000,op:havoc,rep:8;2019-09-04 22:41:10.658117;0 days 00:00:00.068000;362;337;81
;id:000006,src:000000,op:havoc,rep:64;2019-09-04 22:41:10.778116;0 days 00:00:00.187999;369;350;88
;id:000007,src:000000,op:havoc,rep:32,+cov;2019-09-04 22:41:10.874115;0 days 00:00:00.283998;371;341;90
;id:000014,src:000000,op:havoc,rep:64;2019-09-04 22:41:12.358103;0 days 00:00:01.767986;410;336;129
;id:000015,src:000000,op:havoc,rep:64;2019-09-04 22:41:13.050097;0 days 00:00:02.459980;410;339;129
;id:000016,src:000000,op:havoc,rep:32,+cov;2019-09-04 22:41:13.826091;0 days 00:00:03.235974;419;342;138
;id:000018,src:000000,op:havoc,rep:16;2019-09-04 22:41:17.658059;0 days 00:00:07.067942;419;339;138
;id:000004,src:000000,op:havoc,rep:128,+cov;2019-09-04 22:41:21.226030;0 days 00:00:10.635913;423;350;142
;id:000021,src:000007,op:flip1,pos:1,+cov;2019-09-04 22:41:23.366012;0 days 00:00:12.775895;425;342;144
;id:000009,src:000000,op:havoc,rep:128,+cov;2019-09-04 22:41:24.326004;0 days 00:00:13.735887;427;343;146
;id:000022,src:000009,op:flip1,pos:1,+cov;2019-09-04 22:41:24.334004;0 days 00:00:13.743887;429;344;148
;id:000010,src:000000,op:havoc,rep:128,+cov;2019-09-04 22:41:27.181981;0 days 00:00:16.591864;446;340;165
;id:000025,src:000010,op:flip1,pos:2,+cov;2019-09-04 22:41:27.189981;0 days 00:00:16.599864;447;352;166
;id:000026,src:000010,op:flip1,pos:3,+cov;2019-09-04 22:41:27.193981;0 days 00:00:16.603864;448;353;167
;id:000027,src:000010,op:arith8,pos:0,val:+21,+cov;2019-09-04 22:41:27.693976;0 days 00:00:17.103859;454;357;173
;id:000028,src:000010,op:havoc,rep:32;2019-09-04 22:41:30.513953;0 days 00:00:19.923836;454;344;173
;id:000031,src:000010,op:havoc,rep:16,+cov;2019-09-04 22:41:31.041949;0 days 00:00:20.451832;455;319;174
;id:000032,src:000010,op:havoc,rep:4,+cov;2019-09-04 22:41:31.661944;0 days 00:00:21.071827;569;449;288
;id:000033,src:000010,op:havoc,rep:128;2019-09-04 22:41:32.477937;0 days 00:00:21.887820;569;454;288
;id:000011,src:000000,op:havoc,rep:64,+cov;2019-09-04 22:41:40.513871;0 days 00:00:29.923754;573;346;292
;id:000012,src:000000,op:havoc,rep:16,+cov;2019-09-04 22:41:42.497855;0 days 00:00:31.907738;574;341;293
;id:000013,src:000000,op:havoc,rep:16,+cov;2019-09-04 22:41:43.317848;0 days 00:00:32.727731;575;343;294
;id:000036,src:000014,op:flip4,pos:4;2019-09-04 22:41:45.429831;0 days 00:00:34.839714;577;338;296
;id:000037,src:000014,op:arith8,pos:3,val:-26,+cov;2019-09-04 22:41:45.505830;0 days 00:00:34.915713;615;373;334
;id:000038,src:000014,op:arith8,pos:6,val:+9,+cov;2019-09-04 22:41:45.549829;0 days 00:00:34.959712;622;441;341
;id:000040,src:000014,op:havoc,rep:2,+cov;2019-09-04 22:41:45.945826;0 days 00:00:35.355709;626;372;345
;id:000042,src:000014,op:havoc,rep:4,+cov;2019-09-04 22:41:46.309823;0 days 00:00:35.719706;636;346;355
;id:000043,src:000014,op:havoc,rep:2;2019-09-04 22:41:46.801819;0 days 00:00:36.211702;636;365;355
;id:000044,src:000014,op:havoc,rep:2,+cov;2019-09-04 22:41:46.977818;0 days 00:00:36.387701;637;443;356
;id:000046,src:000014,op:havoc,rep:64,+cov;2019-09-04 22:41:50.253791;0 days 00:00:39.663674;640;350;359
;id:000047,src:000014,op:havoc,rep:4;2019-09-04 22:41:52.205775;0 days 00:00:41.615658;640;377;359
;id:000048,src:000016,op:int16,pos:4,val:+0,+cov;2019-09-04 22:41:56.141742;0 days 00:00:45.551625;641;270;360
;id:000017,src:000000,op:havoc,rep:32,+cov;2019-09-04 22:41:56.501740;0 days 00:00:45.911623;655;384;374
;id:000049,src:000017,op:flip1,pos:6,+cov;2019-09-04 22:41:56.517739;0 days 00:00:45.927622;657;311;376
;id:000050,src:000017,op:flip1,pos:7,+cov;2019-09-04 22:41:56.525739;0 days 00:00:45.935622;662;380;381
;id:000051,src:000017,op:flip2,pos:7,+cov;2019-09-04 22:41:56.653738;0 days 00:00:46.063621;665;309;384
;id:000020,src:000004,op:int32,pos:2,val:+65535,+cov;2019-09-04 22:42:00.337708;0 days 00:00:49.747591;668;309;387
;id:000052,src:000020,op:arith8,pos:7,val:+19,+cov;2019-09-04 22:42:00.945703;0 days 00:00:50.355586;671;307;390
;id:000023,src:000009,op:havoc,rep:16,+cov;2019-09-04 22:42:07.021653;0 days 00:00:56.431536;673;343;392
;id:000024,src:000009,op:havoc,rep:8,+cov;2019-09-04 22:42:07.877646;0 days 00:00:57.287529;708;358;427
;id:000053,src:000024,op:arith8,pos:0,val:-25,+cov;2019-09-04 22:42:08.301642;0 days 00:00:57.711525;711;355;430
;id:000054,src:000027,op:flip1,pos:5,+cov;2019-09-04 22:42:18.129561;0 days 00:01:07.539444;712;355;431
;id:000055,src:000027,op:flip1,pos:6,+cov;2019-09-04 22:42:18.133561;0 days 00:01:07.543444;713;356;432
;id:000056,src:000027,op:int16,pos:7,val:+100,+cov;2019-09-04 22:42:20.329543;0 days 00:01:09.739426;714;358;433
;id:000029,src:000010,op:havoc,rep:64,+cov;2019-09-04 22:42:21.813531;0 days 00:01:11.223414;715;360;434
;id:000057,src:000029,op:flip1,pos:2;2019-09-04 22:42:21.821531;0 days 00:01:11.231414;715;445;434
