index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:empty;2019-09-21 13:58:01.621220;0.0;281;281;0
;id:000001,src:000000,op:havoc,rep:128,+cov;2019-09-23 09:10:18.170958;0.0;349;340;68
;id:000002,src:000000,op:havoc,rep:128,+cov;2019-09-23 09:10:18.182958;0 days 00:00:00.012000;367;350;86
;id:000003,src:000000,op:havoc,rep:128,+cov;2019-09-23 09:10:18.186958;0 days 00:00:00.016000;369;327;88
;id:000004,src:000000,op:havoc,rep:32;2019-09-23 09:10:18.206957;0 days 00:00:00.035999;369;337;88
;id:000005,src:000000,op:havoc,rep:8;2019-09-23 09:10:18.242957;0 days 00:00:00.071999;369;346;88
;id:000006,src:000000,op:havoc,rep:8,+cov;2019-09-23 09:10:18.254957;0 days 00:00:00.083999;371;338;90
;id:000009,src:000000,op:havoc,rep:16,+cov;2019-09-23 09:10:18.442955;0 days 00:00:00.271997;409;339;128
;id:000013,src:000000,op:havoc,rep:64,+cov;2019-09-23 09:10:19.758943;0 days 00:00:01.587985;418;342;137
;id:000015,src:000000,op:havoc,rep:8;2019-09-23 09:10:21.142931;0 days 00:00:02.971973;418;339;137
;id:000016,src:000000,op:havoc,rep:4;2019-09-23 09:10:22.658917;0 days 00:00:04.487959;418;328;137
;id:000017,src:000000,op:havoc,rep:4,+cov;2019-09-23 09:10:25.078895;0 days 00:00:06.907937;532;433;251
;id:000018,src:000000,op:havoc,rep:16,+cov;2019-09-23 09:10:25.162894;0 days 00:00:06.991936;568;374;287
;id:000019,src:000000,op:havoc,rep:4;2019-09-23 09:10:27.730870;0 days 00:00:09.559912;568;444;287
;id:000020,src:000000,op:havoc,rep:32;2019-09-23 09:10:27.998868;0 days 00:00:09.827910;568;341;287
;id:000007,src:000000,op:havoc,rep:32,+cov;2019-09-23 09:10:29.026859;0 days 00:00:10.855901;571;342;290
;id:000008,src:000000,op:havoc,rep:128,+cov;2019-09-23 09:10:29.034859;0 days 00:00:10.863901;573;351;292
;id:000010,src:000000,op:havoc,rep:64,+cov;2019-09-23 09:10:29.038859;0 days 00:00:10.867901;575;343;294
;id:000011,src:000000,op:havoc,rep:128,+cov;2019-09-23 09:10:29.054858;0 days 00:00:10.883900;579;351;298
;id:000021,src:000011,op:flip1,pos:1,+cov;2019-09-23 09:10:29.062858;0 days 00:00:10.891900;581;352;300
;id:000022,src:000011,op:int32,pos:0,val:be:+65535,+cov;2019-09-23 09:10:30.754843;0 days 00:00:12.583885;582;355;301
;id:000012,src:000000,op:havoc,rep:128,+cov;2019-09-23 09:10:31.366838;0 days 00:00:13.195880;583;351;302
;id:000023,src:000013,op:int16,pos:4,val:+0,+cov;2019-09-23 09:10:31.718834;0 days 00:00:13.547876;584;270;303
;id:000014,src:000000,op:havoc,rep:64,+cov;2019-09-23 09:10:33.186821;0 days 00:00:15.015863;588;346;307
;id:000026,src:000016,op:arith8,pos:2,val:-22;2019-09-23 09:10:33.278820;0 days 00:00:15.107862;588;330;307
;id:000027,src:000016,op:arith8,pos:3,val:-26,+cov;2019-09-23 09:10:33.302820;0 days 00:00:15.131862;589;330;308
;id:000028,src:000016,op:havoc,rep:2,+cov;2019-09-23 09:10:33.698816;0 days 00:00:15.527858;591;364;310
