index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:test;2019-11-06 12:30:48.211884022;0.0;1177;1177;0
;id:000001,src:000000,op:flip1,pos:0,+cov;2019-11-06 12:39:35.730706692;0.0;1183;82;6
;id:000002,src:000000,op:flip1,pos:4,+cov;2019-11-06 12:39:35.742706537;0 days 00:00:00.011999;1187;1180;10
;id:000003,src:000000,op:flip1,pos:4,+cov;2019-11-06 12:39:35.750706434;0 days 00:00:00.019999;1188;1178;11
;id:000004,src:000000,op:flip1,pos:5,+cov;2019-11-06 12:39:35.754706383;0 days 00:00:00.023999;1192;1180;15
;id:000005,src:000000,op:flip1,pos:5,+cov;2019-11-06 12:39:35.758706331;0 days 00:00:00.027999;1193;1178;16
;id:000006,src:000000,op:flip1,pos:6,+cov;2019-11-06 12:39:35.762706518;0 days 00:00:00.031999;1195;1178;18
;id:000007,src:000000,op:flip1,pos:6,+cov;2019-11-06 12:39:35.770706415;0 days 00:00:00.039999;1197;1179;20
;id:000008,src:000000,op:flip1,pos:7,+cov;2019-11-06 12:39:35.774706364;0 days 00:00:00.043999;1203;1181;26
;id:000009,src:000000,op:flip1,pos:7,+cov;2019-11-06 12:39:35.778706312;0 days 00:00:00.047999;1204;1177;27
;id:000010,src:000000,op:flip1,pos:7,+cov;2019-11-06 12:39:35.786706209;0 days 00:00:00.055999;1205;1178;28
;id:000011,src:000000,op:flip1,pos:16,+cov;2019-11-06 12:39:35.818705797;0 days 00:00:00.087999;1209;1179;32
;id:000012,src:000000,op:flip1,pos:18,+cov;2019-11-06 12:39:35.830705643;0 days 00:00:00.099998;1241;1176;64
;id:000013,src:000000,op:flip1,pos:18,+cov;2019-11-06 12:39:35.834705591;0 days 00:00:00.103998;1257;1173;80
;id:000014,src:000000,op:flip1,pos:18,+cov;2019-11-06 12:39:35.838705540;0 days 00:00:00.107998;1273;1181;96
;id:000015,src:000000,op:flip1,pos:18,+cov;2019-11-06 12:39:35.842705727;0 days 00:00:00.111999;1286;1187;109
;id:000016,src:000000,op:flip1,pos:18,+cov;2019-11-06 12:39:35.846705675;0 days 00:00:00.115998;1293;1179;116
;id:000017,src:000000,op:flip1,pos:18,+cov;2019-11-06 12:39:35.850705624;0 days 00:00:00.119998;1299;1175;122
;id:000018,src:000000,op:flip1,pos:18,+cov;2019-11-06 12:39:35.854705572;0 days 00:00:00.123998;1303;1172;126
;id:000019,src:000000,op:flip1,pos:18,+cov;2019-11-06 12:39:35.858705521;0 days 00:00:00.127998;1317;1188;140
;id:000020,src:000000,op:flip1,pos:19,+cov;2019-11-06 12:39:35.862705469;0 days 00:00:00.131998;1333;1176;156
;id:000021,src:000000,op:flip1,pos:19,+cov;2019-11-06 12:39:35.866705418;0 days 00:00:00.135998;1339;1176;162
;id:000022,src:000000,op:flip1,pos:19,+cov;2019-11-06 12:39:35.870705366;0 days 00:00:00.139998;1340;1175;163
;id:000023,src:000000,op:flip1,pos:19,+cov;2019-11-06 12:39:35.874705315;0 days 00:00:00.143998;1350;1179;173
;id:000024,src:000000,op:flip1,pos:28,+cov;2019-11-06 12:39:35.910704851;0 days 00:00:00.179998;1384;1063;207
