index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:test;2019-10-11 19:40:16.783705;0.0;1306;1306;0
;id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-14 09:49:55.079519;0.0;1327;469;21
;id:000005,src:000000,op:flip1,pos:4,+cov;2019-10-14 09:49:55.099519;0 days 00:00:00.020000;1328;475;22
;id:000008,src:000000,op:flip1,pos:7,+cov;2019-10-14 09:49:55.115519;0 days 00:00:00.036000;1330;1308;24
;id:000009,src:000000,op:flip1,pos:16,+cov;2019-10-14 09:49:55.151519;0 days 00:00:00.072000;1334;1305;28
;id:000010,src:000000,op:flip1,pos:16,+cov;2019-10-14 09:49:55.155519;0 days 00:00:00.076000;1336;1305;30
;id:000011,src:000000,op:flip1,pos:18,+cov;2019-10-14 09:49:55.163518;0 days 00:00:00.083999;1357;1307;51
;id:000012,src:000000,op:flip1,pos:28,+cov;2019-10-14 09:49:55.199518;0 days 00:00:00.119999;1359;1289;53
;id:000013,src:000000,op:flip1,pos:28,+cov;2019-10-14 09:49:55.203518;0 days 00:00:00.123999;1364;1308;58
;id:000014,src:000000,op:flip1,pos:28,+cov;2019-10-14 09:49:55.207518;0 days 00:00:00.127999;1365;1306;59
;id:000015,src:000000,op:flip1,pos:28;2019-10-14 09:49:55.211518;0 days 00:00:00.131999;1365;1293;59
;id:000016,src:000000,op:flip1,pos:29,+cov;2019-10-14 09:49:55.215518;0 days 00:00:00.135999;1373;522;67
;id:000017,src:000000,op:flip1,pos:29,+cov;2019-10-14 09:49:55.219518;0 days 00:00:00.139999;1393;1302;87
;id:000018,src:000000,op:flip1,pos:32,+cov;2019-10-14 09:49:55.231518;0 days 00:00:00.151999;1400;585;94
;id:000020,src:000000,op:flip1,pos:32,+cov;2019-10-14 09:49:55.235518;0 days 00:00:00.155999;1401;468;95
;id:000019,src:000000,op:flip1,pos:32,+cov;2019-10-14 09:49:55.235518;0 days 00:00:00.155999;1402;597;96
;id:000021,src:000000,op:flip1,pos:32,+cov;2019-10-14 09:49:55.239518;0 days 00:00:00.159999;1404;600;98
;id:000022,src:000000,op:flip1,pos:33,+cov;2019-10-14 09:49:55.243518;0 days 00:00:00.163999;1405;456;99
;id:000024,src:000000,op:flip1,pos:33;2019-10-14 09:49:55.251518;0 days 00:00:00.171999;1405;595;99
;id:000025,src:000000,op:flip1,pos:44;2019-10-14 09:49:55.287518;0 days 00:00:00.207999;1405;1306;99
;id:000026,src:000000,op:flip1,pos:44;2019-10-14 09:49:55.291517;0 days 00:00:00.211998;1405;1306;99
;id:000027,src:000000,op:flip1,pos:44;2019-10-14 09:49:55.295517;0 days 00:00:00.215998;1405;1306;99
;id:000028,src:000000,op:flip1,pos:44;2019-10-14 09:49:55.299517;0 days 00:00:00.219998;1405;1278;99
;id:000029,src:000000,op:flip1,pos:46,+cov;2019-10-14 09:49:55.303517;0 days 00:00:00.223998;1407;513;101
;id:000032,src:000000,op:flip1,pos:48;2019-10-14 09:49:55.319517;0 days 00:00:00.239998;1407;603;101
;id:000033,src:000000,op:flip1,pos:50,+cov;2019-10-14 09:49:55.327517;0 days 00:00:00.247998;1436;621;130
;id:000034,src:000000,op:flip1,pos:50,+cov;2019-10-14 09:49:55.331517;0 days 00:00:00.251998;1458;1317;152
;id:000035,src:000000,op:flip1,pos:52,+cov;2019-10-14 09:49:55.339517;0 days 00:00:00.259998;1459;1307;153
;id:000036,src:000000,op:flip1,pos:84;2019-10-14 09:49:55.451516;0 days 00:00:00.371997;1459;1306;153
;id:000037,src:000000,op:flip1,pos:116;2019-10-14 09:49:55.559515;0 days 00:00:00.479996;1459;1306;153
;id:000038,src:000000,op:flip1,pos:121;2019-10-14 09:49:55.579515;0 days 00:00:00.499996;1459;1307;153
;id:000039,src:000000,op:flip1,pos:121;2019-10-14 09:49:55.587515;0 days 00:00:00.507996;1459;1307;153
;id:000040,src:000000,op:flip1,pos:121;2019-10-14 09:49:55.591515;0 days 00:00:00.511996;1459;1308;153
;id:000041,src:000000,op:flip1,pos:121;2019-10-14 09:49:55.595515;0 days 00:00:00.515996;1459;1308;153
;id:000042,src:000000,op:flip1,pos:125,+cov;2019-10-14 09:49:55.607515;0 days 00:00:00.527996;1460;1309;154
;id:000043,src:000000,op:flip1,pos:125;2019-10-14 09:49:55.615515;0 days 00:00:00.535996;1460;1309;154
;id:000044,src:000000,op:flip1,pos:125;2019-10-14 09:49:55.615515;0 days 00:00:00.535996;1460;1309;154
;id:000045,src:000000,op:flip1,pos:132;2019-10-14 09:49:55.643515;0 days 00:00:00.563996;1460;1308;154
;id:000046,src:000000,op:flip1,pos:133;2019-10-14 09:49:55.647515;0 days 00:00:00.567996;1460;1305;154
;id:000047,src:000000,op:flip1,pos:133;2019-10-14 09:49:55.655514;0 days 00:00:00.575995;1460;1308;154
;id:000048,src:000000,op:flip1,pos:133;2019-10-14 09:49:55.659514;0 days 00:00:00.579995;1460;1308;154
;id:000049,src:000000,op:flip1,pos:137;2019-10-14 09:49:55.675514;0 days 00:00:00.595995;1460;1308;154
