index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:test;2019-10-11 19:39:53.887909;0.0;1306;1306;0
;id:000005,src:000000,op:flip1,pos:4,+cov;2019-10-12 19:48:57.675570;0.0;1324;475;18
;id:000008,src:000000,op:flip1,pos:7,+cov;2019-10-12 19:48:57.691569;0 days 00:00:00.015999;1326;1308;20
;id:000009,src:000000,op:flip1,pos:16,+cov;2019-10-12 19:48:57.723569;0 days 00:00:00.047999;1330;1305;24
;id:000010,src:000000,op:flip1,pos:16,+cov;2019-10-12 19:48:57.727569;0 days 00:00:00.051999;1332;1305;26
;id:000011,src:000000,op:flip1,pos:18,+cov;2019-10-12 19:48:57.735569;0 days 00:00:00.059999;1353;1307;47
;id:000012,src:000000,op:flip1,pos:28,+cov;2019-10-12 19:48:57.771569;0 days 00:00:00.095999;1355;1289;49
;id:000013,src:000000,op:flip1,pos:28,+cov;2019-10-12 19:48:57.775569;0 days 00:00:00.099999;1360;1308;54
;id:000014,src:000000,op:flip1,pos:28,+cov;2019-10-12 19:48:57.779569;0 days 00:00:00.103999;1361;1306;55
;id:000015,src:000000,op:flip1,pos:28;2019-10-12 19:48:57.783569;0 days 00:00:00.107999;1361;1293;55
;id:000016,src:000000,op:flip1,pos:29,+cov;2019-10-12 19:48:57.787569;0 days 00:00:00.111999;1369;522;63
;id:000017,src:000000,op:flip1,pos:29,+cov;2019-10-12 19:48:57.791569;0 days 00:00:00.115999;1389;1302;83
;id:000018,src:000000,op:flip1,pos:32,+cov;2019-10-12 19:48:57.799568;0 days 00:00:00.123998;1396;585;90
;id:000019,src:000000,op:flip1,pos:32,+cov;2019-10-12 19:48:57.803568;0 days 00:00:00.127998;1397;597;91
;id:000020,src:000000,op:flip1,pos:32,+cov;2019-10-12 19:48:57.807568;0 days 00:00:00.131998;1398;468;92
;id:000021,src:000000,op:flip1,pos:32,+cov;2019-10-12 19:48:57.811568;0 days 00:00:00.135998;1400;600;94
;id:000024,src:000000,op:flip1,pos:33;2019-10-12 19:48:57.819568;0 days 00:00:00.143998;1400;595;94
;id:000025,src:000000,op:flip1,pos:44;2019-10-12 19:48:57.855568;0 days 00:00:00.179998;1400;1306;94
;id:000026,src:000000,op:flip1,pos:44;2019-10-12 19:48:57.859568;0 days 00:00:00.183998;1400;1306;94
;id:000027,src:000000,op:flip1,pos:44;2019-10-12 19:48:57.863568;0 days 00:00:00.187998;1400;1306;94
;id:000028,src:000000,op:flip1,pos:44;2019-10-12 19:48:57.867568;0 days 00:00:00.191998;1400;1278;94
;id:000029,src:000000,op:flip1,pos:46,+cov;2019-10-12 19:48:57.875568;0 days 00:00:00.199998;1402;513;96
;id:000032,src:000000,op:flip1,pos:48;2019-10-12 19:48:57.887568;0 days 00:00:00.211998;1402;603;96
;id:000033,src:000000,op:flip1,pos:50,+cov;2019-10-12 19:48:57.895568;0 days 00:00:00.219998;1431;621;125
;id:000034,src:000000,op:flip1,pos:50,+cov;2019-10-12 19:48:57.899568;0 days 00:00:00.223998;1453;1317;147
;id:000035,src:000000,op:flip1,pos:52,+cov;2019-10-12 19:48:57.907568;0 days 00:00:00.231998;1454;1307;148
;id:000036,src:000000,op:flip1,pos:84;2019-10-12 19:48:58.015567;0 days 00:00:00.339997;1454;1306;148
;id:000037,src:000000,op:flip1,pos:116;2019-10-12 19:48:58.119566;0 days 00:00:00.443996;1454;1306;148
;id:000038,src:000000,op:flip1,pos:121;2019-10-12 19:48:58.139565;0 days 00:00:00.463995;1454;1307;148
;id:000039,src:000000,op:flip1,pos:121;2019-10-12 19:48:58.143565;0 days 00:00:00.467995;1454;1307;148
;id:000040,src:000000,op:flip1,pos:121;2019-10-12 19:48:58.151565;0 days 00:00:00.475995;1454;1308;148
;id:000041,src:000000,op:flip1,pos:121;2019-10-12 19:48:58.151565;0 days 00:00:00.475995;1454;1308;148
;id:000042,src:000000,op:flip1,pos:125,+cov;2019-10-12 19:48:58.167565;0 days 00:00:00.491995;1455;1309;149
;id:000043,src:000000,op:flip1,pos:125;2019-10-12 19:48:58.171565;0 days 00:00:00.495995;1455;1309;149
;id:000044,src:000000,op:flip1,pos:125;2019-10-12 19:48:58.175565;0 days 00:00:00.499995;1455;1309;149
;id:000045,src:000000,op:flip1,pos:132;2019-10-12 19:48:58.199565;0 days 00:00:00.523995;1455;1308;149
