index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:test;2019-10-11 19:39:50.271941;0.0;1306;1306;0
;id:000005,src:000000,op:flip1,pos:4,+cov;2019-10-11 19:46:17.488493;0.0;1324;475;18
;id:000008,src:000000,op:flip1,pos:7,+cov;2019-10-11 19:46:17.504493;0 days 00:00:00.016000;1326;1308;20
;id:000009,src:000000,op:flip1,pos:16,+cov;2019-10-11 19:46:17.544493;0 days 00:00:00.056000;1330;1305;24
;id:000010,src:000000,op:flip1,pos:16,+cov;2019-10-11 19:46:17.548493;0 days 00:00:00.060000;1332;1305;26
;id:000011,src:000000,op:flip1,pos:18,+cov;2019-10-11 19:46:17.556493;0 days 00:00:00.068000;1353;1307;47
;id:000012,src:000000,op:flip1,pos:28,+cov;2019-10-11 19:46:17.600492;0 days 00:00:00.111999;1355;1289;49
;id:000013,src:000000,op:flip1,pos:28,+cov;2019-10-11 19:46:17.604492;0 days 00:00:00.115999;1360;1308;54
;id:000014,src:000000,op:flip1,pos:28,+cov;2019-10-11 19:46:17.608492;0 days 00:00:00.119999;1361;1306;55
;id:000015,src:000000,op:flip1,pos:28;2019-10-11 19:46:17.612492;0 days 00:00:00.123999;1361;1293;55
;id:000016,src:000000,op:flip1,pos:29,+cov;2019-10-11 19:46:17.616493;0 days 00:00:00.128000;1369;522;63
;id:000017,src:000000,op:flip1,pos:29,+cov;2019-10-11 19:46:17.624492;0 days 00:00:00.135999;1389;1302;83
;id:000018,src:000000,op:flip1,pos:32,+cov;2019-10-11 19:46:17.632492;0 days 00:00:00.143999;1396;585;90
;id:000019,src:000000,op:flip1,pos:32,+cov;2019-10-11 19:46:17.636492;0 days 00:00:00.147999;1397;597;91
;id:000020,src:000000,op:flip1,pos:32,+cov;2019-10-11 19:46:17.640492;0 days 00:00:00.151999;1398;468;92
;id:000021,src:000000,op:flip1,pos:32,+cov;2019-10-11 19:46:17.644492;0 days 00:00:00.155999;1400;600;94
;id:000024,src:000000,op:flip1,pos:33;2019-10-11 19:46:17.656492;0 days 00:00:00.167999;1400;595;94
;id:000025,src:000000,op:flip1,pos:44;2019-10-11 19:46:17.696492;0 days 00:00:00.207999;1400;1306;94
;id:000026,src:000000,op:flip1,pos:44;2019-10-11 19:46:17.700492;0 days 00:00:00.211999;1400;1306;94
;id:000027,src:000000,op:flip1,pos:44;2019-10-11 19:46:17.704492;0 days 00:00:00.215999;1400;1306;94
;id:000028,src:000000,op:flip1,pos:44;2019-10-11 19:46:17.708492;0 days 00:00:00.219999;1400;1278;94
;id:000029,src:000000,op:flip1,pos:46,+cov;2019-10-11 19:46:17.716491;0 days 00:00:00.227998;1402;513;96
;id:000032,src:000000,op:flip1,pos:48;2019-10-11 19:46:17.736491;0 days 00:00:00.247998;1402;603;96
;id:000033,src:000000,op:flip1,pos:50,+cov;2019-10-11 19:46:17.744491;0 days 00:00:00.255998;1431;621;125
;id:000034,src:000000,op:flip1,pos:50,+cov;2019-10-11 19:46:17.748491;0 days 00:00:00.259998;1453;1317;147
;id:000035,src:000000,op:flip1,pos:52,+cov;2019-10-11 19:46:17.760491;0 days 00:00:00.271998;1454;1307;148
;id:000036,src:000000,op:flip1,pos:84;2019-10-11 19:46:17.884490;0 days 00:00:00.395997;1454;1306;148
;id:000037,src:000000,op:flip1,pos:116;2019-10-11 19:46:18.004489;0 days 00:00:00.515996;1454;1306;148
;id:000038,src:000000,op:flip1,pos:121;2019-10-11 19:46:18.028489;0 days 00:00:00.539996;1454;1307;148
;id:000039,src:000000,op:flip1,pos:121;2019-10-11 19:46:18.036489;0 days 00:00:00.547996;1454;1307;148
;id:000040,src:000000,op:flip1,pos:121;2019-10-11 19:46:18.040489;0 days 00:00:00.551996;1454;1308;148
;id:000041,src:000000,op:flip1,pos:121;2019-10-11 19:46:18.044489;0 days 00:00:00.555996;1454;1308;148
;id:000042,src:000000,op:flip1,pos:125,+cov;2019-10-11 19:46:18.060488;0 days 00:00:00.571995;1455;1309;149
;id:000043,src:000000,op:flip1,pos:125;2019-10-11 19:46:18.064488;0 days 00:00:00.575995;1455;1309;149
;id:000044,src:000000,op:flip1,pos:125;2019-10-11 19:46:18.072488;0 days 00:00:00.583995;1455;1309;149
;id:000045,src:000000,op:flip1,pos:132;2019-10-11 19:46:18.100488;0 days 00:00:00.611995;1455;1308;149
;id:000046,src:000000,op:flip1,pos:133;2019-10-11 19:46:18.104488;0 days 00:00:00.615995;1455;1305;149
;id:000047,src:000000,op:flip1,pos:133;2019-10-11 19:46:18.112488;0 days 00:00:00.623995;1455;1308;149
;id:000048,src:000000,op:flip1,pos:133;2019-10-11 19:46:18.116488;0 days 00:00:00.627995;1455;1308;149
;id:000049,src:000000,op:flip1,pos:137;2019-10-11 19:46:18.136488;0 days 00:00:00.647995;1455;1308;149
;id:000050,src:000000,op:flip1,pos:152;2019-10-11 19:46:18.192487;0 days 00:00:00.703994;1455;1307;149
;id:000051,src:000000,op:flip1,pos:156;2019-10-11 19:46:18.212487;0 days 00:00:00.723994;1455;1308;149
;id:000052,src:000000,op:flip1,pos:156;2019-10-11 19:46:18.220487;0 days 00:00:00.731994;1455;1308;149
;id:000053,src:000000,op:flip1,pos:360,+cov;2019-10-11 19:46:18.992480;0 days 00:00:01.503987;1456;1306;150
;id:000054,src:000000,op:flip1,pos:360,+cov;2019-10-11 19:46:19.000480;0 days 00:00:01.511987;1457;1306;151
;id:000055,src:000000,op:flip1,pos:360,+cov;2019-10-11 19:46:19.004480;0 days 00:00:01.515987;1458;1306;152
;id:000056,src:000000,op:flip1,pos:360,+cov;2019-10-11 19:46:19.008480;0 days 00:00:01.519987;1464;1311;158
