index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:test;2019-10-11 19:40:04.375816;0.0;1306;1306;0
;id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-12 19:49:46.403136;0.0;1327;469;21
;id:000005,src:000000,op:flip1,pos:4,+cov;2019-10-12 19:49:46.427136;0 days 00:00:00.024000;1328;475;22
;id:000008,src:000000,op:flip1,pos:7,+cov;2019-10-12 19:49:46.443135;0 days 00:00:00.039999;1330;1308;24
;id:000009,src:000000,op:flip1,pos:16,+cov;2019-10-12 19:49:46.483135;0 days 00:00:00.079999;1334;1305;28
;id:000010,src:000000,op:flip1,pos:16,+cov;2019-10-12 19:49:46.491135;0 days 00:00:00.087999;1336;1305;30
;id:000011,src:000000,op:flip1,pos:18,+cov;2019-10-12 19:49:46.499135;0 days 00:00:00.095999;1357;1307;51
;id:000012,src:000000,op:flip1,pos:28,+cov;2019-10-12 19:49:46.539135;0 days 00:00:00.135999;1359;1289;53
;id:000013,src:000000,op:flip1,pos:28,+cov;2019-10-12 19:49:46.543135;0 days 00:00:00.139999;1364;1308;58
;id:000014,src:000000,op:flip1,pos:28,+cov;2019-10-12 19:49:46.547135;0 days 00:00:00.143999;1365;1306;59
;id:000015,src:000000,op:flip1,pos:28;2019-10-12 19:49:46.555135;0 days 00:00:00.151999;1365;1293;59
;id:000016,src:000000,op:flip1,pos:29,+cov;2019-10-12 19:49:46.559134;0 days 00:00:00.155998;1373;522;67
;id:000017,src:000000,op:flip1,pos:29,+cov;2019-10-12 19:49:46.563134;0 days 00:00:00.159998;1393;1302;87
;id:000018,src:000000,op:flip1,pos:32,+cov;2019-10-12 19:49:46.575134;0 days 00:00:00.171998;1400;585;94
;id:000019,src:000000,op:flip1,pos:32,+cov;2019-10-12 19:49:46.575134;0 days 00:00:00.171998;1401;597;95
;id:000020,src:000000,op:flip1,pos:32,+cov;2019-10-12 19:49:46.579134;0 days 00:00:00.175998;1402;468;96
;id:000021,src:000000,op:flip1,pos:32,+cov;2019-10-12 19:49:46.583134;0 days 00:00:00.179998;1404;600;98
;id:000022,src:000000,op:flip1,pos:33,+cov;2019-10-12 19:49:46.587134;0 days 00:00:00.183998;1405;456;99
;id:000024,src:000000,op:flip1,pos:33;2019-10-12 19:49:46.595134;0 days 00:00:00.191998;1405;595;99
;id:000025,src:000000,op:flip1,pos:44;2019-10-12 19:49:46.635134;0 days 00:00:00.231998;1405;1306;99
;id:000026,src:000000,op:flip1,pos:44;2019-10-12 19:49:46.639134;0 days 00:00:00.235998;1405;1306;99
