filename;m_timestamp;total_coverage;current_coverage;total_coverage_own_finds
id:000000,orig:mp4samplemin.mp4;2019-10-14 21:08:07.992466211;2352;2352;1
id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-15 09:02:33.254392147;2422;1178;71
id:000002,src:000000,op:flip1,pos:0,+cov;2019-10-15 11:19:24.143586636;2423;1181;72
id:000003,src:000000,op:flip1,pos:0,+cov;2019-10-15 09:02:33.286391735;2424;1179;73
id:000004,src:000000,op:flip1,pos:0,+cov;2019-10-15 11:50:04.846462011;2426;1180;75
id:000005,src:000000,op:flip1,pos:1,+cov;2019-10-15 09:02:33.314391375;2429;1148;78
id:000006,src:000000,op:flip1,pos:1,+cov;2019-10-15 09:02:33.334391356;2442;1165;91
id:000007,src:000000,op:flip1,pos:2,+cov;2019-10-15 12:20:42.793686867;2455;1168;104
id:000008,src:000000,op:flip1,pos:2;2019-10-15 09:02:33.358391047;2456;1157;105
id:000009,src:000000,op:flip1,pos:2,+cov;2019-10-15 13:17:11.138580084;2473;1168;122
id:000010,src:000000,op:flip1,pos:3,+cov;2019-10-15 09:02:33.390390873;2477;1161;126
id:000011,src:000000,op:flip1,pos:3,+cov;2019-10-15 13:50:43.603897333;2479;1160;128
id:000012,src:000000,op:flip1,pos:3,+cov;2019-10-15 14:24:11.329354525;2491;1166;140
id:000013,src:000000,op:flip1,pos:3,+cov;2019-10-15 09:02:33.434390306;2497;1496;146
id:000014,src:000000,op:flip1,pos:13,+cov;2019-10-15 09:02:34.378381491;2505;2311;153
id:000015,src:000000,op:flip1,pos:16;2019-10-15 09:02:34.446380854;2506;2297;154
id:000016,src:000000,op:flip1,pos:16,+cov;2019-10-15 09:02:34.466380835;2507;2303;155
id:000017,src:000000,op:flip1,pos:16;2019-10-15 09:02:34.490380526;2507;2314;155
id:000018,src:000000,op:flip1,pos:16,+cov;2019-10-15 09:02:34.506380320;2509;2317;157
id:000019,src:000000,op:flip1,pos:16,+cov;2019-10-15 09:02:34.526380301;2511;2302;159
id:000020,src:000000,op:flip1,pos:39,+cov;2019-10-15 19:26:48.649826288;2513;1498;161
id:000021,src:000000,op:flip1,pos:40,+cov;2019-10-15 20:08:49.406697750;2539;1256;187
id:000022,src:000000,op:flip1,pos:41;2019-10-15 09:02:34.962376118;2539;1273;187
id:000023,src:000000,op:flip1,pos:42;2019-10-15 09:02:34.982375860;2539;1260;187
id:000024,src:000000,op:flip1,pos:42;2019-10-15 09:02:34.994375944;2539;1260;187
id:000025,src:000000,op:flip1,pos:42,+cov;2019-10-15 20:42:53.739848137;2550;1260;198
id:000026,src:000000,op:flip1,pos:43;2019-10-15 09:02:35.026375532;2550;2319;198
id:000027,src:000000,op:flip1,pos:44;2019-10-15 09:02:35.058375359;2550;2312;198
id:000028,src:000000,op:flip1,pos:70,+cov;2019-10-15 09:02:35.518371105;2551;2309;199
id:000029,src:000000,op:flip1,pos:73,+cov;2019-10-15 09:02:35.586370468;2552;2308;200
id:000030,src:000000,op:flip1,pos:73,+cov;2019-10-15 09:02:35.610370159;2553;2317;201
id:000031,src:000000,op:flip1,pos:73,+cov;2019-10-15 09:02:35.630369902;2556;2319;204
