filename;m_timestamp;total_coverage;current_coverage;total_coverage_own_finds
id:000000,orig:mp4samplemin.mp4;2019-10-14 21:08:24.260315179;2352;2352;1
id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-16 09:07:05.210699797;2422;1178;71
id:000002,src:000000,op:flip1,pos:0,+cov;2019-10-16 09:07:05.230699539;2423;1181;72
id:000003,src:000000,op:flip1,pos:0,+cov;2019-10-16 09:07:05.246699333;2424;1179;73
id:000004,src:000000,op:flip1,pos:0,+cov;2019-10-16 11:27:36.931262970;2426;1180;75
id:000005,src:000000,op:flip1,pos:1,+cov;2019-10-16 09:07:05.278699160;2429;1148;78
id:000006,src:000000,op:flip1,pos:1,+cov;2019-10-16 09:07:05.302698851;2442;1165;91
id:000007,src:000000,op:flip1,pos:2,+cov;2019-10-16 11:58:51.717620134;2455;1168;104
id:000008,src:000000,op:flip1,pos:2;2019-10-16 09:07:05.334698439;2456;1157;105
id:000009,src:000000,op:flip1,pos:2,+cov;2019-10-16 12:56:39.444880247;2473;1168;122
id:000010,src:000000,op:flip1,pos:3,+cov;2019-10-16 09:07:05.374698162;2477;1161;126
id:000011,src:000000,op:flip1,pos:3,+cov;2019-10-16 12:56:41.372862101;2479;1160;128
id:000012,src:000000,op:flip1,pos:3,+cov;2019-10-16 12:56:43.272844076;2491;1166;140
id:000013,src:000000,op:flip1,pos:3,+cov;2019-10-16 09:07:05.422697783;2497;1496;146
id:000014,src:000000,op:flip1,pos:13,+cov;2019-10-16 09:07:06.994683027;2505;2311;153
id:000015,src:000000,op:flip1,pos:16;2019-10-16 09:07:07.078682423;2506;2297;154
id:000016,src:000000,op:flip1,pos:16,+cov;2019-10-16 09:07:07.098682165;2507;2303;155
id:000017,src:000000,op:flip1,pos:16;2019-10-16 09:07:07.126681805;2507;2314;155
id:000018,src:000000,op:flip1,pos:16,+cov;2019-10-16 09:07:07.150681734;2509;2317;157
id:000019,src:000000,op:flip1,pos:16,+cov;2019-10-16 09:07:07.170681477;2511;2302;159
id:000020,src:000000,op:flip1,pos:39,+cov;2019-10-16 12:56:49.816782475;2513;1498;161
id:000021,src:000000,op:flip1,pos:40,+cov;2019-10-16 09:07:07.674676657;2539;1256;187
id:000022,src:000000,op:flip1,pos:41;2019-10-16 09:07:07.714676380;2539;1273;187
id:000023,src:000000,op:flip1,pos:42;2019-10-16 09:07:07.738676071;2539;1260;187
id:000024,src:000000,op:flip1,pos:42;2019-10-16 09:07:07.754676104;2539;1260;187
id:000025,src:000000,op:flip1,pos:42,+cov;2019-10-16 09:07:07.770675898;2550;1260;198
id:000026,src:000000,op:flip1,pos:43;2019-10-16 09:07:07.794675589;2550;2319;198
id:000027,src:000000,op:flip1,pos:44;2019-10-16 09:07:07.830675364;2550;2312;198
id:000028,src:000000,op:flip1,pos:70,+cov;2019-10-16 09:07:08.382670164;2551;2309;199
id:000029,src:000000,op:flip1,pos:73,+cov;2019-10-16 09:07:08.466669321;2552;2308;200
id:000030,src:000000,op:flip1,pos:73,+cov;2019-10-16 09:07:08.490669250;2553;2317;201
id:000031,src:000000,op:flip1,pos:73,+cov;2019-10-16 09:07:08.514668941;2556;2319;204
id:000032,src:000000,op:flip1,pos:73,+cov;2019-10-16 09:07:08.538668633;2558;2310;206
