filename;m_timestamp;total_coverage;current_coverage;total_coverage_own_finds
id:000000,orig:mp4samplemin.mp4;2019-10-14 21:08:24.228315353;2352;2352;1
id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-16 09:06:16.535152674;2422;1178;71
id:000002,src:000000,op:flip1,pos:0,+cov;2019-10-16 09:06:16.551152468;2423;1181;72
id:000003,src:000000,op:flip1,pos:0,+cov;2019-10-16 09:06:16.567152500;2424;1179;73
id:000004,src:000000,op:flip1,pos:0,+cov;2019-10-16 11:24:06.409247875;2426;1180;75
id:000005,src:000000,op:flip1,pos:1,+cov;2019-10-16 09:06:16.591152191;2429;1148;78
id:000006,src:000000,op:flip1,pos:1,+cov;2019-10-16 09:06:16.615151882;2442;1165;91
id:000007,src:000000,op:flip1,pos:2,+cov;2019-10-16 11:54:51.763879299;2455;1168;104
id:000008,src:000000,op:flip1,pos:2;2019-10-16 09:06:16.639151812;2456;1157;105
id:000009,src:000000,op:flip1,pos:2,+cov;2019-10-16 12:51:51.119598866;2473;1168;122
id:000010,src:000000,op:flip1,pos:3,+cov;2019-10-16 09:06:16.671151400;2477;1161;126
id:000011,src:000000,op:flip1,pos:3,+cov;2019-10-16 12:51:53.027580738;2479;1160;128
id:000012,src:000000,op:flip1,pos:3,+cov;2019-10-16 12:51:54.895563126;2491;1166;140
id:000013,src:000000,op:flip1,pos:3,+cov;2019-10-16 09:06:16.715151072;2497;1496;146
id:000014,src:000000,op:flip1,pos:13,+cov;2019-10-16 09:06:18.259136676;2505;2311;153
id:000015,src:000000,op:flip1,pos:16;2019-10-16 09:06:18.327136040;2506;2297;154
id:000016,src:000000,op:flip1,pos:16,+cov;2019-10-16 09:06:18.347135782;2507;2303;155
id:000017,src:000000,op:flip1,pos:16;2019-10-16 09:06:18.371135473;2507;2314;155
id:000018,src:000000,op:flip1,pos:16,+cov;2019-10-16 09:06:18.387135506;2509;2317;157
id:000019,src:000000,op:flip1,pos:16,+cov;2019-10-16 09:06:18.407135248;2511;2302;159
id:000020,src:000000,op:flip1,pos:39,+cov;2019-10-16 15:08:47.832679510;2513;1498;161
id:000021,src:000000,op:flip1,pos:40,+cov;2019-10-16 09:06:18.815131426;2539;1256;187
id:000022,src:000000,op:flip1,pos:41;2019-10-16 09:06:18.847131252;2539;1273;187
id:000023,src:000000,op:flip1,pos:42;2019-10-16 15:52:40.364311695;2539;1260;187
id:000024,src:000000,op:flip1,pos:42;2019-10-16 09:06:18.883130789;2539;1260;187
