filename;m_timestamp;total_coverage;current_coverage;total_coverage_own_finds
id:000000,orig:15dfc433a135a658b9f4b1a861b5cdd9658ccbb9.ttf;2019-10-23 18:49:56.340028286;2673;2673;0
id:000001,src:000000,op:flip1,pos:0,+cov;2019-11-01 15:16:09.951149702;3006;1871;333
id:000002,src:000000,op:flip1,pos:0,+cov;2019-11-01 15:13:30.148632050;3011;1871;338
id:000003,src:000000,op:flip1,pos:4,+cov;2019-11-01 15:13:30.164632082;3017;1877;344
id:000004,src:000000,op:flip1,pos:4,+cov;2019-11-01 15:13:30.172631979;3024;1880;351
id:000005,src:000000,op:flip1,pos:5;2019-11-01 15:13:30.176631927;3024;1880;351
id:000006,src:000000,op:flip1,pos:5,+cov;2019-11-01 15:13:30.180631876;3025;2674;352
id:000007,src:000000,op:flip1,pos:5,+cov;2019-11-01 15:13:30.184631824;3026;2670;353
id:000008,src:000000,op:flip1,pos:12,+cov;2019-11-01 15:13:30.212631464;3030;2663;357
id:000009,src:000000,op:flip1,pos:12;2019-11-01 15:13:30.216631413;3030;2664;357
id:000010,src:000000,op:flip1,pos:13;2019-11-01 15:13:30.224631310;3030;2664;357
id:000011,src:000000,op:flip1,pos:13;2019-11-01 15:13:30.228631258;3030;2664;357
id:000012,src:000000,op:flip1,pos:20,+cov;2019-11-01 15:13:30.256631135;3032;2663;359
id:000013,src:000000,op:flip1,pos:22,+cov;2019-11-01 15:13:30.268630981;3039;2669;366
id:000014,src:000000,op:flip1,pos:27,+cov;2019-11-01 15:13:30.292630672;3064;2707;391
id:000015,src:000000,op:flip1,pos:27,+cov;2019-11-01 15:13:30.296630859;3070;2693;397
id:000016,src:000000,op:flip1,pos:27,+cov;2019-11-01 15:13:30.300630808;3071;2694;398
id:000017,src:000000,op:flip1,pos:27,+cov;2019-11-01 15:13:30.304630756;3072;2696;399
id:000018,src:000000,op:flip1,pos:28,+cov;2019-11-01 15:13:30.308630705;3082;2570;409
id:000019,src:000000,op:flip1,pos:28;2019-11-01 15:13:30.312630653;3082;2571;409
id:000020,src:000000,op:flip1,pos:28;2019-11-01 15:13:30.316630602;3082;2571;409
id:000021,src:000000,op:flip1,pos:29;2019-11-01 15:13:30.324630499;3082;2571;409
id:000022,src:000000,op:flip1,pos:38,+cov;2019-11-01 15:13:30.360630035;3089;2577;416
id:000023,src:000000,op:flip1,pos:39,+cov;2019-11-01 15:13:30.368630171;3090;2576;417
id:000024,src:000000,op:flip1,pos:39,+cov;2019-11-01 15:13:30.372630119;3118;2614;445
id:000025,src:000000,op:flip1,pos:43,+cov;2019-11-01 15:13:30.388629913;3134;2471;461
id:000026,src:000000,op:flip1,pos:43,+cov;2019-11-01 15:13:30.392629862;3150;2651;477
id:000027,src:000000,op:flip1,pos:43,+cov;2019-11-01 15:13:30.396629810;3154;2664;481
id:000028,src:000000,op:flip1,pos:43,+cov;2019-11-01 15:13:30.400629759;3155;2704;482
id:000029,src:000000,op:flip1,pos:44;2019-11-01 15:13:30.408629656;3155;2500;482
id:000030,src:000000,op:flip1,pos:44;2019-11-01 15:13:30.412629604;3155;2500;482
id:000031,src:000000,op:flip1,pos:54,+cov;2019-11-01 15:13:30.452629328;3159;2503;486
id:000032,src:000000,op:flip1,pos:55,+cov;2019-11-01 15:13:30.456629276;3172;2534;499
id:000033,src:000000,op:flip1,pos:58,+cov;2019-11-01 15:13:30.476629019;3180;2528;507
id:000034,src:000000,op:flip1,pos:59,+cov;2019-11-01 15:13:30.480628967;3204;2643;531
id:000035,src:000000,op:flip1,pos:60;2019-11-01 15:13:30.488628864;3204;2669;531
id:000036,src:000000,op:flip1,pos:75,+cov;2019-11-01 15:13:30.608627796;3207;2673;534
id:000037,src:000000,op:flip1,pos:76;2019-11-01 15:13:30.616627693;3207;2515;534
id:000038,src:000000,op:flip1,pos:86,+cov;2019-11-01 15:13:30.656627417;3211;2518;538
id:000039,src:000000,op:flip1,pos:87,+cov;2019-11-01 15:13:30.664627314;3212;2525;539
id:000040,src:000000,op:flip1,pos:87,+cov;2019-11-01 15:13:30.668627262;3224;2579;551
id:000041,src:000000,op:flip1,pos:91,+cov;2019-11-01 15:13:30.684627056;3345;2788;672
id:000042,src:000000,op:flip1,pos:108;2019-11-01 15:13:30.752626419;3345;2673;672
id:000043,src:000000,op:flip1,pos:124;2019-11-01 15:13:30.812625885;3345;2672;672
id:000044,src:000000,op:flip1,pos:140;2019-11-01 15:13:30.876625299;3345;2666;672
id:000045,src:000000,op:flip1,pos:148;2019-11-01 15:13:30.908625126;3345;2667;672
id:000046,src:000000,op:flip1,pos:150,+cov;2019-11-01 15:13:30.920624971;3350;2672;677
id:000047,src:000000,op:flip1,pos:155,+cov;2019-11-01 15:13:30.944624662;3352;2669;679
id:000048,src:000000,op:flip1,pos:166,+cov;2019-11-01 15:13:30.988624334;3355;2674;682
id:000049,src:000000,op:flip1,pos:171,+cov;2019-11-01 15:13:31.008624077;3356;2673;683
id:000050,src:000000,op:flip1,pos:172,+cov;2019-11-01 15:13:31.016623974;3358;2675;685
id:000051,src:000000,op:flip1,pos:183,+cov;2019-11-01 15:13:31.060623646;3360;2675;687
id:000052,src:000000,op:flip1,pos:183;2019-11-01 15:13:31.064623594;3360;2675;687
id:000053,src:000000,op:flip1,pos:188;2019-11-01 15:13:31.084623337;3360;2703;687
id:000054,src:000000,op:flip1,pos:198,+cov;2019-11-01 15:13:31.128623009;3361;2707;688
id:000055,src:000000,op:flip1,pos:198,+cov;2019-11-01 15:13:31.132622957;3362;2706;689
id:000056,src:000000,op:flip1,pos:198,+cov;2019-11-01 15:13:31.136622906;3366;2675;693
id:000057,src:000000,op:flip1,pos:3208,+cov;2019-11-01 15:13:42.268519640;3368;2671;695
id:000058,src:000000,op:flip1,pos:3246,+cov;2019-11-01 15:13:42.412518263;3372;2687;699
id:000059,src:000000,op:flip1,pos:3247,+cov;2019-11-01 15:13:42.420518398;3373;2674;700
id:000060,src:000000,op:flip1,pos:3248,+cov;2019-11-01 15:13:42.424518347;3374;2686;701
id:000061,src:000000,op:flip1,pos:3260;2019-11-01 15:13:42.472517729;3374;2675;701
id:000062,src:000000,op:flip1,pos:3571,+cov;2019-11-01 15:13:43.624507189;3377;2603;704
id:000063,src:000000,op:flip1,pos:3571,+cov;2019-11-01 15:13:43.628507137;3378;2523;705
id:000064,src:000000,op:flip1,pos:3571,+cov;2019-11-01 15:13:43.632507086;3391;2648;718
id:000065,src:000000,op:flip1,pos:3572,+cov;2019-11-01 15:13:43.636507034;3392;2671;719
id:000066,src:000000,op:flip1,pos:3576,+cov;2019-11-01 15:13:43.652506828;3393;2536;720
id:000067,src:000000,op:flip1,pos:3579,+cov;2019-11-01 15:13:43.668506622;3406;2753;733
id:000068,src:000000,op:flip1,pos:3579;2019-11-01 15:13:43.672506571;3406;2674;733
id:000069,src:000000,op:flip1,pos:3579,+cov;2019-11-01 15:13:43.676506758;3407;2674;734
id:000070,src:000000,op:flip1,pos:3580,+cov;2019-11-01 15:13:43.684506655;3408;2671;735
id:000071,src:000000,op:flip1,pos:3583,+cov;2019-11-01 15:13:43.700506449;3418;2675;745
id:000072,src:000000,op:flip1,pos:3584;2019-11-01 15:13:43.704506397;3418;2566;745
id:000073,src:000000,op:flip1,pos:3587;2019-11-01 15:13:43.720506191;3418;2674;745
id:000074,src:000000,op:flip1,pos:3587;2019-11-01 15:13:43.724506140;3418;2762;745
id:000075,src:000000,op:flip1,pos:3588,+cov;2019-11-01 15:13:43.732506037;3419;2671;746
id:000076,src:000000,op:flip1,pos:3592;2019-11-01 15:13:43.748506069;3419;2594;746
id:000077,src:000000,op:flip1,pos:3595,+cov;2019-11-01 15:13:43.764505863;3425;2754;752
id:000078,src:000000,op:flip1,pos:3596,+cov;2019-11-01 15:13:43.772505760;3431;2695;758
id:000079,src:000000,op:flip1,pos:3598,+cov;2019-11-01 15:13:43.784505606;3433;2697;760
id:000080,src:000000,op:flip1,pos:3600;2019-11-01 15:13:43.792505503;3433;2602;760
id:000081,src:000000,op:flip1,pos:3603;2019-11-01 15:13:43.808505297;3433;2636;760
id:000082,src:000000,op:flip1,pos:3603;2019-11-01 15:13:43.812505484;3433;2787;760
id:000083,src:000000,op:flip1,pos:3603,+cov;2019-11-01 15:13:43.816505432;3434;2635;761
id:000084,src:000000,op:flip1,pos:3604;2019-11-01 15:13:43.824505329;3434;2667;761
id:000085,src:000000,op:flip1,pos:3605,+cov;2019-11-01 15:13:43.832505226;3436;2740;763
id:000086,src:000000,op:flip1,pos:3605;2019-11-01 15:13:43.836505175;3436;2742;763
id:000087,src:000000,op:flip1,pos:3605,+cov;2019-11-01 15:13:43.840505123;3445;2675;772
id:000088,src:000000,op:flip1,pos:3605;2019-11-01 15:13:43.844505072;3445;2667;772
id:000089,src:000000,op:flip1,pos:3606,+cov;2019-11-01 15:13:43.848505020;3449;2760;776
id:000090,src:000000,op:flip1,pos:3661;2019-11-01 15:13:44.056503057;3449;2778;776
id:000091,src:000000,op:flip1,pos:3661,+cov;2019-11-01 15:13:44.060503006;3460;2788;787
id:000092,src:000000,op:flip1,pos:3661,+cov;2019-11-01 15:13:44.064502954;3472;2677;799
id:000093,src:000000,op:flip1,pos:3672,+cov;2019-11-01 15:13:44.108502626;3473;2784;800
id:000094,src:000000,op:flip1,pos:3675,+cov;2019-11-01 15:13:44.124502420;3474;2633;801
id:000095,src:000000,op:flip1,pos:3676;2019-11-01 15:13:44.128502369;3474;2673;801
id:000096,src:000000,op:flip1,pos:3680;2019-11-01 15:13:44.148502350;3474;2673;801
id:000097,src:000000,op:flip1,pos:3683;2019-11-01 15:13:44.164502144;3474;2673;801
id:000098,src:000000,op:flip1,pos:3688;2019-11-01 15:13:44.184501886;3474;2637;801
id:000099,src:000000,op:flip1,pos:3690;2019-11-01 15:13:44.196501732;3474;2638;801
id:000100,src:000000,op:flip1,pos:3690;2019-11-01 15:13:44.200501680;3474;2639;801
id:000101,src:000000,op:flip1,pos:3690;2019-11-01 15:13:44.204501629;3474;2639;801
id:000102,src:000000,op:flip1,pos:3691;2019-11-01 15:13:44.208501816;3474;2639;801
id:000103,src:000000,op:flip1,pos:3691,+cov;2019-11-01 15:13:44.212501764;3581;2784;908
id:000104,src:000000,op:flip1,pos:3691;2019-11-01 15:13:44.220501661;3581;2674;908
id:000105,src:000000,op:flip1,pos:3691;2019-11-01 15:13:44.224501610;3581;2673;908
id:000106,src:000000,op:flip1,pos:3692,+cov;2019-11-01 15:13:44.228501558;3591;2782;918
id:000107,src:000000,op:flip1,pos:3694;2019-11-01 15:13:44.240501404;3591;2794;918
id:000108,src:000000,op:flip1,pos:3694;2019-11-01 15:13:44.244501352;3591;2792;918
id:000109,src:000000,op:flip1,pos:3695;2019-11-01 15:13:44.252501248;3591;2673;918
id:000110,src:000000,op:flip1,pos:3696;2019-11-01 15:13:44.256501198;3591;2670;918
id:000111,src:000000,op:flip1,pos:3698,+cov;2019-11-01 15:13:44.268501043;3593;2650;920
id:000112,src:000000,op:flip1,pos:3699;2019-11-01 15:13:44.276501179;3593;2757;920
id:000113,src:000000,op:flip1,pos:3702,+cov;2019-11-01 15:13:44.292500973;3597;2676;924
id:000114,src:000000,op:flip1,pos:3704;2019-11-01 15:13:44.300500870;3597;2710;924
id:000115,src:000000,op:flip1,pos:3706;2019-11-01 15:13:44.312500715;3597;2714;924
id:000116,src:000000,op:flip1,pos:3716;2019-11-01 15:13:44.352500439;3597;2716;924
id:000117,src:000000,op:flip1,pos:4406,+cov;2019-11-01 15:13:46.932476521;3621;2714;948
id:000118,src:000000,op:flip1,pos:4407,+cov;2019-11-01 15:13:46.944476366;3623;2689;950
id:000119,src:000000,op:flip1,pos:4408;2019-11-01 15:13:46.948476315;3623;2673;950
id:000120,src:000000,op:flip1,pos:4409,+cov;2019-11-01 15:13:46.956476212;3624;2663;951
id:000121,src:000000,op:flip1,pos:4409;2019-11-01 15:13:46.960476160;3624;2714;951
id:000122,src:000000,op:flip1,pos:4410,+cov;2019-11-01 15:13:46.964476109;3629;2680;956
id:000123,src:000000,op:flip1,pos:4411,+cov;2019-11-01 15:13:46.976475954;3642;2708;969
id:000124,src:000000,op:flip1,pos:4411,+cov;2019-11-01 15:13:46.980475903;3643;2708;970
id:000125,src:000000,op:flip1,pos:4411,+cov;2019-11-01 15:13:46.984475851;3681;2760;1008
id:000126,src:000000,op:flip1,pos:4411,+cov;2019-11-01 15:13:46.988475800;3682;2735;1009
id:000127,src:000000,op:flip1,pos:4411;2019-11-01 15:13:46.992475986;3682;2704;1009
id:000128,src:000000,op:flip1,pos:4412,+cov;2019-11-01 15:13:46.996475935;3687;2686;1014
id:000129,src:000000,op:flip1,pos:4413,+cov;2019-11-01 15:13:47.004475832;3698;2706;1025
id:000130,src:000000,op:flip1,pos:4413,+cov;2019-11-01 15:13:47.008475780;3701;2713;1028
id:000131,src:000000,op:flip1,pos:4413,+cov;2019-11-01 15:13:47.012475729;3703;2731;1030
id:000132,src:000000,op:flip1,pos:4413,+cov;2019-11-01 15:13:47.016475677;3758;2752;1085
id:000133,src:000000,op:flip1,pos:4413;2019-11-01 15:13:47.020475626;3758;2703;1085
id:000134,src:000000,op:flip1,pos:4419,+cov;2019-11-01 15:13:47.048475266;3759;2663;1086
id:000135,src:000000,op:flip1,pos:4421;2019-11-01 15:13:47.056475401;3759;2670;1086
id:000136,src:000000,op:flip1,pos:4424,+cov;2019-11-01 15:13:47.068475246;3761;2674;1088
id:000137,src:000000,op:flip1,pos:4425,+cov;2019-11-01 15:13:47.080475092;3776;2686;1103
id:000138,src:000000,op:flip1,pos:4438;2019-11-01 15:13:47.128474711;3776;2585;1103
id:000139,src:000000,op:flip1,pos:4441,+cov;2019-11-01 15:13:47.144474506;3783;2638;1110
id:000140,src:000000,op:flip1,pos:4441,+cov;2019-11-01 15:13:47.148474455;3812;2650;1139
id:000141,src:000000,op:flip1,pos:4441;2019-11-01 15:13:47.152474403;3812;2663;1139
id:000142,src:000000,op:flip1,pos:4441,+cov;2019-11-01 15:13:47.156474352;3813;2635;1140
id:000143,src:000000,op:flip1,pos:4442,+cov;2019-11-01 15:13:47.160474300;3814;2576;1141
id:000144,src:000000,op:flip1,pos:4443,+cov;2019-11-01 15:13:47.168474197;3822;2633;1149
id:000145,src:000000,op:flip1,pos:4443,+cov;2019-11-01 15:13:47.172474146;3826;2635;1153
id:000146,src:000000,op:flip1,pos:4443,+cov;2019-11-01 15:13:47.180474043;3828;2608;1155
id:000147,src:000000,op:flip1,pos:4444,+cov;2019-11-01 15:13:47.184473991;3829;2576;1156
id:000148,src:000000,op:flip1,pos:4445,+cov;2019-11-01 15:13:47.192474127;3831;2469;1158
id:000149,src:000000,op:flip1,pos:4445;2019-11-01 15:13:47.196474075;3831;2468;1158
id:000150,src:000000,op:flip1,pos:4445,+cov;2019-11-01 15:13:47.200474024;3843;2550;1170
id:000151,src:000000,op:flip1,pos:4445,+cov;2019-11-01 15:13:47.204473972;3848;2604;1175
id:000152,src:000000,op:flip1,pos:4445;2019-11-01 15:13:47.208473921;3848;2469;1175
id:000153,src:000000,op:flip1,pos:4445,+cov;2019-11-01 15:13:47.212473869;3849;2599;1176
id:000154,src:000000,op:flip1,pos:4447;2019-11-01 15:13:47.220473766;3849;2664;1176
