filename;m_timestamp;total_coverage;current_coverage;total_coverage_own_finds
id:000000,orig:ducks.gif;2019-10-24 19:32:19.061919451;352;352;0
id:000000,orig:ducks.png;2019-11-06 11:46:06.102385283;355;22;0
id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-24 19:40:03.573658228;355;22;0
id:000002,src:000000,op:flip1,pos:3,+cov;2019-10-24 19:40:03.781656265;380;374;25
id:000002,src:000000,op:flip1,pos:3,+cov.png;2019-11-06 11:46:06.130384921;380;22;25
id:000003,src:000000,op:flip1,pos:10,+cov;2019-10-24 19:40:05.065644503;421;69;66
id:000004,src:000000,op:flip1,pos:10,+cov;2019-10-24 19:40:05.157643557;422;46;67
id:000005,src:000000,op:flip1,pos:10,+cov;2019-10-24 19:40:05.161643505;436;75;81
id:000006,src:000000,op:flip1,pos:10,+cov;2019-10-24 19:40:05.161643505;437;72;82
id:000007,src:000000,op:flip1,pos:11,+cov;2019-10-24 19:40:05.361641645;444;358;89
id:000007,src:000000,op:flip1,pos:11,+cov.png;2019-11-06 11:46:06.166384459;444;22;89
id:000008,src:000000,op:flip1,pos:11;2019-10-24 19:40:05.629639387;444;356;89
id:000008,src:000000,op:flip1,pos:11.png;2019-11-06 11:46:06.190384388;444;22;89
id:000009,src:000000,op:flip1,pos:11,+cov;2019-10-24 19:40:05.857637167;446;373;91
id:000009,src:000000,op:flip1,pos:11,+cov.png;2019-11-06 11:46:06.218384027;446;22;91
id:000010,src:000000,op:flip1,pos:12,+cov;2019-10-24 19:40:06.081635237;449;378;94
id:000010,src:000000,op:flip1,pos:12,+cov.png;2019-11-06 11:46:06.242383718;449;22;94
id:000011,src:000000,op:flip1,pos:13;2019-10-24 19:40:06.437631845;449;370;94
id:000011,src:000000,op:flip1,pos:13.png;2019-11-06 11:46:06.270383596;449;22;94
id:000012,src:000000,op:flip1,pos:62,+cov;2019-10-24 19:40:15.209551573;457;75;102
id:000013,src:000000,op:flip1,pos:62,+cov;2019-10-24 19:40:15.213551521;460;76;105
id:000014,src:000000,op:flip1,pos:63,+cov;2019-10-24 19:40:15.217551470;461;80;106
id:000015,src:000000,op:flip1,pos:63;2019-10-24 19:40:15.217551470;461;80;106
id:000016,src:000000,op:flip1,pos:63;2019-10-24 19:40:15.221551418;461;80;106
id:000017,src:000000,op:flip1,pos:63;2019-10-24 19:40:15.225551367;461;80;106
id:000018,src:000000,op:flip1,pos:64,+cov;2019-10-24 19:40:15.493548870;482;389;127
id:000018,src:000000,op:flip1,pos:64,+cov.png;2019-11-06 11:46:06.314383030;482;22;127
id:000019,src:000000,op:flip1,pos:64,+cov;2019-10-24 19:40:15.761546373;486;379;131
id:000019,src:000000,op:flip1,pos:64,+cov.png;2019-11-06 11:46:06.338382959;486;22;131
id:000020,src:000000,op:flip1,pos:65,+cov;2019-10-24 19:40:15.961544514;487;390;132
id:000020,src:000000,op:flip1,pos:65,+cov.png;2019-11-06 11:46:06.362382650;487;22;132
id:000021,src:000000,op:flip1,pos:68;2019-10-24 19:40:16.477539778;487;80;132
id:000022,src:000000,op:flip1,pos:68;2019-10-24 19:40:16.477539778;487;80;132
id:000023,src:000000,op:flip1,pos:68;2019-10-24 19:40:16.481539726;487;80;132
id:000024,src:000000,op:flip1,pos:70,+cov;2019-10-24 19:40:16.685538054;489;377;134
id:000024,src:000000,op:flip1,pos:70,+cov.png;2019-11-06 11:46:06.398382187;489;22;134
id:000025,src:000000,op:flip1,pos:74;2019-10-24 19:40:17.569529772;489;369;134
id:000025,src:000000,op:flip1,pos:74.png;2019-11-06 11:46:06.422382116;489;22;134
id:000026,src:000000,op:flip1,pos:74,+cov;2019-10-24 19:40:17.753528118;501;213;146
id:000027,src:000000,op:flip1,pos:74,+cov;2019-10-24 19:40:18.013525724;503;201;148
id:000028,src:000000,op:flip1,pos:74,+cov;2019-10-24 19:40:18.193524122;504;195;149
id:000029,src:000000,op:flip1,pos:75;2019-10-24 19:40:18.377522469;504;213;149
id:000030,src:000000,op:flip1,pos:75;2019-10-24 19:40:18.557520866;504;213;149
id:000031,src:000000,op:flip1,pos:75;2019-10-24 19:40:18.737519026;504;213;149
id:000032,src:000000,op:flip1,pos:75;2019-10-24 19:40:18.957517147;504;213;149
id:000033,src:000000,op:flip1,pos:75,+cov;2019-10-24 19:40:19.133515595;506;371;151
