filename;m_timestamp;total_coverage;current_coverage;total_coverage_own_finds
id:000000,orig:ducks.gif;2019-10-24 19:32:15.797949553;352;352;0
id:000000,orig:ducks.png;2019-11-06 11:45:09.826938629;355;22;0
id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-24 19:39:45.357825041;355;22;0
id:000002,src:000000,op:flip1,pos:3,+cov;2019-10-24 19:39:45.553823233;380;374;25
id:000002,src:000000,op:flip1,pos:3,+cov.png;2019-11-06 11:45:09.850938559;380;22;25
id:000003,src:000000,op:flip1,pos:10,+cov;2019-10-24 19:39:46.737812519;421;69;66
id:000004,src:000000,op:flip1,pos:10,+cov;2019-10-24 19:39:46.825811625;422;46;67
id:000005,src:000000,op:flip1,pos:10,+cov;2019-10-24 19:39:46.829811573;436;75;81
id:000006,src:000000,op:flip1,pos:10,+cov;2019-10-24 19:39:46.829811573;437;72;82
id:000007,src:000000,op:flip1,pos:11,+cov;2019-10-24 19:39:47.025809765;444;358;89
id:000007,src:000000,op:flip1,pos:11,+cov.png;2019-11-06 11:45:09.890938044;444;22;89
id:000008,src:000000,op:flip1,pos:11;2019-10-24 19:39:47.281807423;444;356;89
id:000008,src:000000,op:flip1,pos:11.png;2019-11-06 11:45:09.914937735;444;22;89
id:000009,src:000000,op:flip1,pos:11,+cov;2019-10-24 19:39:47.497805357;446;373;91
id:000009,src:000000,op:flip1,pos:11,+cov.png;2019-11-06 11:45:09.938937664;446;22;91
id:000010,src:000000,op:flip1,pos:12,+cov;2019-10-24 19:39:47.713803530;449;378;94
id:000010,src:000000,op:flip1,pos:12,+cov.png;2019-11-06 11:45:09.962937355;449;22;94
id:000011,src:000000,op:flip1,pos:13;2019-10-24 19:39:48.053800344;449;370;94
id:000011,src:000000,op:flip1,pos:13.png;2019-11-06 11:45:09.986937046;449;22;94
id:000012,src:000000,op:flip1,pos:62,+cov;2019-10-24 19:39:56.473723173;457;75;102
id:000013,src:000000,op:flip1,pos:62,+cov;2019-10-24 19:39:56.477723122;460;76;105
id:000014,src:000000,op:flip1,pos:63,+cov;2019-10-24 19:39:56.477723122;461;80;106
id:000015,src:000000,op:flip1,pos:63;2019-10-24 19:39:56.481723070;461;80;106
id:000016,src:000000,op:flip1,pos:63;2019-10-24 19:39:56.481723070;461;80;106
id:000017,src:000000,op:flip1,pos:63;2019-10-24 19:39:56.485723019;461;80;106
id:000018,src:000000,op:flip1,pos:64,+cov;2019-10-24 19:39:56.753720522;482;389;127
id:000018,src:000000,op:flip1,pos:64,+cov.png;2019-11-06 11:45:10.030936718;482;22;127
id:000019,src:000000,op:flip1,pos:64,+cov;2019-10-24 19:39:57.025718212;486;379;131
id:000019,src:000000,op:flip1,pos:64,+cov.png;2019-11-06 11:45:10.058936357;486;22;131
id:000020,src:000000,op:flip1,pos:65,+cov;2019-10-24 19:39:57.225716352;487;390;132
id:000020,src:000000,op:flip1,pos:65,+cov.png;2019-11-06 11:45:10.082936287;487;22;132
