index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:test;2019-10-09 19:30:50.236630;0.0;2325;2325;0
;id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-11 19:42:56.318286;0.0;2372;350;47
;id:000005,src:000000,op:flip1,pos:4,+cov;2019-10-11 19:42:56.334286;0 days 00:00:00.016000;2381;360;56
;id:000007,src:000000,op:flip1,pos:6,+cov;2019-10-11 19:42:56.346286;0 days 00:00:00.028000;2411;409;86
;id:000008,src:000000,op:flip1,pos:7,+cov;2019-10-11 19:42:56.358286;0 days 00:00:00.040000;2413;2326;88
;id:000009,src:000000,op:flip1,pos:16,+cov;2019-10-11 19:42:56.462285;0 days 00:00:00.143999;2424;2163;99
;id:000010,src:000000,op:flip1,pos:16,+cov;2019-10-11 19:42:56.478285;0 days 00:00:00.159999;2426;2324;101
;id:000011,src:000000,op:flip1,pos:18,+cov;2019-10-11 19:42:56.494284;0 days 00:00:00.175998;2465;1231;140
;id:000012,src:000000,op:flip1,pos:28,+cov;2019-10-11 19:42:56.594284;0 days 00:00:00.275998;2467;2309;142
;id:000013,src:000000,op:flip1,pos:28,+cov;2019-10-11 19:42:56.602283;0 days 00:00:00.283997;2472;2327;147
;id:000014,src:000000,op:flip1,pos:28,+cov;2019-10-11 19:42:56.614283;0 days 00:00:00.295997;2473;2325;148
;id:000015,src:000000,op:flip1,pos:28;2019-10-11 19:42:56.630283;0 days 00:00:00.311997;2473;2313;148
;id:000016,src:000000,op:flip1,pos:29,+cov;2019-10-11 19:42:56.634283;0 days 00:00:00.315997;2482;374;157
;id:000017,src:000000,op:flip1,pos:29,+cov;2019-10-11 19:42:56.646283;0 days 00:00:00.327997;2502;2322;177
;id:000018,src:000000,op:flip1,pos:32,+cov;2019-10-11 19:42:56.658283;0 days 00:00:00.339997;2511;496;186
;id:000019,src:000000,op:flip1,pos:32,+cov;2019-10-11 19:42:56.662283;0 days 00:00:00.343997;2512;508;187
;id:000020,src:000000,op:flip1,pos:32,+cov;2019-10-11 19:42:56.666283;0 days 00:00:00.347997;2513;320;188
;id:000021,src:000000,op:flip1,pos:32,+cov;2019-10-11 19:42:56.666283;0 days 00:00:00.347997;2515;511;190
;id:000022,src:000000,op:flip1,pos:33,+cov;2019-10-11 19:42:56.670283;0 days 00:00:00.351997;2516;308;191
;id:000024,src:000000,op:flip1,pos:33;2019-10-11 19:42:56.678283;0 days 00:00:00.359997;2516;506;191
;id:000025,src:000000,op:flip1,pos:44;2019-10-11 19:42:56.774282;0 days 00:00:00.455996;2516;2325;191
;id:000026,src:000000,op:flip1,pos:44;2019-10-11 19:42:56.786282;0 days 00:00:00.467996;2516;2325;191
;id:000027,src:000000,op:flip1,pos:44;2019-10-11 19:42:56.802282;0 days 00:00:00.483996;2516;2325;191
;id:000028,src:000000,op:flip1,pos:44;2019-10-11 19:42:56.810282;0 days 00:00:00.491996;2516;2298;191
;id:000029,src:000000,op:flip1,pos:46,+cov;2019-10-11 19:42:56.822282;0 days 00:00:00.503996;2518;423;193
;id:000030,src:000000,op:flip1,pos:48,+cov;2019-10-11 19:42:56.830281;0 days 00:00:00.511995;2520;509;195
;id:000032,src:000000,op:flip1,pos:48;2019-10-11 19:42:56.834281;0 days 00:00:00.515995;2520;514;195
;id:000033,src:000000,op:flip1,pos:50,+cov;2019-10-11 19:42:56.842281;0 days 00:00:00.523995;2551;474;226
;id:000034,src:000000,op:flip1,pos:50,+cov;2019-10-11 19:42:56.854281;0 days 00:00:00.535995;2576;2228;251
;id:000035,src:000000,op:flip1,pos:52,+cov;2019-10-11 19:42:56.878281;0 days 00:00:00.559995;2577;2326;252
;id:000036,src:000000,op:flip1,pos:84;2019-10-11 19:42:57.214278;0 days 00:00:00.895992;2577;2325;252
;id:000037,src:000000,op:flip1,pos:116;2019-10-11 19:42:57.546275;0 days 00:00:01.227989;2577;2325;252
;id:000038,src:000000,op:flip1,pos:121;2019-10-11 19:42:57.606275;0 days 00:00:01.287989;2577;2326;252
;id:000039,src:000000,op:flip1,pos:121;2019-10-11 19:42:57.618274;0 days 00:00:01.299988;2577;2326;252
;id:000040,src:000000,op:flip1,pos:121;2019-10-11 19:42:57.634274;0 days 00:00:01.315988;2577;2327;252
;id:000041,src:000000,op:flip1,pos:121;2019-10-11 19:42:57.642274;0 days 00:00:01.323988;2577;2327;252
;id:000042,src:000000,op:flip1,pos:125,+cov;2019-10-11 19:42:57.686274;0 days 00:00:01.367988;2578;2328;253
;id:000043,src:000000,op:flip1,pos:125;2019-10-11 19:42:57.706274;0 days 00:00:01.387988;2578;2328;253
;id:000044,src:000000,op:flip1,pos:125;2019-10-11 19:42:57.714274;0 days 00:00:01.395988;2578;2328;253
;id:000045,src:000000,op:flip1,pos:132;2019-10-11 19:42:57.794273;0 days 00:00:01.475987;2578;2327;253
;id:000046,src:000000,op:flip1,pos:133;2019-10-11 19:42:57.810273;0 days 00:00:01.491987;2578;2324;253
;id:000047,src:000000,op:flip1,pos:133;2019-10-11 19:42:57.826273;0 days 00:00:01.507987;2578;2327;253
;id:000048,src:000000,op:flip1,pos:133;2019-10-11 19:42:57.838273;0 days 00:00:01.519987;2578;2327;253
;id:000049,src:000000,op:flip1,pos:137;2019-10-11 19:42:57.886272;0 days 00:00:01.567986;2578;2327;253
;id:000050,src:000000,op:flip1,pos:152;2019-10-11 19:42:58.046271;0 days 00:00:01.727985;2578;2326;253
;id:000051,src:000000,op:flip1,pos:156;2019-10-11 19:42:58.102270;0 days 00:00:01.783984;2578;2327;253
;id:000052,src:000000,op:flip1,pos:156;2019-10-11 19:42:58.114270;0 days 00:00:01.795984;2578;2327;253
