index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:test;2019-10-09 19:30:40.940716;0.0;2325;2325;0
;id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-10 19:40:28.939045;0.0;2372;350;47
;id:000005,src:000000,op:flip1,pos:4,+cov;2019-10-10 19:40:28.959045;0 days 00:00:00.020000;2381;360;56
;id:000007,src:000000,op:flip1,pos:6,+cov;2019-10-10 19:40:28.967045;0 days 00:00:00.028000;2411;409;86
;id:000008,src:000000,op:flip1,pos:7,+cov;2019-10-10 19:40:28.979045;0 days 00:00:00.040000;2413;2326;88
;id:000009,src:000000,op:flip1,pos:16,+cov;2019-10-10 19:40:29.083044;0 days 00:00:00.143999;2424;2163;99
;id:000010,src:000000,op:flip1,pos:16,+cov;2019-10-10 19:40:29.103044;0 days 00:00:00.163999;2426;2324;101
;id:000011,src:000000,op:flip1,pos:18,+cov;2019-10-10 19:40:29.119043;0 days 00:00:00.179998;2465;1231;140
;id:000012,src:000000,op:flip1,pos:28,+cov;2019-10-10 19:40:29.219043;0 days 00:00:00.279998;2467;2309;142
;id:000013,src:000000,op:flip1,pos:28,+cov;2019-10-10 19:40:29.231042;0 days 00:00:00.291997;2472;2327;147
;id:000014,src:000000,op:flip1,pos:28,+cov;2019-10-10 19:40:29.239042;0 days 00:00:00.299997;2473;2325;148
;id:000015,src:000000,op:flip1,pos:28;2019-10-10 19:40:29.255042;0 days 00:00:00.315997;2473;2313;148
;id:000016,src:000000,op:flip1,pos:29,+cov;2019-10-10 19:40:29.259042;0 days 00:00:00.319997;2482;374;157
;id:000017,src:000000,op:flip1,pos:29,+cov;2019-10-10 19:40:29.271042;0 days 00:00:00.331997;2502;2322;177
;id:000018,src:000000,op:flip1,pos:32,+cov;2019-10-10 19:40:29.287042;0 days 00:00:00.347997;2511;496;186
;id:000019,src:000000,op:flip1,pos:32,+cov;2019-10-10 19:40:29.287042;0 days 00:00:00.347997;2512;508;187
;id:000020,src:000000,op:flip1,pos:32,+cov;2019-10-10 19:40:29.291042;0 days 00:00:00.351997;2513;320;188
;id:000021,src:000000,op:flip1,pos:32,+cov;2019-10-10 19:40:29.295042;0 days 00:00:00.355997;2515;511;190
;id:000022,src:000000,op:flip1,pos:33,+cov;2019-10-10 19:40:29.299042;0 days 00:00:00.359997;2516;308;191
;id:000024,src:000000,op:flip1,pos:33;2019-10-10 19:40:29.303042;0 days 00:00:00.363997;2516;506;191
;id:000025,src:000000,op:flip1,pos:44;2019-10-10 19:40:29.403041;0 days 00:00:00.463996;2516;2325;191
;id:000026,src:000000,op:flip1,pos:44;2019-10-10 19:40:29.415041;0 days 00:00:00.475996;2516;2325;191
;id:000027,src:000000,op:flip1,pos:44;2019-10-10 19:40:29.427041;0 days 00:00:00.487996;2516;2325;191
;id:000028,src:000000,op:flip1,pos:44;2019-10-10 19:40:29.439040;0 days 00:00:00.499995;2516;2298;191
;id:000029,src:000000,op:flip1,pos:46,+cov;2019-10-10 19:40:29.451040;0 days 00:00:00.511995;2518;423;193
;id:000030,src:000000,op:flip1,pos:48,+cov;2019-10-10 19:40:29.459040;0 days 00:00:00.519995;2520;509;195
;id:000032,src:000000,op:flip1,pos:48;2019-10-10 19:40:29.463040;0 days 00:00:00.523995;2520;514;195
;id:000033,src:000000,op:flip1,pos:50,+cov;2019-10-10 19:40:29.471040;0 days 00:00:00.531995;2551;474;226
;id:000034,src:000000,op:flip1,pos:50,+cov;2019-10-10 19:40:29.483040;0 days 00:00:00.543995;2576;2228;251
;id:000035,src:000000,op:flip1,pos:52,+cov;2019-10-10 19:40:29.507040;0 days 00:00:00.567995;2577;2326;252
;id:000036,src:000000,op:flip1,pos:84;2019-10-10 19:40:29.847037;0 days 00:00:00.907992;2577;2325;252
;id:000037,src:000000,op:flip1,pos:116;2019-10-10 19:40:30.183034;0 days 00:00:01.243989;2577;2325;252
;id:000038,src:000000,op:flip1,pos:121;2019-10-10 19:40:30.243033;0 days 00:00:01.303988;2577;2326;252
;id:000039,src:000000,op:flip1,pos:121;2019-10-10 19:40:30.259033;0 days 00:00:01.319988;2577;2326;252
;id:000040,src:000000,op:flip1,pos:121;2019-10-10 19:40:30.271033;0 days 00:00:01.331988;2577;2327;252
;id:000041,src:000000,op:flip1,pos:121;2019-10-10 19:40:30.283033;0 days 00:00:01.343988;2577;2327;252
;id:000042,src:000000,op:flip1,pos:125,+cov;2019-10-10 19:40:30.327032;0 days 00:00:01.387987;2578;2328;253
;id:000043,src:000000,op:flip1,pos:125;2019-10-10 19:40:30.343032;0 days 00:00:01.403987;2578;2328;253
;id:000044,src:000000,op:flip1,pos:125;2019-10-10 19:40:30.355032;0 days 00:00:01.415987;2578;2328;253
;id:000045,src:000000,op:flip1,pos:132;2019-10-10 19:40:30.431031;0 days 00:00:01.491986;2578;2327;253
;id:000046,src:000000,op:flip1,pos:133;2019-10-10 19:40:30.451031;0 days 00:00:01.511986;2578;2324;253
;id:000047,src:000000,op:flip1,pos:133;2019-10-10 19:40:30.467031;0 days 00:00:01.527986;2578;2327;253
;id:000048,src:000000,op:flip1,pos:133;2019-10-10 19:40:30.479031;0 days 00:00:01.539986;2578;2327;253
;id:000049,src:000000,op:flip1,pos:137;2019-10-10 19:40:30.531030;0 days 00:00:01.591985;2578;2327;253
;id:000050,src:000000,op:flip1,pos:152;2019-10-10 19:40:30.691029;0 days 00:00:01.751984;2578;2326;253
;id:000051,src:000000,op:flip1,pos:156;2019-10-10 19:40:30.747029;0 days 00:00:01.807984;2578;2327;253
;id:000052,src:000000,op:flip1,pos:156;2019-10-10 19:40:30.759028;0 days 00:00:01.819983;2578;2327;253
;id:000053,src:000000,op:flip1,pos:340,+cov;2019-10-10 19:40:32.667011;0 days 00:00:03.727966;2579;2326;254
;id:000054,src:000000,op:flip1,pos:340;2019-10-10 19:40:32.679011;0 days 00:00:03.739966;2579;2325;254
;id:000055,src:000000,op:flip1,pos:340,+cov;2019-10-10 19:40:32.691011;0 days 00:00:03.751966;2580;2326;255
;id:000056,src:000000,op:flip1,pos:340;2019-10-10 19:40:32.703011;0 days 00:00:03.763966;2580;2325;255
;id:000057,src:000000,op:flip1,pos:340;2019-10-10 19:40:32.719011;0 days 00:00:03.779966;2580;2325;255
;id:000058,src:000000,op:flip1,pos:341;2019-10-10 19:40:32.731010;0 days 00:00:03.791965;2580;2325;255
;id:000059,src:000000,op:flip1,pos:341;2019-10-10 19:40:32.743010;0 days 00:00:03.803965;2580;2325;255
;id:000060,src:000000,op:flip1,pos:341;2019-10-10 19:40:32.755010;0 days 00:00:03.815965;2580;2325;255
;id:000061,src:000000,op:flip1,pos:341;2019-10-10 19:40:32.767010;0 days 00:00:03.827965;2580;2323;255
;id:000062,src:000000,op:flip1,pos:342,+cov;2019-10-10 19:40:32.783010;0 days 00:00:03.843965;2581;2326;256
;id:000063,src:000000,op:flip1,pos:342;2019-10-10 19:40:32.795010;0 days 00:00:03.855965;2581;2325;256
;id:000064,src:000000,op:flip1,pos:342;2019-10-10 19:40:32.807010;0 days 00:00:03.867965;2581;2323;256
;id:000065,src:000000,op:flip1,pos:344;2019-10-10 19:40:32.835010;0 days 00:00:03.895965;2581;2325;256
;id:000066,src:000000,op:flip1,pos:349;2019-10-10 19:40:32.899009;0 days 00:00:03.959964;2581;2326;256
;id:000067,src:000000,op:flip1,pos:350;2019-10-10 19:40:32.923009;0 days 00:00:03.983964;2581;2324;256
;id:000068,src:000000,op:flip1,pos:356,+cov;2019-10-10 19:40:32.991008;0 days 00:00:04.051963;2582;2325;257
;id:000069,src:000000,op:flip1,pos:356,+cov;2019-10-10 19:40:33.003008;0 days 00:00:04.063963;2585;2328;260
;id:000070,src:000000,op:flip1,pos:356;2019-10-10 19:40:33.015008;0 days 00:00:04.075963;2585;2324;260
;id:000071,src:000000,op:flip1,pos:357;2019-10-10 19:40:33.031008;0 days 00:00:04.091963;2585;2324;260
;id:000072,src:000000,op:flip1,pos:357,+cov;2019-10-10 19:40:33.047008;0 days 00:00:04.107963;2588;2327;263
;id:000073,src:000000,op:flip1,pos:358;2019-10-10 19:40:33.059007;0 days 00:00:04.119962;2588;2327;263
;id:000074,src:000000,op:flip1,pos:358,+cov;2019-10-10 19:40:33.115007;0 days 00:00:04.175962;2592;2330;267
;id:000075,src:000000,op:flip1,pos:360,+cov;2019-10-10 19:40:33.139007;0 days 00:00:04.199962;2593;2325;268
;id:000076,src:000000,op:flip1,pos:360;2019-10-10 19:40:33.151007;0 days 00:00:04.211962;2593;2325;268
;id:000077,src:000000,op:flip1,pos:360,+cov;2019-10-10 19:40:33.163007;0 days 00:00:04.223962;2594;2325;269
;id:000078,src:000000,op:flip1,pos:360,+cov;2019-10-10 19:40:33.175006;0 days 00:00:04.235961;2595;2325;270
;id:000079,src:000000,op:flip1,pos:360,+cov;2019-10-10 19:40:33.187006;0 days 00:00:04.247961;2601;2330;276
;id:000080,src:000000,op:flip1,pos:360;2019-10-10 19:40:33.199006;0 days 00:00:04.259961;2601;2325;276
;id:000081,src:000000,op:flip1,pos:360;2019-10-10 19:40:33.211006;0 days 00:00:04.271961;2601;2325;276
;id:000082,src:000000,op:flip1,pos:363;2019-10-10 19:40:33.243006;0 days 00:00:04.303961;2601;2325;276
;id:000083,src:000000,op:flip1,pos:363;2019-10-10 19:40:33.255006;0 days 00:00:04.315961;2601;2325;276
;id:000084,src:000000,op:flip1,pos:364;2019-10-10 19:40:33.275006;0 days 00:00:04.335961;2601;2325;276
;id:000085,src:000000,op:flip1,pos:364,+cov;2019-10-10 19:40:33.287005;0 days 00:00:04.347960;2603;2331;278
;id:000086,src:000000,op:flip1,pos:368;2019-10-10 19:40:33.343005;0 days 00:00:04.403960;2603;2324;278
;id:000087,src:000000,op:flip1,pos:371;2019-10-10 19:40:33.379004;0 days 00:00:04.439959;2603;2325;278
;id:000088,src:000000,op:flip1,pos:372,+cov;2019-10-10 19:40:33.399004;0 days 00:00:04.459959;2604;2325;279
;id:000089,src:000000,op:flip1,pos:372,+cov;2019-10-10 19:40:33.411004;0 days 00:00:04.471959;2608;2329;283
;id:000090,src:000000,op:flip1,pos:375;2019-10-10 19:40:33.451004;0 days 00:00:04.511959;2608;2325;283
;id:000091,src:000000,op:flip1,pos:378,+cov;2019-10-10 19:40:33.491004;0 days 00:00:04.551959;2609;2326;284
;id:000092,src:000000,op:flip1,pos:379,+cov;2019-10-10 19:40:33.511003;0 days 00:00:04.571958;2611;2327;286
;id:000093,src:000000,op:flip1,pos:383;2019-10-10 19:40:33.563003;0 days 00:00:04.623958;2611;2325;286
;id:000094,src:000000,op:flip1,pos:384;2019-10-10 19:40:33.591003;0 days 00:00:04.651958;2611;2325;286
;id:000095,src:000000,op:flip1,pos:390;2019-10-10 19:40:33.659002;0 days 00:00:04.719957;2611;2326;286
;id:000096,src:000000,op:flip1,pos:391;2019-10-10 19:40:33.679002;0 days 00:00:04.739957;2611;2325;286
;id:000097,src:000000,op:flip1,pos:400;2019-10-10 19:40:33.783001;0 days 00:00:04.843956;2611;2320;286
;id:000098,src:000000,op:flip1,pos:403;2019-10-10 19:40:33.823000;0 days 00:00:04.883955;2611;2320;286
;id:000099,src:000000,op:flip1,pos:406;2019-10-10 19:40:33.867000;0 days 00:00:04.927955;2611;2319;286
;id:000100,src:000000,op:flip1,pos:407,+cov;2019-10-10 19:40:33.891000;0 days 00:00:04.951955;2617;2327;292
;id:000101,src:000000,op:flip1,pos:413,+cov;2019-10-10 19:40:33.962999;0 days 00:00:05.023954;2622;2330;297
;id:000102,src:000000,op:flip1,pos:414,+cov;2019-10-10 19:40:33.978999;0 days 00:00:05.039954;2638;2341;313
;id:000103,src:000000,op:flip1,pos:416;2019-10-10 19:40:34.010999;0 days 00:00:05.071954;2638;2324;313
;id:000104,src:000000,op:flip1,pos:417,+cov;2019-10-10 19:40:34.030999;0 days 00:00:05.091954;2641;2328;316
;id:000105,src:000000,op:flip1,pos:417,+cov;2019-10-10 19:40:34.046999;0 days 00:00:05.107954;2652;2330;327
;id:000106,src:000000,op:flip1,pos:420,+cov;2019-10-10 19:40:34.082998;0 days 00:00:05.143953;2655;2329;330
;id:000107,src:000000,op:flip1,pos:421;2019-10-10 19:40:34.110998;0 days 00:00:05.171953;2655;2326;330
;id:000108,src:000000,op:flip1,pos:422;2019-10-10 19:40:34.130998;0 days 00:00:05.191953;2655;2319;330
;id:000109,src:000000,op:flip1,pos:424,+cov;2019-10-10 19:40:34.154998;0 days 00:00:05.215953;2659;2329;334
;id:000110,src:000000,op:flip1,pos:424;2019-10-10 19:40:34.170997;0 days 00:00:05.231952;2659;2325;334
;id:000111,src:000000,op:flip1,pos:424,+cov;2019-10-10 19:40:34.182997;0 days 00:00:05.243952;2666;2332;341
;id:000112,src:000000,op:flip1,pos:424,+cov;2019-10-10 19:40:34.194997;0 days 00:00:05.255952;2670;2335;345
;id:000113,src:000000,op:flip1,pos:426,+cov;2019-10-10 19:40:34.214997;0 days 00:00:05.275952;2682;2341;357
;id:000114,src:000000,op:flip1,pos:426,+cov;2019-10-10 19:40:34.226997;0 days 00:00:05.287952;2684;2327;359
;id:000115,src:000000,op:flip1,pos:426,+cov;2019-10-10 19:40:34.242997;0 days 00:00:05.303952;2685;2328;360
;id:000116,src:000000,op:flip1,pos:427;2019-10-10 19:40:34.258996;0 days 00:00:05.319951;2685;2324;360
;id:000117,src:000000,op:flip1,pos:427,+cov;2019-10-10 19:40:34.270996;0 days 00:00:05.331951;2689;2322;364
;id:000118,src:000000,op:flip1,pos:432;2019-10-10 19:40:34.330996;0 days 00:00:05.391951;2689;2325;364
;id:000119,src:000000,op:flip1,pos:432,+cov;2019-10-10 19:40:34.346996;0 days 00:00:05.407951;2696;2332;371
;id:000120,src:000000,op:flip1,pos:445,+cov;2019-10-10 19:40:34.486995;0 days 00:00:05.547950;2705;2343;380
;id:000121,src:000000,op:flip1,pos:458,+cov;2019-10-10 19:40:34.630993;0 days 00:00:05.691948;2709;2337;384
;id:000122,src:000000,op:flip1,pos:458,+cov;2019-10-10 19:40:34.646993;0 days 00:00:05.707948;2711;2328;386
;id:000123,src:000000,op:flip1,pos:460;2019-10-10 19:40:34.670993;0 days 00:00:05.731948;2711;2325;386
;id:000124,src:000000,op:flip1,pos:462;2019-10-10 19:40:34.702992;0 days 00:00:05.763947;2711;2325;386
;id:000125,src:000000,op:flip1,pos:463;2019-10-10 19:40:34.722992;0 days 00:00:05.783947;2711;2322;386
;id:000126,src:000000,op:flip1,pos:465;2019-10-10 19:40:34.754992;0 days 00:00:05.815947;2711;2323;386
;id:000127,src:000000,op:flip1,pos:466;2019-10-10 19:40:34.774992;0 days 00:00:05.835947;2711;2325;386
;id:000128,src:000000,op:flip1,pos:473,+cov;2019-10-10 19:40:34.858991;0 days 00:00:05.919946;2712;2326;387
;id:000129,src:000000,op:flip1,pos:474,+cov;2019-10-10 19:40:34.878991;0 days 00:00:05.939946;2713;2326;388
;id:000130,src:000000,op:flip1,pos:475,+cov;2019-10-10 19:40:34.898991;0 days 00:00:05.959946;2715;2327;390
;id:000131,src:000000,op:flip1,pos:476,+cov;2019-10-10 19:40:34.922991;0 days 00:00:05.983946;2724;2360;399
;id:000132,src:000000,op:flip1,pos:488,+cov;2019-10-10 19:40:35.054989;0 days 00:00:06.115944;2727;2328;402
;id:000133,src:000000,op:flip1,pos:488,+cov;2019-10-10 19:40:35.066989;0 days 00:00:06.127944;2728;2327;403
;id:000134,src:000000,op:flip1,pos:490,+cov;2019-10-10 19:40:35.098989;0 days 00:00:06.159944;2731;2327;406
;id:000135,src:000000,op:flip1,pos:490;2019-10-10 19:40:35.110989;0 days 00:00:06.171944;2731;2324;406
;id:000136,src:000000,op:flip1,pos:529;2019-10-10 19:40:35.522985;0 days 00:00:06.583940;2731;2325;406
;id:000137,src:000000,op:flip1,pos:531;2019-10-10 19:40:35.554985;0 days 00:00:06.615940;2731;2325;406
;id:000138,src:000000,op:flip1,pos:533;2019-10-10 19:40:35.586984;0 days 00:00:06.647939;2731;2325;406
;id:000139,src:000000,op:flip1,pos:534;2019-10-10 19:40:35.606984;0 days 00:00:06.667939;2731;2324;406
;id:000140,src:000000,op:flip1,pos:566;2019-10-10 19:40:35.950981;0 days 00:00:07.011936;2731;2326;406
;id:000141,src:000000,op:flip1,pos:567;2019-10-10 19:40:35.970981;0 days 00:00:07.031936;2731;2327;406
;id:000142,src:000000,op:flip1,pos:573,+cov;2019-10-10 19:40:36.042980;0 days 00:00:07.103935;2732;2356;407
;id:000143,src:000000,op:flip1,pos:587,+cov;2019-10-10 19:40:36.198979;0 days 00:00:07.259934;2736;2331;411
;id:000144,src:000000,op:flip1,pos:587;2019-10-10 19:40:36.214979;0 days 00:00:07.275934;2736;2331;411
;id:000145,src:000000,op:flip1,pos:588;2019-10-10 19:40:36.230978;0 days 00:00:07.291933;2736;2328;411
;id:000146,src:000000,op:flip1,pos:588;2019-10-10 19:40:36.238978;0 days 00:00:07.299933;2736;2324;411
;id:000147,src:000000,op:flip1,pos:594,+cov;2019-10-10 19:40:36.310978;0 days 00:00:07.371933;2740;2330;415
;id:000148,src:000000,op:flip1,pos:596,+cov;2019-10-10 19:40:36.346977;0 days 00:00:07.407932;2741;2326;416
;id:000149,src:000000,op:flip1,pos:597;2019-10-10 19:40:36.370977;0 days 00:00:07.431932;2741;2320;416
;id:000150,src:000000,op:flip1,pos:598;2019-10-10 19:40:36.386977;0 days 00:00:07.447932;2741;2321;416
;id:000151,src:000000,op:flip1,pos:601,+cov;2019-10-10 19:40:36.426977;0 days 00:00:07.487932;2747;2331;422
;id:000152,src:000000,op:flip1,pos:601,+cov;2019-10-10 19:40:36.438977;0 days 00:00:07.499932;2763;2341;438
;id:000153,src:000000,op:flip1,pos:602;2019-10-10 19:40:36.458977;0 days 00:00:07.519932;2763;2325;438
;id:000154,src:000000,op:flip1,pos:603;2019-10-10 19:40:36.478976;0 days 00:00:07.539931;2763;2325;438
;id:000155,src:000000,op:flip1,pos:605;2019-10-10 19:40:36.514976;0 days 00:00:07.575931;2763;2325;438
;id:000156,src:000000,op:flip1,pos:605;2019-10-10 19:40:36.526976;0 days 00:00:07.587931;2763;2327;438
;id:000157,src:000000,op:flip1,pos:607,+cov;2019-10-10 19:40:36.558975;0 days 00:00:07.619930;2764;2326;439
;id:000158,src:000000,op:flip1,pos:616,+cov;2019-10-10 19:40:36.654975;0 days 00:00:07.715930;2766;2327;441
;id:000159,src:000000,op:flip1,pos:627;2019-10-10 19:40:36.786973;0 days 00:00:07.847928;2766;2318;441
;id:000160,src:000000,op:flip1,pos:628,+cov;2019-10-10 19:40:36.798973;0 days 00:00:07.859928;2775;2330;450
