index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:test;2019-10-09 19:30:21.736892;0.0;2325;2325;0
;id:000005,src:000000,op:flip1,pos:4,+cov;2019-10-09 19:33:55.106928;0.0;2373;360;48
;id:000008,src:000000,op:flip1,pos:7,+cov;2019-10-09 19:33:55.130927;0 days 00:00:00.023999;2375;2326;50
;id:000009,src:000000,op:flip1,pos:16,+cov;2019-10-09 19:33:55.234926;0 days 00:00:00.127998;2386;2163;61
;id:000010,src:000000,op:flip1,pos:16,+cov;2019-10-09 19:33:55.254926;0 days 00:00:00.147998;2388;2324;63
;id:000011,src:000000,op:flip1,pos:18,+cov;2019-10-09 19:33:55.266926;0 days 00:00:00.159998;2429;1231;104
;id:000012,src:000000,op:flip1,pos:28,+cov;2019-10-09 19:33:55.370925;0 days 00:00:00.263997;2431;2309;106
;id:000013,src:000000,op:flip1,pos:28,+cov;2019-10-09 19:33:55.382925;0 days 00:00:00.275997;2436;2327;111
;id:000014,src:000000,op:flip1,pos:28,+cov;2019-10-09 19:33:55.394925;0 days 00:00:00.287997;2437;2325;112
;id:000015,src:000000,op:flip1,pos:28;2019-10-09 19:33:55.406925;0 days 00:00:00.299997;2437;2313;112
;id:000016,src:000000,op:flip1,pos:29,+cov;2019-10-09 19:33:55.410925;0 days 00:00:00.303997;2446;374;121
;id:000017,src:000000,op:flip1,pos:29,+cov;2019-10-09 19:33:55.426925;0 days 00:00:00.319997;2466;2322;141
;id:000018,src:000000,op:flip1,pos:32,+cov;2019-10-09 19:33:55.438925;0 days 00:00:00.331997;2500;496;175
;id:000019,src:000000,op:flip1,pos:32,+cov;2019-10-09 19:33:55.438925;0 days 00:00:00.331997;2501;508;176
;id:000020,src:000000,op:flip1,pos:32,+cov;2019-10-09 19:33:55.442924;0 days 00:00:00.335996;2502;320;177
;id:000021,src:000000,op:flip1,pos:32,+cov;2019-10-09 19:33:55.446924;0 days 00:00:00.339996;2504;511;179
;id:000022,src:000000,op:flip1,pos:33,+cov;2019-10-09 19:33:55.450924;0 days 00:00:00.343996;2505;308;180
;id:000025,src:000000,op:flip1,pos:44;2019-10-09 19:33:55.554924;0 days 00:00:00.447996;2505;2325;180
;id:000026,src:000000,op:flip1,pos:44;2019-10-09 19:33:55.566923;0 days 00:00:00.459995;2505;2325;180
;id:000027,src:000000,op:flip1,pos:44;2019-10-09 19:33:55.582923;0 days 00:00:00.475995;2505;2325;180
;id:000028,src:000000,op:flip1,pos:44;2019-10-09 19:33:55.590923;0 days 00:00:00.483995;2505;2298;180
;id:000029,src:000000,op:flip1,pos:46,+cov;2019-10-09 19:33:55.602923;0 days 00:00:00.495995;2507;423;182
;id:000032,src:000000,op:flip1,pos:48;2019-10-09 19:33:55.614923;0 days 00:00:00.507995;2507;514;182
;id:000033,src:000000,op:flip1,pos:50,+cov;2019-10-09 19:33:55.622923;0 days 00:00:00.515995;2538;474;213
;id:000034,src:000000,op:flip1,pos:50,+cov;2019-10-09 19:33:55.634923;0 days 00:00:00.527995;2563;2228;238
;id:000035,src:000000,op:flip1,pos:52,+cov;2019-10-09 19:33:55.658923;0 days 00:00:00.551995;2564;2326;239
;id:000036,src:000000,op:flip1,pos:84;2019-10-09 19:33:56.002919;0 days 00:00:00.895991;2564;2325;239
;id:000037,src:000000,op:flip1,pos:116;2019-10-09 19:33:56.334916;0 days 00:00:01.227988;2564;2325;239
;id:000038,src:000000,op:flip1,pos:121;2019-10-09 19:33:56.398916;0 days 00:00:01.291988;2564;2326;239
;id:000039,src:000000,op:flip1,pos:121;2019-10-09 19:33:56.414916;0 days 00:00:01.307988;2564;2326;239
;id:000040,src:000000,op:flip1,pos:121;2019-10-09 19:33:56.426915;0 days 00:00:01.319987;2564;2327;239
;id:000041,src:000000,op:flip1,pos:121;2019-10-09 19:33:56.438915;0 days 00:00:01.331987;2564;2327;239
;id:000042,src:000000,op:flip1,pos:125,+cov;2019-10-09 19:33:56.482915;0 days 00:00:01.375987;2565;2328;240
;id:000043,src:000000,op:flip1,pos:125;2019-10-09 19:33:56.498915;0 days 00:00:01.391987;2565;2328;240
;id:000044,src:000000,op:flip1,pos:125;2019-10-09 19:33:56.510915;0 days 00:00:01.403987;2565;2328;240
;id:000045,src:000000,op:flip1,pos:132;2019-10-09 19:33:56.586914;0 days 00:00:01.479986;2565;2327;240
;id:000046,src:000000,op:flip1,pos:133;2019-10-09 19:33:56.606914;0 days 00:00:01.499986;2565;2324;240
;id:000047,src:000000,op:flip1,pos:133;2019-10-09 19:33:56.626914;0 days 00:00:01.519986;2565;2327;240
