index;filename;m_timestamp;running_s;total_coverage;current_coverage;total_coverage_own_finds
;id:000000,orig:test;2019-10-09 19:30:29.712819;0.0;2325;2325;0
;id:000005,src:000000,op:flip1,pos:4,+cov;2019-10-09 19:35:36.785991;0.0;2373;360;48
;id:000007,src:000000,op:flip1,pos:6,+cov;2019-10-09 19:35:36.797991;0 days 00:00:00.012000;2403;409;78
;id:000008,src:000000,op:flip1,pos:7,+cov;2019-10-09 19:35:36.813991;0 days 00:00:00.028000;2405;2326;80
;id:000009,src:000000,op:flip1,pos:16,+cov;2019-10-09 19:35:36.933990;0 days 00:00:00.147999;2416;2163;91
;id:000010,src:000000,op:flip1,pos:16,+cov;2019-10-09 19:35:36.953990;0 days 00:00:00.167999;2418;2324;93
;id:000011,src:000000,op:flip1,pos:18,+cov;2019-10-09 19:35:36.969990;0 days 00:00:00.183999;2457;1231;132
;id:000012,src:000000,op:flip1,pos:28,+cov;2019-10-09 19:35:37.085989;0 days 00:00:00.299998;2459;2309;134
;id:000013,src:000000,op:flip1,pos:28,+cov;2019-10-09 19:35:37.101988;0 days 00:00:00.315997;2464;2327;139
;id:000014,src:000000,op:flip1,pos:28,+cov;2019-10-09 19:35:37.113988;0 days 00:00:00.327997;2465;2325;140
;id:000015,src:000000,op:flip1,pos:28;2019-10-09 19:35:37.129988;0 days 00:00:00.343997;2465;2313;140
;id:000016,src:000000,op:flip1,pos:29,+cov;2019-10-09 19:35:37.137988;0 days 00:00:00.351997;2474;374;149
;id:000017,src:000000,op:flip1,pos:29,+cov;2019-10-09 19:35:37.149988;0 days 00:00:00.363997;2494;2322;169
;id:000018,src:000000,op:flip1,pos:32,+cov;2019-10-09 19:35:37.165988;0 days 00:00:00.379997;2503;496;178
;id:000019,src:000000,op:flip1,pos:32,+cov;2019-10-09 19:35:37.169988;0 days 00:00:00.383997;2504;508;179
;id:000020,src:000000,op:flip1,pos:32,+cov;2019-10-09 19:35:37.169988;0 days 00:00:00.383997;2505;320;180
;id:000021,src:000000,op:flip1,pos:32,+cov;2019-10-09 19:35:37.173988;0 days 00:00:00.387997;2507;511;182
;id:000022,src:000000,op:flip1,pos:33,+cov;2019-10-09 19:35:37.177988;0 days 00:00:00.391997;2508;308;183
;id:000024,src:000000,op:flip1,pos:33;2019-10-09 19:35:37.185988;0 days 00:00:00.399997;2508;506;183
;id:000025,src:000000,op:flip1,pos:44;2019-10-09 19:35:37.301986;0 days 00:00:00.515995;2508;2325;183
;id:000026,src:000000,op:flip1,pos:44;2019-10-09 19:35:37.313986;0 days 00:00:00.527995;2508;2325;183
;id:000027,src:000000,op:flip1,pos:44;2019-10-09 19:35:37.329986;0 days 00:00:00.543995;2508;2325;183
;id:000028,src:000000,op:flip1,pos:44;2019-10-09 19:35:37.341986;0 days 00:00:00.555995;2508;2298;183
;id:000029,src:000000,op:flip1,pos:46,+cov;2019-10-09 19:35:37.353986;0 days 00:00:00.567995;2510;423;185
;id:000032,src:000000,op:flip1,pos:48;2019-10-09 19:35:37.369986;0 days 00:00:00.583995;2510;514;185
;id:000033,src:000000,op:flip1,pos:50,+cov;2019-10-09 19:35:37.377986;0 days 00:00:00.591995;2541;474;216
;id:000034,src:000000,op:flip1,pos:50,+cov;2019-10-09 19:35:37.393986;0 days 00:00:00.607995;2566;2228;241
;id:000035,src:000000,op:flip1,pos:52,+cov;2019-10-09 19:35:37.421985;0 days 00:00:00.635994;2567;2326;242
;id:000036,src:000000,op:flip1,pos:84;2019-10-09 19:35:37.813982;0 days 00:00:01.027991;2567;2325;242
;id:000037,src:000000,op:flip1,pos:116;2019-10-09 19:35:38.289977;0 days 00:00:01.503986;2567;2325;242
;id:000038,src:000000,op:flip1,pos:121;2019-10-09 19:35:38.357977;0 days 00:00:01.571986;2567;2326;242
;id:000039,src:000000,op:flip1,pos:121;2019-10-09 19:35:38.373977;0 days 00:00:01.587986;2567;2326;242
;id:000040,src:000000,op:flip1,pos:121;2019-10-09 19:35:38.389977;0 days 00:00:01.603986;2567;2327;242
;id:000041,src:000000,op:flip1,pos:121;2019-10-09 19:35:38.401976;0 days 00:00:01.615985;2567;2327;242
;id:000042,src:000000,op:flip1,pos:125,+cov;2019-10-09 19:35:38.453976;0 days 00:00:01.667985;2568;2328;243
