filename;m_timestamp;total_coverage;current_coverage;total_coverage_own_finds
id:000000,orig:test;2019-10-26 19:58:48.207993746;896;896;0
id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-26 20:02:34.521878481;946;347;50
id:000002,src:000000,op:flip1,pos:1,+cov;2019-10-26 20:02:46.277769327;950;343;54
id:000003,src:000000,op:flip1,pos:2,+cov;2019-10-26 20:02:48.325750351;956;347;60
id:000004,src:000000,op:flip1,pos:3,+cov;2019-10-26 20:02:50.557729721;962;351;66
id:000005,src:000000,op:flip1,pos:4,+cov;2019-10-26 19:59:44.735462904;967;357;71
id:000006,src:000000,op:flip1,pos:5,+cov;2019-10-26 20:02:52.609710455;972;361;76
id:000007,src:000000,op:flip1,pos:6,+cov;2019-10-26 19:59:44.743462801;1003;406;107
id:000008,src:000000,op:flip1,pos:7,+cov;2019-10-26 19:59:44.751462698;1005;897;109
id:000009,src:000000,op:flip1,pos:16,+cov;2019-10-26 19:59:44.775462389;1008;896;112
id:000010,src:000000,op:flip1,pos:16,+cov;2019-10-26 19:59:44.783462286;1010;895;114
id:000011,src:000000,op:flip1,pos:18,+cov;2019-10-26 19:59:44.787462234;1029;896;133
id:000012,src:000000,op:flip1,pos:28,+cov;2019-10-26 19:59:44.815462112;1031;879;135
id:000013,src:000000,op:flip1,pos:28,+cov;2019-10-26 19:59:44.819462061;1036;898;140
id:000014,src:000000,op:flip1,pos:28,+cov;2019-10-26 19:59:44.823462009;1037;896;141
id:000015,src:000000,op:flip1,pos:28;2019-10-26 19:59:44.827461958;1037;883;141
id:000016,src:000000,op:flip1,pos:29,+cov;2019-10-26 19:59:44.831461906;1046;453;150
id:000017,src:000000,op:flip1,pos:29,+cov;2019-10-26 19:59:44.831461906;1066;892;170
id:000018,src:000000,op:flip1,pos:32,+cov;2019-10-26 19:59:44.843461752;1075;493;179
id:000019,src:000000,op:flip1,pos:32,+cov;2019-10-26 20:28:07.359870434;1076;505;180
id:000020,src:000000,op:flip1,pos:32,+cov;2019-10-26 19:59:44.847461700;1077;405;181
id:000021,src:000000,op:flip1,pos:32,+cov;2019-10-26 19:59:44.851461649;1079;508;183
id:000022,src:000000,op:flip1,pos:33,+cov;2019-10-26 19:59:44.855461597;1081;393;185
id:000023,src:000000,op:flip1,pos:33,+cov;2019-10-26 20:29:52.198918581;1100;528;204
id:000024,src:000000,op:flip1,pos:33;2019-10-26 19:59:44.859461546;1100;503;204
