filename;m_timestamp;total_coverage;current_coverage;total_coverage_own_finds
id:000000,orig:test;2019-10-26 19:58:48.215993881;896;896;0
id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-31 14:52:38.827320337;946;347;50
id:000002,src:000000,op:flip1,pos:1,+cov;2019-10-31 14:52:51.039206505;950;343;54
id:000003,src:000000,op:flip1,pos:2,+cov;2019-10-31 14:52:53.183186531;956;347;60
id:000004,src:000000,op:flip1,pos:3,+cov;2019-10-31 14:52:55.375166178;962;351;66
id:000005,src:000000,op:flip1,pos:4,+cov;2019-10-31 14:49:41.800969362;967;357;71
id:000006,src:000000,op:flip1,pos:5,+cov;2019-10-31 14:52:57.523146152;972;361;76
id:000007,src:000000,op:flip1,pos:6,+cov;2019-10-31 14:52:59.703125715;1003;406;107
id:000008,src:000000,op:flip1,pos:7,+cov;2019-10-31 14:49:41.816969156;1005;897;109
id:000009,src:000000,op:flip1,pos:16,+cov;2019-10-31 14:49:41.840968847;1008;896;112
id:000010,src:000000,op:flip1,pos:16,+cov;2019-10-31 14:49:41.848968744;1010;895;114
id:000011,src:000000,op:flip1,pos:18,+cov;2019-10-31 14:49:41.852968931;1029;896;133
id:000012,src:000000,op:flip1,pos:28,+cov;2019-10-31 14:49:41.880968571;1031;879;135
id:000013,src:000000,op:flip1,pos:28,+cov;2019-10-31 14:49:41.884968519;1036;898;140
id:000014,src:000000,op:flip1,pos:28,+cov;2019-10-31 14:49:41.888968468;1037;896;141
id:000015,src:000000,op:flip1,pos:28;2019-10-31 14:49:41.892968416;1037;883;141
id:000016,src:000000,op:flip1,pos:29,+cov;2019-10-31 14:49:41.896968365;1046;453;150
id:000017,src:000000,op:flip1,pos:29,+cov;2019-10-31 14:49:41.900968313;1066;892;170
id:000018,src:000000,op:flip1,pos:32,+cov;2019-10-31 14:49:41.908968210;1075;493;179
id:000019,src:000000,op:flip1,pos:32,+cov;2019-10-31 14:49:41.912968159;1076;505;180
id:000020,src:000000,op:flip1,pos:32,+cov;2019-10-31 15:17:59.009166002;1077;405;181
id:000021,src:000000,op:flip1,pos:32,+cov;2019-10-31 14:49:41.916968107;1079;508;183
id:000022,src:000000,op:flip1,pos:33,+cov;2019-10-31 14:49:41.920968294;1081;393;185
id:000023,src:000000,op:flip1,pos:33,+cov;2019-10-31 15:18:51.380678415;1100;528;204
id:000024,src:000000,op:flip1,pos:33;2019-10-31 14:49:41.928968191;1100;503;204
id:000025,src:000000,op:flip1,pos:44;2019-10-31 14:49:41.956967831;1100;896;204
id:000026,src:000000,op:flip1,pos:44;2019-10-31 14:49:41.960967779;1100;896;204
id:000027,src:000000,op:flip1,pos:44;2019-10-31 14:49:41.964967728;1100;896;204
id:000028,src:000000,op:flip1,pos:44;2019-10-31 14:49:41.964967728;1100;868;204
