filename;m_timestamp;total_coverage;current_coverage;total_coverage_own_finds
id:000000,orig:test;2019-10-26 19:58:51.375963926;896;896;0
id:000001,src:000000,op:flip1,pos:0,+cov;2019-11-03 03:10:06.741495132;946;347;50
id:000002,src:000000,op:flip1,pos:1,+cov;2019-11-02 17:11:09.290972471;950;343;54
id:000003,src:000000,op:flip1,pos:2,+cov;2019-11-02 17:11:09.314972401;956;347;60
id:000004,src:000000,op:flip1,pos:3,+cov;2019-11-02 17:11:09.338972092;962;351;66
id:000005,src:000000,op:flip1,pos:4,+cov;2019-11-03 10:32:27.317273855;967;357;71
id:000006,src:000000,op:flip1,pos:5,+cov;2019-11-02 17:11:09.362972021;972;361;76
id:000007,src:000000,op:flip1,pos:6,+cov;2019-11-03 10:32:27.345273733;1003;406;107
id:000008,src:000000,op:flip1,pos:7,+cov;2019-11-02 17:07:57.180459499;1005;897;109
id:000009,src:000000,op:flip1,pos:16,+cov;2019-11-02 17:07:57.212459326;1008;896;112
id:000010,src:000000,op:flip1,pos:16,+cov;2019-11-02 17:07:57.216459274;1010;895;114
id:000011,src:000000,op:flip1,pos:18,+cov;2019-11-02 17:07:57.224459171;1029;896;133
id:000012,src:000000,op:flip1,pos:28,+cov;2019-11-02 17:07:57.256458998;1031;879;135
id:000013,src:000000,op:flip1,pos:28,+cov;2019-11-02 17:07:57.260458946;1036;898;140
id:000014,src:000000,op:flip1,pos:28,+cov;2019-11-02 17:07:57.260458946;1037;896;141
id:000015,src:000000,op:flip1,pos:28;2019-11-02 17:07:57.268458843;1037;883;141
id:000016,src:000000,op:flip1,pos:29,+cov;2019-11-02 17:07:57.268458843;1046;453;150
id:000017,src:000000,op:flip1,pos:29,+cov;2019-11-02 17:07:57.272458792;1066;892;170
id:000018,src:000000,op:flip1,pos:32,+cov;2019-11-03 03:10:07.929484367;1075;493;179
id:000019,src:000000,op:flip1,pos:32,+cov;2019-11-03 13:30:15.980694056;1076;505;180
id:000020,src:000000,op:flip1,pos:32,+cov;2019-11-03 13:30:16.488689423;1077;405;181
id:000021,src:000000,op:flip1,pos:32,+cov;2019-11-03 13:19:19.514621258;1079;508;183
id:000022,src:000000,op:flip1,pos:33,+cov;2019-11-03 10:32:27.369273424;1081;393;185
id:000023,src:000000,op:flip1,pos:33,+cov;2019-11-02 17:11:12.290948868;1100;528;204
id:000024,src:000000,op:flip1,pos:33;2019-11-03 03:10:08.445479631;1100;503;204
id:000025,src:000000,op:flip1,pos:44;2019-11-02 17:07:57.336458206;1100;896;204
id:000026,src:000000,op:flip1,pos:44;2019-11-02 17:07:57.340458155;1100;896;204
id:000027,src:000000,op:flip1,pos:44;2019-11-02 17:07:57.344458342;1100;896;204
id:000028,src:000000,op:flip1,pos:44;2019-11-02 17:07:57.348458290;1100;868;204
id:000029,src:000000,op:flip1,pos:46,+cov;2019-11-03 03:10:09.665468454;1102;420;206
id:000030,src:000000,op:flip1,pos:48,+cov;2019-11-03 14:38:58.911425114;1104;506;208
id:000031,src:000000,op:flip1,pos:48,+cov;2019-11-02 17:11:12.910943985;1120;521;224
id:000032,src:000000,op:flip1,pos:48;2019-11-03 10:32:28.001267672;1120;511;224
id:000033,src:000000,op:flip1,pos:50,+cov;2019-11-02 17:07:57.376457930;1143;529;247
id:000034,src:000000,op:flip1,pos:50,+cov;2019-11-02 17:07:57.380457878;1160;906;264
id:000035,src:000000,op:flip1,pos:52,+cov;2019-11-02 17:07:57.388458014;1161;897;265
id:000036,src:000000,op:flip1,pos:84;2019-11-02 17:07:57.484457254;1161;896;265
id:000037,src:000000,op:flip1,pos:116;2019-11-02 17:07:57.580456495;1161;896;265
id:000038,src:000000,op:flip1,pos:121;2019-11-02 17:07:57.596456289;1161;897;265
id:000039,src:000000,op:flip1,pos:121;2019-11-02 17:07:57.600456238;1161;897;265
id:000040,src:000000,op:flip1,pos:121;2019-11-02 17:07:57.604456186;1161;898;265
id:000041,src:000000,op:flip1,pos:121;2019-11-02 17:07:57.608456135;1161;898;265
id:000042,src:000000,op:flip1,pos:125,+cov;2019-11-02 17:07:57.620456219;1162;899;266
id:000043,src:000000,op:flip1,pos:125;2019-11-02 17:07:57.624456167;1162;899;266
id:000044,src:000000,op:flip1,pos:125;2019-11-02 17:07:57.628456116;1162;899;266
id:000045,src:000000,op:flip1,pos:132;2019-11-02 17:07:57.652455807;1162;898;266
id:000046,src:000000,op:flip1,pos:133;2019-11-02 17:07:57.656455994;1162;895;266
id:000047,src:000000,op:flip1,pos:133;2019-11-02 17:07:57.660455942;1162;898;266
id:000048,src:000000,op:flip1,pos:133;2019-11-02 17:07:57.664455891;1162;898;266
id:000049,src:000000,op:flip1,pos:137;2019-11-02 17:07:57.680455685;1162;898;266
id:000050,src:000000,op:flip1,pos:152;2019-11-02 17:07:57.724455357;1162;897;266
id:000051,src:000000,op:flip1,pos:156;2019-11-02 17:07:57.740455151;1162;898;266
id:000052,src:000000,op:flip1,pos:156;2019-11-02 17:07:57.744455099;1162;898;266
id:000053,src:000000,op:flip1,pos:360,+cov;2019-11-02 17:07:58.344450712;1163;896;267
id:000054,src:000000,op:flip1,pos:360,+cov;2019-11-02 17:07:58.348450661;1164;896;268
id:000055,src:000000,op:flip1,pos:360,+cov;2019-11-02 17:07:58.352450609;1165;896;269
id:000056,src:000000,op:flip1,pos:360,+cov;2019-11-02 17:07:58.352450609;1171;901;275
id:000057,src:000000,op:flip1,pos:364,+cov;2019-11-02 17:07:58.368450403;1173;902;277
id:000058,src:000000,op:flip1,pos:368;2019-11-02 17:07:58.384450436;1173;895;277
id:000059,src:000000,op:flip1,pos:372,+cov;2019-11-02 17:07:58.396450281;1174;896;278
id:000060,src:000000,op:flip1,pos:400;2019-11-02 17:07:58.480449677;1174;891;278
id:000061,src:000000,op:flip1,pos:5867;2019-11-02 17:08:14.704326868;1174;896;278
id:000062,src:000000,op:flip1,pos:5867;2019-11-02 17:08:14.708326817;1174;896;278
id:000063,src:000000,op:flip1,pos:5874;2019-11-02 17:08:14.728326559;1174;896;278
id:000064,src:000000,op:flip1,pos:6092;2019-11-02 17:08:15.376321793;1174;893;278
id:000065,src:000000,op:flip1,pos:6093,+cov;2019-11-02 17:08:15.384321690;1176;896;280
id:000066,src:000000,op:flip1,pos:6093,+cov;2019-11-02 17:08:15.388321638;1178;894;282
id:000067,src:000000,op:flip1,pos:6144,+cov;2019-11-02 17:08:15.540320396;1180;898;284
id:000068,src:000000,op:flip1,pos:6145,+cov;2019-11-02 17:08:15.544320345;1188;547;292
id:000069,src:000000,op:flip1,pos:6148,+cov;2019-11-02 17:08:15.556320429;1192;900;296
id:000070,src:000000,op:flip1,pos:6148,+cov;2019-11-02 17:08:15.560320377;1194;517;298
id:000071,src:000000,op:flip1,pos:6148,+cov;2019-11-02 17:08:15.560320377;1195;516;299
id:000072,src:000000,op:flip1,pos:6148,+cov;2019-11-02 17:08:15.564320326;1196;897;300
id:000073,src:000000,op:flip1,pos:6148,+cov;2019-11-02 17:08:15.568320274;1209;910;313
id:000074,src:000000,op:flip1,pos:6148;2019-11-02 17:08:15.572320223;1209;900;313
id:000075,src:000000,op:flip1,pos:6151,+cov;2019-11-02 17:08:15.580320120;1210;900;314
id:000076,src:000000,op:flip1,pos:6152,+cov;2019-11-02 17:08:15.588320017;1221;930;325
id:000077,src:000000,op:flip1,pos:6152;2019-11-02 17:08:15.592319965;1221;896;325
id:000078,src:000000,op:flip1,pos:6152,+cov;2019-11-02 17:08:15.596319914;1222;897;326
id:000079,src:000000,op:flip1,pos:6152;2019-11-02 17:08:15.600320101;1222;896;326
id:000080,src:000000,op:flip1,pos:6152;2019-11-02 17:08:15.600320101;1222;896;326
id:000081,src:000000,op:flip1,pos:6153,+cov;2019-11-02 17:08:15.608319998;1225;900;329
id:000082,src:000000,op:flip1,pos:6153,+cov;2019-11-02 17:08:15.612319946;1267;647;371
id:000083,src:000000,op:flip1,pos:6155,+cov;2019-11-02 17:08:15.616319895;1269;898;373
id:000084,src:000000,op:flip1,pos:6185;2019-11-02 17:08:15.708319187;1269;651;373
id:000085,src:000000,op:flip1,pos:6188;2019-11-02 17:08:15.720319033;1269;898;373
id:000086,src:000000,op:flip1,pos:6188;2019-11-02 17:08:15.724318981;1269;894;373
id:000087,src:000000,op:flip1,pos:6188,+cov;2019-11-02 17:08:15.728318930;1285;910;389
id:000088,src:000000,op:flip1,pos:6193;2019-11-02 17:08:15.744318962;1285;698;389
id:000089,src:000000,op:flip1,pos:6200;2019-11-02 17:08:15.768318653;1285;903;389
id:000090,src:000000,op:flip1,pos:6201,+cov;2019-11-02 17:08:15.772318602;1291;627;395
id:000091,src:000000,op:flip1,pos:6201;2019-11-02 17:08:15.776318550;1291;907;395
