filename;m_timestamp;total_coverage;current_coverage;total_coverage_own_finds
id:000000,orig:test;2019-10-09 17:30:29.712819099;2325;2325;0
id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-09 18:03:40.350483418;2372;350;47
id:000002,src:000000,op:flip1,pos:1,+cov;2019-10-09 18:03:51.474380970;2376;346;51
id:000003,src:000000,op:flip1,pos:2,+cov;2019-10-09 18:03:54.118356705;2382;350;57
id:000004,src:000000,op:flip1,pos:3,+cov;2019-10-09 18:03:56.730332613;2388;354;63
id:000005,src:000000,op:flip1,pos:4,+cov;2019-10-09 17:35:36.785991192;2393;360;68
id:000006,src:000000,op:flip1,pos:5,+cov;2019-10-09 18:03:59.346308470;2398;364;73
id:000007,src:000000,op:flip1,pos:6,+cov;2019-10-09 17:35:36.797991276;2427;409;102
id:000008,src:000000,op:flip1,pos:7,+cov;2019-10-09 17:35:36.813991070;2429;2326;104
id:000009,src:000000,op:flip1,pos:16,+cov;2019-10-09 17:35:36.933990002;2440;2163;115
id:000010,src:000000,op:flip1,pos:16,+cov;2019-10-09 17:35:36.953989744;2442;2324;117
id:000011,src:000000,op:flip1,pos:18,+cov;2019-10-09 17:35:36.969989538;2481;1231;156
id:000012,src:000000,op:flip1,pos:28,+cov;2019-10-09 17:35:37.085988522;2483;2309;158
id:000013,src:000000,op:flip1,pos:28,+cov;2019-10-09 17:35:37.101988316;2488;2327;163
id:000014,src:000000,op:flip1,pos:28,+cov;2019-10-09 17:35:37.113988161;2489;2325;164
id:000015,src:000000,op:flip1,pos:28;2019-10-09 17:35:37.129988194;2489;2313;164
id:000016,src:000000,op:flip1,pos:29,+cov;2019-10-09 17:35:37.137988091;2498;374;173
id:000017,src:000000,op:flip1,pos:29,+cov;2019-10-09 17:35:37.149987936;2518;2322;193
id:000018,src:000000,op:flip1,pos:32,+cov;2019-10-09 17:35:37.165987730;2527;496;202
id:000019,src:000000,op:flip1,pos:32,+cov;2019-10-09 17:35:37.169987679;2528;508;203
id:000020,src:000000,op:flip1,pos:32,+cov;2019-10-09 17:35:37.169987679;2529;320;204
id:000021,src:000000,op:flip1,pos:32,+cov;2019-10-09 17:35:37.173987627;2531;511;206
id:000022,src:000000,op:flip1,pos:33,+cov;2019-10-09 17:35:37.177987576;2532;308;207
id:000023,src:000000,op:flip1,pos:33,+cov;2019-10-09 20:02:26.641013145;2566;601;241
id:000024,src:000000,op:flip1,pos:33;2019-10-09 17:35:37.185987711;2566;506;241
id:000025,src:000000,op:flip1,pos:44;2019-10-09 17:35:37.301986456;2566;2325;241
id:000026,src:000000,op:flip1,pos:44;2019-10-09 17:35:37.313986301;2566;2325;241
id:000027,src:000000,op:flip1,pos:44;2019-10-09 17:35:37.329986334;2566;2325;241
id:000028,src:000000,op:flip1,pos:44;2019-10-09 17:35:37.341986179;2566;2298;241
id:000029,src:000000,op:flip1,pos:46,+cov;2019-10-09 17:35:37.353986025;2568;423;243
id:000030,src:000000,op:flip1,pos:48,+cov;2019-10-09 20:04:43.775744438;2570;509;245
id:000031,src:000000,op:flip1,pos:48,+cov;2019-10-09 20:06:15.030901194;2586;594;261
id:000032,src:000000,op:flip1,pos:48;2019-10-09 17:35:37.369985819;2586;514;261
id:000033,src:000000,op:flip1,pos:50,+cov;2019-10-09 17:35:37.377985716;2609;474;284
id:000034,src:000000,op:flip1,pos:50,+cov;2019-10-09 17:35:37.393985748;2631;2228;306
id:000035,src:000000,op:flip1,pos:52,+cov;2019-10-09 17:35:37.421985388;2632;2326;307
id:000036,src:000000,op:flip1,pos:84;2019-10-09 17:35:37.813981771;2632;2325;307
id:000037,src:000000,op:flip1,pos:116;2019-10-09 17:35:38.289977312;2632;2325;307
id:000038,src:000000,op:flip1,pos:121;2019-10-09 17:35:38.357976913;2632;2326;307
id:000039,src:000000,op:flip1,pos:121;2019-10-09 17:35:38.373976707;2632;2326;307
id:000040,src:000000,op:flip1,pos:121;2019-10-09 17:35:38.389976501;2632;2327;307
id:000041,src:000000,op:flip1,pos:121;2019-10-09 17:35:38.401976347;2632;2327;307
id:000042,src:000000,op:flip1,pos:125,+cov;2019-10-09 17:35:38.453975916;2633;2328;308
id:000043,src:000000,op:flip1,pos:125;2019-10-09 17:35:38.469975710;2633;2328;308
id:000044,src:000000,op:flip1,pos:125;2019-10-09 17:35:38.485975742;2633;2328;308
id:000045,src:000000,op:flip1,pos:132;2019-10-09 17:35:38.573974848;2633;2327;308
id:000046,src:000000,op:flip1,pos:133;2019-10-09 17:35:38.593974590;2633;2324;308
id:000047,src:000000,op:flip1,pos:133;2019-10-09 17:35:38.613974333;2633;2327;308
id:000048,src:000000,op:flip1,pos:133;2019-10-09 17:35:38.625974417;2633;2327;308
