filename;m_timestamp;total_coverage;current_coverage;total_coverage_own_finds
id:000000,orig:test;2019-10-11 17:40:16.783705473;1374;1374;0
id:000001,src:000000,op:flip1,pos:0,+cov;2019-10-14 07:49:55.079519272;1395;468;21
id:000002,src:000000,op:flip1,pos:1,+cov;2019-10-14 07:56:24.468265772;1397;466;23
id:000003,src:000000,op:flip1,pos:2,+cov;2019-10-14 07:56:24.496265411;1399;468;25
id:000004,src:000000,op:flip1,pos:3,+cov;2019-10-14 07:56:24.524265289;1401;470;27
id:000005,src:000000,op:flip1,pos:4,+cov;2019-10-14 07:49:55.099519014;1402;474;28
id:000006,src:000000,op:flip1,pos:5,+cov;2019-10-14 07:56:24.548264980;1404;476;30
id:000007,src:000000,op:flip1,pos:6,+cov;2019-10-14 07:56:24.576264858;1406;472;32
id:000008,src:000000,op:flip1,pos:7,+cov;2019-10-14 07:49:55.115518808;1408;1376;34
id:000009,src:000000,op:flip1,pos:16,+cov;2019-10-14 07:49:55.151518583;1412;1373;38
id:000010,src:000000,op:flip1,pos:16,+cov;2019-10-14 07:49:55.155518532;1414;1373;40
id:000011,src:000000,op:flip1,pos:18,+cov;2019-10-14 07:49:55.163518429;1435;1375;61
id:000012,src:000000,op:flip1,pos:28,+cov;2019-10-14 07:49:55.199518204;1437;1357;63
id:000013,src:000000,op:flip1,pos:28,+cov;2019-10-14 07:49:55.203518152;1442;1376;68
id:000014,src:000000,op:flip1,pos:28,+cov;2019-10-14 07:49:55.207518101;1443;1374;69
id:000015,src:000000,op:flip1,pos:28;2019-10-14 07:49:55.211518049;1443;1361;69
id:000016,src:000000,op:flip1,pos:29,+cov;2019-10-14 07:49:55.215517998;1451;521;77
id:000017,src:000000,op:flip1,pos:29,+cov;2019-10-14 07:49:55.219517946;1471;1370;97
id:000018,src:000000,op:flip1,pos:32,+cov;2019-10-14 07:49:55.231518030;1478;584;104
id:000019,src:000000,op:flip1,pos:32,+cov;2019-10-14 07:49:55.235517979;1479;596;105
id:000020,src:000000,op:flip1,pos:32,+cov;2019-10-14 07:49:55.235517979;1480;467;106
id:000021,src:000000,op:flip1,pos:32,+cov;2019-10-14 07:49:55.239517927;1482;599;108
id:000022,src:000000,op:flip1,pos:33,+cov;2019-10-14 07:49:55.243517876;1483;455;109
id:000023,src:000000,op:flip1,pos:33,+cov;2019-10-14 07:56:27.616239071;1507;672;133
id:000024,src:000000,op:flip1,pos:33;2019-10-14 07:49:55.251517773;1507;594;133
id:000025,src:000000,op:flip1,pos:44;2019-10-14 07:49:55.287517548;1507;1374;133
id:000026,src:000000,op:flip1,pos:44;2019-10-14 07:49:55.291517496;1507;1374;133
id:000027,src:000000,op:flip1,pos:44;2019-10-14 07:49:55.295517445;1507;1374;133
id:000028,src:000000,op:flip1,pos:44;2019-10-14 07:49:55.299517393;1507;1346;133
id:000029,src:000000,op:flip1,pos:46,+cov;2019-10-14 07:49:55.303517342;1509;512;135
id:000030,src:000000,op:flip1,pos:48,+cov;2019-10-14 07:56:28.176234484;1511;597;137
id:000031,src:000000,op:flip1,pos:48,+cov;2019-10-14 07:56:28.820229053;1527;666;153
id:000032,src:000000,op:flip1,pos:48;2019-10-14 07:49:55.319517136;1527;602;153
id:000033,src:000000,op:flip1,pos:50,+cov;2019-10-14 07:49:55.327517033;1548;620;174
id:000034,src:000000,op:flip1,pos:50,+cov;2019-10-14 07:49:55.331516981;1580;1388;206
id:000035,src:000000,op:flip1,pos:52,+cov;2019-10-14 07:49:55.339517117;1581;1375;207
id:000036,src:000000,op:flip1,pos:84;2019-10-14 07:49:55.451516151;1581;1374;207
id:000037,src:000000,op:flip1,pos:116;2019-10-14 07:49:55.559515238;1581;1374;207
id:000038,src:000000,op:flip1,pos:121;2019-10-14 07:49:55.579514980;1581;1375;207
id:000039,src:000000,op:flip1,pos:121;2019-10-14 07:49:55.587514877;1581;1375;207
id:000040,src:000000,op:flip1,pos:121;2019-10-14 07:49:55.591515064;1581;1376;207
id:000041,src:000000,op:flip1,pos:121;2019-10-14 07:49:55.595515013;1581;1376;207
id:000042,src:000000,op:flip1,pos:125,+cov;2019-10-14 07:49:55.607514858;1582;1377;208
id:000043,src:000000,op:flip1,pos:125;2019-10-14 07:49:55.615514755;1582;1377;208
id:000044,src:000000,op:flip1,pos:125;2019-10-14 07:49:55.615514755;1582;1377;208
id:000045,src:000000,op:flip1,pos:132;2019-10-14 07:49:55.643514633;1582;1376;208
id:000046,src:000000,op:flip1,pos:133;2019-10-14 07:49:55.647514582;1582;1373;208
id:000047,src:000000,op:flip1,pos:133;2019-10-14 07:49:55.655514479;1582;1376;208
id:000048,src:000000,op:flip1,pos:133;2019-10-14 07:49:55.659514427;1582;1376;208
id:000049,src:000000,op:flip1,pos:137;2019-10-14 07:49:55.675514221;1582;1376;208
id:000050,src:000000,op:flip1,pos:152;2019-10-14 07:49:55.727513790;1582;1375;208
id:000051,src:000000,op:flip1,pos:156;2019-10-14 07:49:55.743513823;1582;1376;208
id:000052,src:000000,op:flip1,pos:156;2019-10-14 07:49:55.747513771;1582;1376;208
id:000053,src:000000,op:flip1,pos:360,+cov;2019-10-14 07:49:56.443507910;1583;1374;209
id:000054,src:000000,op:flip1,pos:360,+cov;2019-10-14 07:49:56.447507858;1584;1374;210
id:000055,src:000000,op:flip1,pos:360,+cov;2019-10-14 07:49:56.451507807;1585;1374;211
id:000056,src:000000,op:flip1,pos:360,+cov;2019-10-14 07:49:56.455507755;1591;1379;217
id:000057,src:000000,op:flip1,pos:364,+cov;2019-10-14 07:49:56.471507788;1593;1380;219
id:000058,src:000000,op:flip1,pos:368;2019-10-14 07:49:56.487507582;1593;1373;219
id:000059,src:000000,op:flip1,pos:372,+cov;2019-10-14 07:49:56.503507375;1594;1374;220
id:000060,src:000000,op:flip1,pos:400;2019-10-14 07:49:56.599506617;1594;1369;220
id:000061,src:000000,op:flip1,pos:4161,+cov;2019-10-14 07:50:09.547399998;1603;1404;229
